Rk,Player,Age,Pos,WAR,G,PA,AB,R,H,2B,3B,HR,RBI,SB,CS,BB,SO,BA,OBP,SLG,OPS,OPS+,rOBA,Rbat+,TB,GIDP,HBP,SH,SF,IBB,Pos.1,Awards
1,Kurt Suzuki,34,C,2.0,105,388,347,45,94,24,0,12,50,0,0,22,43,.271,.332,.444,.776,107,.343,108,154,6,13,0,6,0,2H/D,
2,Freddie Freeman*,28,1B,5.5,162,707,618,94,191,44,4,23,98,10,3,76,132,.309,.388,.505,.892,139,.392,144,312,11,7,0,6,12,*3/H,"AS,MVP-4,GG"
3,Ozzie Albies#,21,2B,4.1,158,684,639,105,167,40,5,24,72,14,3,36,116,.261,.305,.452,.757,101,.337,102,289,9,5,1,3,0,*4/H,AS
4,Dansby Swanson,24,SS,2.2,136,533,478,51,114,25,4,14,59,10,4,44,122,.238,.304,.395,.699,87,.307,80,189,5,2,6,3,15,*6/H,
5,Johan Camargo#,24,3B,3.3,134,524,464,63,126,27,1,19,76,1,1,51,108,.272,.349,.457,.806,115,.357,119,212,13,6,0,3,4,*56/H4,
6,Ronald Acuña Jr.,20,LF,3.9,111,487,433,78,127,26,4,26,64,16,5,45,123,.293,.366,.552,.917,143,.398,147,239,4,6,0,3,2,78/9HD,"MVP-12,ROY-1"
7,Ender Inciarte*,27,CF,3.1,156,660,597,83,158,27,6,10,61,28,14,49,86,.265,.325,.380,.705,90,.315,88,227,6,6,4,4,1,*8/H,GG
8,Nick Markakis*,34,RF,2.6,162,705,623,78,185,43,2,14,93,1,1,72,80,.297,.366,.440,.806,116,.352,115,274,18,1,0,9,10,*9/7D,"AS,MVP-18,GG,SS"
Rk,Player,Age,Pos,WAR,G,PA,AB,R,H,2B,3B,HR,RBI,SB,CS,BB,SO,BA,OBP,SLG,OPS,OPS+,rOBA,Rbat+,TB,GIDP,HBP,SH,SF,IBB,Pos,Awards
9,Charlie Culberson,29,UT,0.7,113,322,296,47,80,18,2,12,45,4,2,21,85,.270,.326,.466,.792,111,.352,116,138,5,4,0,1,5,H756/4391,
10,Tyler Flowers,32,C,0.7,82,296,251,34,57,9,0,8,30,0,0,35,76,.227,.341,.359,.700,90,.320,91,90,6,9,0,1,0,2/HD,
11,Ryan Flaherty*,31,3B,-1.0,81,182,161,17,35,6,0,2,13,4,2,18,41,.217,.298,.292,.590,61,.257,44,47,5,1,1,1,4,5H/34,
12,Preston Tucker*,27,LF,0.0,80,142,129,15,31,10,0,4,22,0,0,9,34,.240,.303,.411,.714,90,.322,93,53,2,3,0,1,0,H7/9,
13,Adam Duvall,29,LF,-0.5,33,57,53,8,7,1,0,0,0,0,0,3,17,.132,.193,.151,.344,-5,.182,-10,8,1,1,0,0,0,H7/9,
14,Peter Bourjos,31,OF,0.0,36,47,44,5,9,2,1,1,4,0,0,2,15,.205,.239,.364,.603,60,.279,61,16,0,0,1,0,0,7H/89,
15,José Bautista,37,3B,-0.4,12,40,35,3,5,1,0,2,5,0,0,5,12,.143,.250,.343,.593,58,.265,52,12,0,0,0,0,0,/5DH,
16,Danny Santana#,27,OF,0.0,15,32,28,4,5,3,0,0,2,1,1,3,11,.179,.281,.286,.567,54,.254,49,8,0,1,0,0,0,/7H89,
17,Lane Adams,28,OF,0.3,26,29,25,10,6,1,0,2,6,1,0,4,8,.240,.345,.520,.865,129,.406,148,13,1,0,0,0,0,H/978,
18,Carlos Pérez,27,C,-0.4,8,22,21,0,3,0,0,0,0,0,0,1,6,.143,.182,.143,.325,-10,.154,-30,3,1,0,0,0,0,/2H,
19,Lucas Duda*,32,1B,0.1,20,22,18,1,4,2,0,1,2,0,0,4,7,.222,.364,.500,.864,130,.374,131,9,1,0,0,0,0,H/3,
20,Chris Stewart,36,C,0.0,5,16,14,3,3,0,0,0,3,0,0,1,1,.214,.250,.214,.464,27,.268,54,3,2,0,0,1,0,/2,
21,Rio Ruiz*,24,3B,0.1,14,15,12,1,1,0,0,0,0,0,0,2,5,.083,.267,.083,.350,1,.261,48,1,0,1,0,0,0,H/5,
22,Michael Reed,25,LF,0.0,7,7,7,1,2,0,0,0,0,0,0,0,3,.286,.286,.286,.571,55,.243,36,2,0,0,0,0,0,/H7,
23,René Rivera,34,C,-0.1,3,4,4,0,0,0,0,0,0,0,0,0,3,.000,.000,.000,.000,-100,.000,-145,0,0,0,0,0,0,/2,
24,Dustin Peterson,23,,,2,2,2,0,0,0,0,0,0,0,0,0,1,.000,.000,.000,.000,-100,.000,-145,0,0,0,0,0,0,/H,
Rk,Player,Age,Pos,WAR,G,PA,AB,R,H,2B,3B,HR,RBI,SB,CS,BB,SO,BA,OBP,SLG,OPS,OPS+,rOBA,Rbat+,TB,GIDP,HBP,SH,SF,IBB,Pos,Awards
25,Mike Foltynewicz,26,P,-0.5,30,66,58,3,3,1,0,0,4,0,0,0,41,.052,.052,.069,.121,-68,.051,-133,4,0,0,8,0,0,1,"AS,CYA-8"
