Player,Age,Pos,WAR,G,PA,AB,R,H,2B,3B,HR,RBI,SB,CS,BB,SO,BA,OBP,SLG,OPS,OPS+,rOBA,Rbat+,TB,GIDP,HBP,SH,SF,IBB,Pos.1,Awards,Bats,Under Mendoza Line?,20/20 Club,30/30 Club,40/40 Club,50/50 Club,60/60 Club,40/70 Club
Jordan Holloway,25,P,0.0,12,10,10,0,1,0,0,0,0,0,0,0,6,0.1,0.1,0.1,0.2,-45,0.09,-68,1,0,0,0,0,0,1,0,Right,No,No,No,No,No,No,No
Daniel Castano*,26,P,0.0,5,5,4,0,0,0,0,0,0,0,0,0,2,0.0,0.0,0.0,0.0,-100,0.0,-189,0,0,0,1,0,0,/1,0,Left,No,No,No,No,No,No,No
Paul Campbell*,25,P,-0.1,16,5,5,0,0,0,0,0,0,0,0,0,2,0.0,0.0,0.0,0.0,-100,0.0,-131,0,0,0,0,0,0,1,0,Left,No,No,No,No,No,No,No
John Curtiss,28,P,-0.1,35,5,5,1,0,0,0,0,0,0,0,0,3,0.0,0.0,0.0,0.0,-100,0.0,-131,0,0,0,0,0,0,1/H,0,Right,No,No,No,No,No,No,No
David Hess,27,P,-0.1,13,4,4,0,0,0,0,0,0,0,0,0,3,0.0,0.0,0.0,0.0,-100,0.0,-132,0,0,0,0,0,0,1,0,Right,No,No,No,No,No,No,No
Ross Detwiler,35,P,0.0,45,3,3,0,1,0,0,0,0,0,0,0,2,0.333,0.333,0.333,0.667,82,0.3,80,1,0,0,0,0,0,1,0,Right,No,No,No,No,No,No,No
Shawn Morimando*,28,P,0.0,4,3,2,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,-100,0.0,-257,0,0,0,1,0,0,/1,0,Left,No,No,No,No,No,No,No
Adam Cimber,30,P,0.0,31,2,2,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,-100,0.0,-135,0,0,0,0,0,0,1,0,Right,No,No,No,No,No,No,No
Zach Pop,24,P,0.0,45,2,1,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,-100,0.0,-350,0,0,0,1,0,0,1,0,Right,No,No,No,No,No,No,No
Anthony Bender,26,P,0.0,56,2,2,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,-100,0.0,-135,0,0,0,0,0,0,1/H,0,Right,No,No,No,No,No,No,No
Steven Okert*,29,P,0.0,32,2,2,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,-100,0.0,-135,0,1,0,0,0,0,1,0,Left,No,No,No,No,No,No,No
Richard Bleier*,34,P,0.0,64,1,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,1,0,0,1,0,Left,No,No,No,No,No,No,No
Luís Madero,24,P,0.0,6,1,1,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,-100,0.0,-125,0,0,0,0,0,0,/1,0,Right,No,No,No,No,No,No,No
Austin Pruitt,31,P,0.0,4,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,/1,0,Right,No,No,No,No,No,No,No
Taylor Williams#,29,P,0.0,6,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,/1,0,Both,No,No,No,No,No,No,No
Bryan Mitchell*,30,P,0.0,2,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,/1,0,Left,No,No,No,No,No,No,No
Jorge Guzmán,25,P,0.0,2,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,/1,0,Right,No,No,No,No,No,No,No
Preston Guilmet,33,P,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,/1,0,Right,No,No,No,No,No,No,No
Sean Guenther*,25,P,0.0,13,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,1,0,Left,No,No,No,No,No,No,No
Yimi García,30,P,0.0,38,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,1,0,Right,No,No,No,No,No,No,No
Dylan Floro*,30,P,0.0,65,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,1,0,Left,No,No,No,No,No,No,No
Andrew Bellatti,29,P,0.0,3,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,/1,0,Right,No,No,No,No,No,No,No
Anthony Bass,33,P,0.0,67,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,1,0,Right,No,No,No,No,No,No,No
