Player,Age,Pos,WAR,G,PA,AB,R,H,2B,3B,HR,RBI,SB,CS,BB,SO,BA,OBP,SLG,OPS,OPS+,rOBA,Rbat+,TB,GIDP,HBP,SH,SF,IBB,Pos.1,Awards,Bats,Under Mendoza Line?,20/20 Club,30/30 Club,40/40 Club,50/50 Club,60/60 Club,20/70 Club,30/70 Club,40/70 Club
Randal Grichuk,28,CF,0.4,55,231,216,38,59,9,0,12,35,1,1,13,49,0.273,0.312,0.481,0.793,114,0.338,111,104,5,0,0,2,1,*8/D,0,Right,No,No,No,No,No,No,No,No,No
Teoscar Hernández,27,RF,1.4,50,207,190,33,55,7,0,16,34,6,1,14,63,0.289,0.34,0.579,0.919,146,0.397,148,110,4,1,0,1,0,*9/8DH,"MVP-11,SS",Right,No,No,No,No,No,No,No,No,No
Lourdes Gurriel Jr.,26,LF,1.1,57,224,208,28,64,14,0,11,33,3,1,14,48,0.308,0.348,0.534,0.882,138,0.389,145,111,7,0,0,2,0,*7/HD3,0,Right,No,No,No,No,No,No,No,No,No
Vladimir Guerrero Jr.,21,1B,0.6,60,243,221,34,58,13,2,9,33,1,0,20,38,0.262,0.329,0.462,0.791,115,0.351,118,102,6,2,0,0,1,3D/H,0,Right,No,No,No,No,No,No,No,No,No
Cavan Biggio*,25,2B,2.0,59,265,220,41,55,16,0,8,28,6,0,41,61,0.25,0.375,0.432,0.807,122,0.37,128,95,2,3,0,0,0,495/8H7D,0,Left,No,No,No,No,No,No,No,No,No
Bo Bichette,22,SS,1.1,29,128,123,18,37,9,1,5,23,4,1,5,27,0.301,0.328,0.512,0.84,127,0.371,131,63,2,0,0,0,1,6/D,0,Right,No,No,No,No,No,No,No,No,No
Rowdy Tellez*,25,DH,0.6,35,127,113,20,32,5,0,8,23,0,1,11,20,0.283,0.346,0.54,0.886,139,0.378,141,61,1,1,0,2,1,3D/H,0,Left,No,No,No,No,No,No,No,No,No
Danny Jansen,25,C,0.7,43,147,120,18,22,3,0,6,20,0,0,21,31,0.183,0.313,0.358,0.671,85,0.325,101,43,1,2,3,1,0,*2/H,0,Right,No,No,No,No,No,No,No,No,No
Travis Shaw*,30,3B,0.2,50,180,163,17,39,10,0,6,17,0,0,16,50,0.239,0.306,0.411,0.717,95,0.31,90,67,4,0,0,1,0,53/HD,0,Left,No,No,No,No,No,No,No,No,No
Joe Panik*,29,IF,-0.3,41,141,120,18,27,6,0,1,7,0,0,20,27,0.225,0.34,0.3,0.64,79,0.297,81,36,4,1,0,0,0,465/HD,0,Left,No,No,No,No,No,No,No,No,No
Derek Fisher*,26,OF,-0.4,16,39,31,5,7,2,1,1,7,0,1,7,11,0.226,0.359,0.452,0.811,122,0.333,115,14,0,0,0,1,0,9/7HD,0,Left,No,No,No,No,No,No,No,No,No
Santiago Espinal,25,SS,0.3,26,66,60,10,16,4,0,0,6,1,0,4,16,0.267,0.308,0.333,0.641,77,0.301,81,20,1,0,1,1,0,6/H15,0,Right,No,No,No,No,No,No,No,No,No
Jonathan Villar#,29,MI,-0.1,22,79,69,3,13,1,0,0,6,7,0,9,22,0.188,0.278,0.203,0.481,36,0.262,42,14,0,0,0,1,0,4/6DH,0,Both,No,No,No,No,No,No,No,No,No
Jonathan Davis,28,OF,0.4,13,34,27,4,7,2,0,1,6,1,0,3,11,0.259,0.364,0.444,0.808,121,0.358,120,12,1,2,0,1,0,/987H,0,Right,No,No,No,No,No,No,No,No,No
Alejandro Kirk,21,C,0.2,9,25,24,4,9,2,0,1,3,0,0,1,4,0.375,0.4,0.583,0.983,166,0.414,163,14,0,0,0,0,0,/2DH,0,Right,No,No,No,No,No,No,No,No,No
Anthony Alford,25,OF,-0.2,13,16,16,3,3,0,0,1,3,3,0,0,7,0.188,0.188,0.375,0.563,49,0.268,30,6,0,0,0,0,0,/7H8D9,0,Right,No,No,No,No,No,No,No,No,No
Caleb Joseph,34,C,0.0,3,9,8,2,1,0,0,1,2,0,0,1,1,0.125,0.222,0.5,0.722,90,0.297,81,4,0,0,0,0,0,/2,0,Right,No,No,No,No,No,No,No,No,No
Brandon Drury,27,IF,-1.0,21,49,46,3,7,1,0,0,1,0,0,2,9,0.152,0.184,0.174,0.358,0,0.162,-13,8,0,0,0,1,0,5/46H,0,Right,No,No,No,No,No,No,No,No,No
Reese McGuire*,25,C,-0.4,19,45,41,2,3,0,0,1,1,0,0,0,11,0.073,0.073,0.146,0.22,-42,0.112,-63,6,1,0,4,0,0,2/H,0,Left,No,No,No,No,No,No,No,No,No
Daniel Vogelbach*,27,DH,-0.1,2,5,4,0,0,0,0,0,0,0,0,1,2,0.0,0.2,0.0,0.2,-37,0.14,-28,0,0,0,0,0,0,/DH,0,Left,No,No,No,No,No,No,No,No,No
Billy McKinney*,25,OF,0.1,2,3,3,1,2,0,0,0,0,0,0,0,0,0.667,0.667,0.667,1.333,270,0.598,294,2,0,0,0,0,0,/79H,0,Left,No,No,No,No,No,No,No,No,No
