Player,Age,Pos,WAR,G,PA,AB,R,H,2B,3B,HR,RBI,SB,CS,BB,SO,BA,OBP,SLG,OPS,OPS+,rOBA,Rbat+,TB,GIDP,HBP,SH,SF,IBB,Pos.1,Awards,Bats,Under Mendoza Line?,20/20 Club,30/30 Club,40/40 Club,50/50 Club,60/60 Club,40/70 Club
Ty Blach,26,P,0.4,36,53,44,5,10,2,0,1,7,0,0,4,21,0.227,0.286,0.341,0.627,65,0.274,53,15,1,0,4,1,0,1/H,0,Right,No,No,No,No,No,No,No
Orlando Calixte,25,UT,-0.7,29,55,49,5,7,1,0,0,6,1,0,3,16,0.143,0.185,0.163,0.348,-6,0.199,-2,8,1,0,1,2,0,H/75698D,0,Right,No,No,No,No,No,No,No
Mac Williamson,26,OF,-0.1,28,73,68,8,16,2,0,3,6,1,1,5,25,0.235,0.288,0.397,0.685,79,0.322,94,27,2,0,0,0,1,9/7HD,0,Right,No,No,No,No,No,No,No
Ryder Jones*,23,1B,-1.5,53,164,150,12,26,5,2,2,5,1,0,10,52,0.173,0.244,0.273,0.517,37,0.229,23,41,3,4,0,0,3,35/H7,0,Left,No,No,No,No,No,No,No
Jae-gyun Hwang,29,CI,-0.3,18,57,52,2,8,1,0,1,5,0,0,5,15,0.154,0.228,0.231,0.459,22,0.21,11,12,1,0,0,0,0,5/3H,0,Right,No,No,No,No,No,No,No
Chris Marrero,28,LF,-0.6,15,41,38,2,5,0,0,1,5,0,0,2,9,0.132,0.171,0.211,0.381,0,0.17,-18,8,4,0,0,1,0,7/H,0,Right,No,No,No,No,No,No,No
Carlos Moncrief*,28,RF,-0.5,28,43,38,4,8,1,0,0,5,0,0,3,15,0.211,0.256,0.237,0.493,32,0.221,19,9,0,0,0,2,0,H9/7,0,Left,No,No,No,No,No,No,No
Madison Bumgarner,27,P,0.5,15,36,34,4,7,0,0,3,5,0,0,2,11,0.206,0.25,0.471,0.721,84,0.328,96,16,1,0,0,0,0,1,0,Right,No,No,No,No,No,No,No
Justin Ruggiano,35,OF,-0.8,19,63,60,2,13,1,0,2,4,1,1,1,17,0.217,0.238,0.333,0.571,49,0.256,47,20,0,1,0,1,0,9/7H8,0,Right,No,No,No,No,No,No,No
Matt Moore*,28,P,-0.1,31,53,47,3,6,0,0,0,4,0,0,2,19,0.128,0.163,0.128,0.291,-21,0.136,-53,6,2,0,4,0,0,1,0,Left,No,No,No,No,No,No,No
Mike Morse,35,UT,-0.6,24,40,36,1,7,1,0,1,3,0,0,3,14,0.194,0.25,0.306,0.556,46,0.245,36,11,1,0,0,1,0,H3/7,0,Right,No,No,No,No,No,No,No
Johnny Cueto,31,P,-0.1,25,52,46,3,4,0,0,0,3,0,0,1,15,0.087,0.104,0.087,0.191,-48,0.108,-76,4,0,0,4,1,0,1,0,Right,No,No,No,No,No,No,No
Tim Federowicz,29,UT,0.1,13,14,13,3,3,0,0,2,3,0,0,1,4,0.231,0.286,0.692,0.978,146,0.396,145,9,1,0,0,0,0,/H23,0,Right,No,No,No,No,No,No,No
Miguel Gómez#,24,2B,-0.1,22,34,33,3,8,2,0,0,2,0,0,0,6,0.242,0.235,0.303,0.538,41,0.228,24,10,1,0,0,1,0,H/4,0,Both,No,No,No,No,No,No,No
Jeff Samardzija,32,P,-0.3,33,67,64,3,6,2,0,1,2,0,0,0,25,0.094,0.094,0.172,0.266,-32,0.111,-67,11,0,0,3,0,0,1/H,0,Right,No,No,No,No,No,No,No
Matt Cain,32,P,0.0,24,34,32,1,5,2,0,0,2,0,0,0,20,0.156,0.156,0.219,0.375,-2,0.161,-32,7,0,0,2,0,0,1,0,Right,No,No,No,No,No,No,No
Drew Stubbs,32,CF,-0.5,10,24,22,0,2,0,0,0,0,0,0,2,9,0.091,0.167,0.091,0.258,-29,0.129,-47,2,0,0,0,0,0,8/H,0,Right,No,No,No,No,No,No,No
Chris Stratton,26,P,-0.1,12,16,14,1,2,0,0,0,0,0,0,0,3,0.143,0.143,0.143,0.286,-24,0.128,-69,2,0,0,2,0,0,1,0,Right,No,No,No,No,No,No,No
Cory Gearrin,31,P,0.0,66,2,2,0,0,0,0,0,0,0,0,0,2,0.0,0.0,0.0,0.0,-100,0.0,-138,0,0,0,0,0,0,1,0,Right,No,No,No,No,No,No,No
George Kontos,32,P,0.0,45,2,2,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,-100,0.0,-138,0,0,0,0,0,0,1,0,Right,No,No,No,No,No,No,No
Albert Suárez,27,P,0.0,17,2,2,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,-100,0.0,-138,0,0,0,0,0,0,1,0,Right,No,No,No,No,No,No,No
Steven Okert*,25,P,0.0,41,1,1,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,-100,0.0,-133,0,0,0,0,0,0,1,0,Left,No,No,No,No,No,No,No
Roberto Gómez,27,P,0.0,3,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,/1,0,Right,No,No,No,No,No,No,No
Bryan Morris*,30,P,0.0,20,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,1,0,Left,No,No,No,No,No,No,No
Kyle Crick*,24,P,0.0,27,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,1,0,Left,No,No,No,No,No,No,No
Dan Slania,25,P,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,/1,0,Right,No,No,No,No,No,No,No
Reyes Moronta,24,P,0.0,6,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,/1,0,Right,No,No,No,No,No,No,No
Mark Melancon,32,P,0.0,31,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,1,0,Right,No,No,No,No,No,No,No
Neil Ramírez,28,P,0.0,9,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,/1,0,Right,No,No,No,No,No,No,No
Hunter Strickland,28,P,0.0,66,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,1,0,Right,No,No,No,No,No,No,No
Sam Dyson,29,P,0.0,36,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,1,0,Right,No,No,No,No,No,No,No
Derek Law,26,P,0.0,39,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,1,0,Right,No,No,No,No,No,No,No
Josh Osich*,28,P,0.0,51,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,1,0,Left,No,No,No,No,No,No,No
