Player,Age,Pos,WAR,G,PA,AB,R,H,2B,3B,HR,RBI,SB,CS,BB,SO,BA,OBP,SLG,OPS,OPS+,rOBA,Rbat+,TB,GIDP,HBP,SH,SF,IBB,Pos.1,Awards,Bats,Under Mendoza Line?,20/20 Club,30/30 Club,40/40 Club,50/50 Club,60/60 Club,20/70 Club,30/70 Club,40/70 Club
Tyler Wade*,27,2B,-0.7,67,163,147,22,32,5,0,1,8,8,5,10,33,0.218,0.272,0.272,0.544,55,0.245,49,40,3,1,5,0,0,465H/798D,0,Left,No,No,No,No,No,No,No,No,No
Mickey Moniak*,24,OF,-0.4,19,62,60,9,12,2,1,3,6,1,0,1,25,0.2,0.226,0.417,0.642,77,0.277,68,25,0,1,0,0,0,7/8H9,0,Left,No,No,No,No,No,No,No,No,No
Jack Mayfield,31,UT,-0.2,23,74,70,8,13,1,1,1,6,1,0,3,17,0.186,0.23,0.271,0.501,42,0.24,42,19,1,1,0,0,0,4/59H71D,0,Right,No,No,No,No,No,No,No,No,No
David MacKinnon,27,CI,-0.3,16,43,37,0,7,0,0,0,6,0,0,5,12,0.189,0.279,0.189,0.468,37,0.247,49,7,2,0,0,1,0,/3H5,0,Right,No,No,No,No,No,No,No,No,No
Magneuris Sierra*,26,CF,-0.4,45,96,91,7,15,1,3,0,5,6,1,4,25,0.165,0.2,0.242,0.442,25,0.201,8,22,0,0,1,0,0,87/H9,0,Left,No,No,No,No,No,No,No,No,No
Mike Ford*,29,1B,-0.1,28,99,91,8,21,4,0,3,5,0,0,8,26,0.231,0.293,0.374,0.667,88,0.295,84,34,1,0,0,0,0,3/H,0,Left,No,No,No,No,No,No,No,No,No
Chad Wallach,30,C,-0.1,12,40,35,3,5,1,0,1,4,0,0,4,9,0.143,0.231,0.257,0.488,38,0.225,32,9,1,0,1,0,0,2,0,Right,No,No,No,No,No,No,No,No,No
Monte Harrison,26,OF,0.2,9,14,11,5,2,0,0,1,3,1,0,2,8,0.182,0.357,0.455,0.812,129,0.38,132,5,1,1,0,0,0,/78H,0,Right,No,No,No,No,No,No,No,No,No
Jonathan Villar#,31,3B,-0.5,13,54,49,6,8,0,0,1,3,1,0,4,17,0.163,0.226,0.224,0.451,29,0.211,18,11,1,0,1,0,0,5,0,Both,No,No,No,No,No,No,No,No,No
Phil Gosselin,33,CI,-0.9,22,53,51,2,5,0,1,0,2,0,0,1,18,0.098,0.132,0.137,0.269,-23,0.142,-27,7,1,1,0,0,0,5/H31D,0,Right,No,No,No,No,No,No,No,No,No
Logan O'Hoppe,22,C,-0.1,5,16,14,1,4,0,0,0,2,0,0,2,3,0.286,0.375,0.286,0.661,92,0.311,95,4,0,0,0,0,0,/2,0,Right,No,No,No,No,No,No,No,No,No
Ryan Aguilar*,27,UT,-0.3,7,26,22,2,3,1,0,0,2,0,0,2,14,0.136,0.231,0.182,0.413,19,0.198,14,4,0,1,0,1,0,/9738,0,Left,No,No,No,No,No,No,No,No,No
Jose Rojas*,29,UT,-1.1,22,57,56,1,7,2,0,0,1,0,0,0,19,0.125,0.14,0.161,0.301,-15,0.136,-31,9,1,1,0,0,0,5/H97,0,Left,No,No,No,No,No,No,No,No,No
Juan Lagares,33,OF,-0.9,20,62,60,4,11,2,1,0,0,0,0,2,15,0.183,0.21,0.25,0.46,30,0.201,16,15,0,0,0,0,0,/987H,0,Right,No,No,No,No,No,No,No,No,No
Michael Stefanic,26,2B,0.0,25,69,61,5,12,2,0,0,0,0,0,5,12,0.197,0.279,0.23,0.509,47,0.235,40,14,1,2,1,0,0,4/H,0,Right,No,No,No,No,No,No,No,No,No
Steven Duggar*,28,OF,-0.3,9,22,19,3,1,0,1,0,0,0,0,3,13,0.053,0.182,0.158,0.34,-2,0.166,-9,3,0,0,0,0,0,/78,0,Left,No,No,No,No,No,No,No,No,No
Dillon Thomas*,29,OF,0.1,8,14,11,1,1,0,0,0,0,0,0,2,6,0.091,0.286,0.091,0.377,14,0.214,25,1,0,1,0,0,0,/79H,0,Left,No,No,No,No,No,No,No,No,No
Aaron Whitefield,25,OF,-0.3,5,11,11,0,0,0,0,0,0,0,0,0,5,0.0,0.0,0.0,0.0,-100,0.0,-130,0,0,0,0,0,0,/987H,0,Right,No,No,No,No,No,No,No,No,No
Austin Romine,33,C,0.0,3,9,8,0,2,0,0,0,0,0,0,0,3,0.25,0.25,0.25,0.5,43,0.225,25,2,0,0,1,0,0,/2,0,Right,No,No,No,No,No,No,No,No,No
