Player,Age,Pos,WAR,G,PA,AB,R,H,2B,3B,HR,RBI,SB,CS,BB,SO,BA,OBP,SLG,OPS,OPS+,rOBA,Rbat+,TB,GIDP,HBP,SH,SF,IBB,Pos.1,Awards,Bats,Under Mendoza Line?,20/20 Club,30/30 Club,40/40 Club,50/50 Club,60/60 Club,20/70 Club,30/70 Club,40/70 Club
Franchy Cordero*,23,LF,-0.1,40,154,139,19,33,5,1,7,19,5,2,14,55,0.237,0.307,0.439,0.746,105,0.344,116,61,1,0,1,0,0,78/9H,0,Left,No,No,No,No,No,No,No,No,No
Travis Jankowski*,27,OF,1.3,117,387,347,45,90,12,3,4,17,24,7,37,73,0.259,0.332,0.346,0.678,90,0.316,93,120,7,1,2,0,0,987H,0,Left,No,No,No,No,No,No,No,No,No
A.J. Ellis,37,C,0.3,66,183,151,19,41,8,0,1,15,0,0,26,37,0.272,0.378,0.344,0.722,104,0.326,105,52,2,1,3,2,1,2H/7D,0,Right,No,No,No,No,No,No,No,No,No
Rafael Lopez*,30,C,0.2,37,117,102,11,18,2,0,3,13,1,0,13,43,0.176,0.265,0.284,0.549,54,0.241,39,29,1,0,0,2,3,2/H35,0,Left,No,No,No,No,No,No,No,No,No
Francisco Mejia#,22,C,-0.1,20,58,54,6,10,2,0,3,8,0,0,3,19,0.185,0.241,0.389,0.63,72,0.272,65,21,2,1,0,0,0,2/HD,0,Both,No,No,No,No,No,No,No,No,No
Matt Szczur,28,OF,-0.3,57,84,75,11,14,3,0,1,6,3,0,8,24,0.187,0.265,0.267,0.532,50,0.249,41,20,2,0,1,0,0,H79/8,0,Right,No,No,No,No,No,No,No,No,No
Luis Urías,21,2B,0.4,12,53,48,5,10,1,0,2,5,1,0,3,10,0.208,0.264,0.354,0.618,71,0.293,77,17,0,1,0,1,0,4,0,Right,No,No,No,No,No,No,No,No,No
Chase Headley#,34,CI,-0.4,27,60,52,2,6,1,0,0,4,0,0,6,20,0.115,0.233,0.135,0.368,7,0.189,5,7,3,2,0,0,0,H5/3D,0,Both,No,No,No,No,No,No,No,No,No
Clayton Richard*,34,P,0.1,26,51,42,3,4,1,0,1,3,0,0,2,24,0.095,0.156,0.19,0.346,-4,0.16,-32,8,0,1,6,0,0,1/H,0,Left,No,No,No,No,No,No,No,No,No
Tyson Ross,31,P,0.0,23,42,38,1,6,0,0,0,3,1,0,1,16,0.158,0.175,0.158,0.333,-6,0.156,-30,6,1,0,2,1,0,1/H,0,Right,No,No,No,No,No,No,No,No,No
Javy Guerra*,22,SS,-0.1,13,19,16,2,2,0,0,0,1,0,0,3,9,0.125,0.263,0.125,0.388,14,0.199,12,2,0,0,0,0,0,/6H5,0,Left,No,No,No,No,No,No,No,No,No
Joey Lucchesi*,25,P,0.0,24,39,34,2,2,0,0,0,1,0,0,4,21,0.059,0.154,0.059,0.213,-37,0.115,-50,2,0,0,0,1,0,1,0,Left,No,No,No,No,No,No,No,No,No
Eric Lauer,23,P,-0.1,23,37,30,1,2,1,0,0,1,0,0,1,15,0.067,0.094,0.1,0.194,-46,0.089,-95,3,0,0,5,1,0,1,0,Right,No,No,No,No,No,No,No,No,No
Jordan Lyles,27,P,-0.1,25,17,13,2,0,0,0,0,1,0,0,2,7,0.0,0.133,0.0,0.133,-58,0.092,-89,0,1,0,2,0,0,1/H,0,Right,No,No,No,No,No,No,No,No,No
Luis Perdomo,25,P,0.1,10,9,8,0,2,0,0,0,1,0,0,0,3,0.25,0.222,0.25,0.472,32,0.2,12,2,0,0,0,1,0,1,0,Right,No,No,No,No,No,No,No,No,No
José Castillo*,22,P,0.0,34,1,1,0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0.0,-100,0.0,-136,0,0,0,0,0,0,1,0,Left,No,No,No,No,No,No,No,No,No
Jacob Nix,22,P,-0.2,9,16,15,0,0,0,0,0,0,0,0,0,11,0.0,0.0,0.0,0.0,-100,0.0,-150,0,0,0,1,0,0,/1,0,Right,No,No,No,No,No,No,No,No,No
Robbie Erlin,27,P,0.2,38,27,23,1,5,0,0,0,0,0,0,1,11,0.217,0.25,0.217,0.467,33,0.216,15,5,0,0,3,0,0,1/H,0,Right,No,No,No,No,No,No,No,No,No
Brett Kennedy,23,P,-0.1,6,9,8,0,0,0,0,0,0,0,0,0,4,0.0,0.0,0.0,0.0,-100,0.0,-163,0,1,0,1,0,0,/1,0,Right,No,No,No,No,No,No,No,No,No
Matt Strahm,26,P,-0.1,39,8,8,0,0,0,0,0,0,0,0,0,4,0.0,0.0,0.0,0.0,-100,0.0,-134,0,0,0,0,0,0,1,0,Right,No,No,No,No,No,No,No,No,No
Walker Lockett,24,P,0.0,4,5,4,0,0,0,0,0,0,0,0,1,4,0.0,0.2,0.0,0.2,-37,0.139,-35,0,0,0,0,0,0,/1,0,Right,No,No,No,No,No,No,No,No,No
Bryan Mitchell*,27,P,-0.1,14,19,18,0,2,0,0,0,0,0,0,0,10,0.111,0.111,0.111,0.222,-37,0.095,-74,2,0,0,1,0,0,1,0,Left,No,No,No,No,No,No,No,No,No
Adam Cimber,27,P,-0.1,38,4,4,0,0,0,0,0,0,0,0,0,3,0.0,0.0,0.0,0.0,-100,0.0,-136,0,0,0,0,0,0,1,0,Right,No,No,No,No,No,No,No,No,No
Kazuhisa Makita,33,P,0.0,25,3,3,0,0,0,0,0,0,0,0,0,2,0.0,0.0,0.0,0.0,-100,0.0,-136,0,0,0,0,0,0,1,0,Right,No,No,No,No,No,No,No,No,No
Kyle McGrath*,25,P,0.0,4,1,1,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,-100,0.0,-136,0,0,0,0,0,0,/1,0,Left,No,No,No,No,No,No,No,No,No
Kirby Yates*,31,P,0.0,60,2,2,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,-100,0.0,-136,0,0,0,0,0,0,1,0,Left,No,No,No,No,No,No,No,No,No
Phil Hughes,32,P,0.0,16,1,1,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,-100,0.0,-136,0,0,0,0,0,0,1,0,Right,No,No,No,No,No,No,No,No,No
Brad Hand*,28,P,0.0,39,1,1,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,-100,0.0,-136,0,0,0,0,0,0,1,AS,Left,No,No,No,No,No,No,No,No,No
Tyler Webb*,27,P,0.0,4,1,1,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,-100,0.0,-136,0,0,0,0,0,0,/1,0,Left,No,No,No,No,No,No,No,No,No
Phil Maton,25,P,0.0,44,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,1,0,Right,No,No,No,No,No,No,No,No,No
Craig Stammen,34,P,0.0,68,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,1,0,Right,No,No,No,No,No,No,No,No,No
Robert Stock*,28,P,0.0,30,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,1,0,Left,No,No,No,No,No,No,No,No,No
Miguel Díaz,23,P,0.0,11,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,1,0,Right,No,No,No,No,No,No,No,No,No
Colten Brewer,25,P,0.0,10,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,1,0,Right,No,No,No,No,No,No,No,No,No
Rowan Wick*,25,P,0.0,10,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,1,0,Left,No,No,No,No,No,No,No,No,No
Brad Wieck*,26,P,0.0,5,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,/1,0,Left,No,No,No,No,No,No,No,No,No
Trey Wingenter,24,P,0.0,21,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,1,0,Right,No,No,No,No,No,No,No,No,No
Buddy Baumann*,30,P,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,/1,0,Left,No,No,No,No,No,No,No,No,No
