Player,Age,Pos,WAR,G,PA,AB,R,H,2B,3B,HR,RBI,SB,CS,BB,SO,BA,OBP,SLG,OPS,OPS+,rOBA,Rbat+,TB,GIDP,HBP,SH,SF,IBB,Pos.1,Awards,Bats,Under Mendoza Line?,20/20 Club,30/30 Club,40/40 Club,50/50 Club,60/60 Club,20/70 Club,30/70 Club,40/70 Club
Adeiny Hechavarría,29,IF,-0.1,18,37,36,3,7,0,0,2,2,1,0,1,10,0.194,0.216,0.361,0.577,55,0.246,39,13,0,0,0,0,0,6/5,0,Right,No,No,No,No,No,No,No,No,No
Clint Frazier,23,OF,0.1,15,41,34,9,9,3,0,0,1,0,0,5,13,0.265,0.39,0.353,0.743,107,0.341,112,12,3,2,0,0,0,/7H8D,0,Right,No,No,No,No,No,No,No,No,No
Jace Peterson*,28,OF,-0.1,3,11,10,0,3,0,0,0,0,0,1,1,3,0.3,0.364,0.3,0.664,86,0.253,81,3,0,0,0,0,0,/79,0,Left,No,No,No,No,No,No,No,No,No
Billy McKinney*,23,LF,-0.1,2,4,4,0,1,0,0,0,0,0,0,0,1,0.25,0.25,0.25,0.5,38,0.2,11,1,0,0,0,0,0,/7,0,Left,No,No,No,No,No,No,No,No,No
Masahiro Tanaka,29,P,0.0,3,6,6,1,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,-100,0.149,-26,0,0,0,0,0,0,1,0,Right,No,No,No,No,No,No,No,No,No
Luis Severino,24,P,-0.1,2,5,5,0,0,0,0,0,0,0,0,0,4,0.0,0.0,0.0,0.0,-100,0.0,-134,0,0,0,0,0,0,1,"AS,CYA-9",Right,No,No,No,No,No,No,No,No,No
Jonathan Loáisiga,23,P,0.0,1,2,2,0,0,0,0,0,0,0,0,0,2,0.0,0.0,0.0,0.0,-100,0.0,-135,0,0,0,0,0,0,/1,0,Right,No,No,No,No,No,No,No,No,No
Lance Lynn#,31,P,0.0,1,2,2,0,0,0,0,0,0,0,0,0,2,0.0,0.0,0.0,0.0,-100,0.0,-135,0,0,0,0,0,0,1,0,Both,No,No,No,No,No,No,No,No,No
Sonny Gray,28,P,0.0,1,2,2,1,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,-100,0.0,-135,0,0,0,0,0,0,1,0,Right,No,No,No,No,No,No,No,No,No
Domingo Germán,25,P,0.0,2,2,1,0,0,0,0,0,0,0,0,1,1,0.0,0.5,0.0,0.5,57,0.347,117,0,0,0,0,0,0,1,0,Right,No,No,No,No,No,No,No,No,No
Giovanny Gallegos,26,P,0.0,1,1,1,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,-100,0.0,-125,0,0,0,0,0,0,/1,0,Right,No,No,No,No,No,No,No,No,No
Luis Cessa,26,P,0.0,1,1,1,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,-100,0.0,-125,0,0,0,0,0,0,1,0,Right,No,No,No,No,No,No,No,No,No
Dellin Betances,30,P,0.0,5,1,1,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,-100,0.0,-125,0,0,0,0,0,0,1,0,Right,No,No,No,No,No,No,No,No,No
Adam Warren,30,P,0.0,3,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,1,0,Right,No,No,No,No,No,No,No,No,No
Chance Adams,23,P,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,/1,0,Right,No,No,No,No,No,No,No,No,No
Chasen Shreve*,27,P,0.0,3,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,1,0,Left,No,No,No,No,No,No,No,No,No
David Robertson,33,P,0.0,4,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,1,0,Right,No,No,No,No,No,No,No,No,No
Tommy Kahnle,28,P,0.0,2,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,1,0,Right,No,No,No,No,No,No,No,No,No
Jonathan Holder,25,P,0.0,6,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,1,0,Right,No,No,No,No,No,No,No,No,No
David Hale,30,P,0.0,3,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,/1,0,Right,No,No,No,No,No,No,No,No,No
Chad Green*,27,P,0.0,3,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,1,0,Left,No,No,No,No,No,No,No,No,No
A.J. Cole,26,P,0.0,2,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,1,0,Right,No,No,No,No,No,No,No,No,No
Aroldis Chapman*,30,P,0.0,7,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,1,AS,Left,No,No,No,No,No,No,No,No,No
Zack Britton*,30,P,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,1,0,Left,No,No,No,No,No,No,No,No,No
