Rk,Player,Age,G,PA,AB,R,H,2B,3B,HR,RBI,SB,CS,BB,SO,BA,OBP,SLG,OPS,TB,GIDP,HBP,SH,SF,IBB,Pos,Awards
1.0,Jesús Aguilar,30.0,5,22,21,1,4,1,0,1,2,0,0,0,7,0.19,0.227,0.381,0.608,8,1.0,1,0,0.0,0.0,/*D3,
2.0,Brian Anderson,27.0,5,21,19,1,4,1,0,0,1,0,0,1,7,0.211,0.286,0.263,0.549,5,1.0,1,0,0.0,0.0,/*5,
3.0,Jon Berti,30.0,5,21,17,1,3,0,0,0,0,2,0,2,5,0.176,0.333,0.176,0.51,3,0.0,2,0,0.0,0.0,/*49,
4.0,Corey Dickerson*,31.0,5,21,19,1,4,0,0,1,3,0,0,2,5,0.211,0.286,0.368,0.654,7,0.0,0,0,0.0,0.0,*/7,
5.0,Garrett Cooper,29.0,5,21,18,2,3,1,0,1,3,0,0,3,5,0.167,0.286,0.389,0.675,7,0.0,0,0,0.0,0.0,/*3D,
6.0,Miguel Rojas,31.0,5,20,18,2,3,0,0,1,1,0,0,1,3,0.167,0.25,0.333,0.583,6,0.0,1,0,0.0,1.0,/*6,
7.0,Chad Wallach,28.0,5,14,14,1,1,0,0,0,0,0,0,0,6,0.071,0.071,0.071,0.143,1,1.0,0,0,0.0,0.0,/*2,
8.0,Matt Joyce*,35.0,5,13,11,0,2,1,0,0,1,0,0,2,3,0.182,0.308,0.273,0.58,3,0.0,0,0,0.0,0.0,*/9H,
9.0,Magneuris Sierra*,24.0,5,11,11,1,3,1,0,0,1,0,0,0,4,0.273,0.273,0.364,0.636,4,0.0,0,0,0.0,0.0,*/87,
10.0,Lewis Brinson,26.0,5,6,6,1,0,0,0,0,0,0,0,0,2,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0.0,*/9H8,
11.0,Starling Marte,31.0,1,5,4,1,2,1,0,0,0,0,0,0,0,0.5,0.6,0.75,1.35,3,0.0,1,0,0.0,0.0,/8,
12.0,Jazz Chisholm Jr.*,22.0,1,4,3,0,1,1,0,0,0,0,0,1,0,0.333,0.5,0.667,1.167,2,0.0,0,0,0.0,0.0,/4,
13.0,Jorge Alfaro,27.0,2,3,3,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0.0,/2H,
14.0,Ryne Stanek,28.0,2,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0.0,0,0,0.0,0.0,/1,
15.0,Nick Vincent,33.0,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0.0,0,0,0.0,0.0,/1,
16.0,Sixto Sánchez,21.0,2,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0.0,0,0,0.0,0.0,/1,
17.0,Monte Harrison,24.0,2,0,0,0,0,0,0,0,0,1,0,0,0,,,,,0,,0,0,,,*/8H,
18.0,Trevor Rogers*,22.0,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0.0,0,0,0.0,0.0,/1,
19.0,Pablo López*,24.0,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0.0,0,0,0.0,0.0,/1,
20.0,Brandon Kintzler,35.0,3,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0.0,0,0,0.0,0.0,/1,
21.0,James Hoyt,33.0,2,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0.0,0,0,0.0,0.0,/1,
22.0,Yimi García,29.0,4,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0.0,0,0,0.0,0.0,/*1,
23.0,Brad Boxberger,32.0,3,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0.0,0,0,0.0,0.0,/1,
24.0,Richard Bleier*,33.0,3,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0.0,0,0,0.0,0.0,/1,
25.0,Sandy Alcántara,24.0,2,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0.0,0,0,0.0,0.0,/1,
