Player,Age,Pos,WAR,G,PA,AB,R,H,2B,3B,HR,RBI,SB,CS,BB,SO,BA,OBP,SLG,OPS,OPS+,rOBA,Rbat+,TB,GIDP,HBP,SH,SF,IBB,Pos.1,Awards,Bats,Under Mendoza Line?,20/20 Club,30/30 Club,40/40 Club,50/50 Club,60/60 Club,20/70 Club,30/70 Club,40/70 Club
Michael Lorenzen,26,P,0.7,54,34,31,5,9,1,0,4,10,0,0,2,9,0.29,0.333,0.71,1.043,170,0.462,197,22,4,0,1,0,0,1H/9,0,Right,No,No,No,No,No,No,No,No,No
Alex Blandino,25,IF,-0.2,69,147,128,14,30,4,0,1,8,0,0,13,41,0.234,0.324,0.289,0.613,67,0.294,71,37,4,4,2,0,1,H456/1379,0,Right,No,No,No,No,No,No,No,No,No
Mason Williams*,26,RF,0.2,51,132,123,10,36,5,1,2,6,1,2,7,29,0.293,0.331,0.398,0.729,95,0.31,87,49,5,0,2,0,1,9H8/7,0,Left,No,No,No,No,No,No,No,No,No
Preston Tucker*,27,LF,-0.3,17,42,37,4,7,1,0,2,5,0,0,4,9,0.189,0.286,0.378,0.664,77,0.296,73,14,0,1,0,0,0,7/HD,0,Left,No,No,No,No,No,No,No,No,No
Anthony DeSclafani,28,P,0.1,20,46,42,3,6,0,0,1,4,0,0,0,25,0.143,0.143,0.214,0.357,-6,0.175,-26,9,0,0,4,0,0,1,0,Right,No,No,No,No,No,No,No,No,No
Devin Mesoraco,30,C,-0.1,18,45,41,1,9,2,0,1,3,0,0,2,10,0.22,0.289,0.341,0.63,69,0.282,63,14,2,2,0,0,0,2/H3,0,Right,No,No,No,No,No,No,No,No,No
Phil Gosselin,29,UT,-0.1,20,28,24,5,3,0,0,1,2,0,0,4,8,0.125,0.25,0.25,0.5,35,0.22,14,6,1,0,0,0,1,H/5347,0,Right,No,No,No,No,No,No,No,No,No
Tony Cruz,31,C,-0.2,9,26,26,2,4,1,0,1,2,0,0,0,11,0.154,0.154,0.308,0.462,20,0.196,0,8,4,0,0,0,0,/2H,0,Right,No,No,No,No,No,No,No,No,No
Sal Romano*,24,P,-0.3,35,40,36,1,2,1,0,0,2,0,0,0,24,0.056,0.056,0.083,0.139,-63,0.06,-122,3,0,0,4,0,0,1,0,Left,No,No,No,No,No,No,No,No,No
Tim Federowicz,30,C,0.2,5,7,6,1,2,1,0,1,2,0,0,1,3,0.333,0.429,1.0,1.429,268,0.571,273,6,0,0,0,0,0,/2H,0,Right,No,No,No,No,No,No,No,No,No
Luis Castillo,25,P,0.0,30,65,59,4,6,1,0,0,2,0,0,2,23,0.102,0.131,0.119,0.25,-32,0.147,-45,7,0,0,4,0,0,1,0,Right,No,No,No,No,No,No,No,No,No
Gabriel Guerrero,24,CF,-0.1,14,18,18,1,3,0,0,1,1,0,0,0,8,0.167,0.167,0.333,0.5,30,0.214,13,6,0,0,0,0,0,H/89,0,Right,No,No,No,No,No,No,No,No,No
Matt Harvey,29,P,-0.3,24,50,46,1,2,0,0,0,1,0,0,2,17,0.043,0.083,0.043,0.127,-64,0.083,-90,2,1,0,2,0,0,1,0,Right,No,No,No,No,No,No,No,No,No
Cliff Pennington#,34,IF,-0.4,16,34,29,1,4,0,0,0,0,0,0,5,13,0.138,0.265,0.138,0.403,13,0.205,6,4,1,0,0,0,0,/56H1,0,Both,No,No,No,No,No,No,No,No,No
Blake Trahan,24,IF,0.0,11,14,14,2,3,0,0,0,0,0,0,0,4,0.214,0.214,0.214,0.429,16,0.257,45,3,0,0,0,0,0,/645H,0,Right,No,No,No,No,No,No,No,No,No
Aristides Aquino,24,RF,-0.1,1,1,1,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,-100,0.0,-145,0,0,0,0,0,0,/9H,0,Right,No,No,No,No,No,No,No,No,No
Rosell Herrera#,25,UT,-0.2,11,13,13,0,2,0,0,0,0,0,1,0,5,0.154,0.154,0.154,0.308,-17,0.101,-42,2,0,0,0,0,0,/H74,0,Both,No,No,No,No,No,No,No,No,No
Tyler Mahle,23,P,0.0,21,34,29,0,3,1,0,0,0,0,0,2,10,0.103,0.161,0.138,0.299,-18,0.169,-31,4,0,0,3,0,0,1/H,0,Right,No,No,No,No,No,No,No,No,No
Homer Bailey,32,P,-0.1,19,34,26,0,3,0,0,0,0,0,0,1,13,0.115,0.148,0.115,0.264,-28,0.118,-97,3,0,0,7,0,0,1,0,Right,No,No,No,No,No,No,No,No,No
Cody Reed*,25,P,-0.1,17,12,11,0,0,0,0,0,0,0,0,1,10,0.0,0.083,0.0,0.083,-75,0.058,-102,0,0,0,0,0,0,1,0,Left,No,No,No,No,No,No,No,No,No
Brandon Finnegan*,25,P,-0.1,5,7,7,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,-100,0.0,-142,0,0,0,0,0,0,/1,0,Left,No,No,No,No,No,No,No,No,No
Dylan Floro*,27,P,-0.1,24,5,4,0,0,0,0,0,0,0,0,0,2,0.0,0.0,0.0,0.0,-100,0.0,-207,0,0,0,1,0,0,1,0,Left,No,No,No,No,No,No,No,No,No
Raisel Iglesias,28,P,0.0,62,3,3,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,-100,0.0,-145,0,0,0,0,0,0,1,0,Right,No,No,No,No,No,No,No,No,No
Robert Stephenson,25,P,0.0,4,3,2,0,0,0,0,0,0,0,0,1,1,0.0,0.333,0.0,0.333,1,0.231,24,0,0,0,0,0,0,/1,0,Right,No,No,No,No,No,No,No,No,No
Wandy Peralta*,26,P,0.0,56,3,1,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,-100,0.0,-636,0,0,0,2,0,0,1,0,Left,No,No,No,No,No,No,No,No,No
Jackson Stephens,24,P,0.0,28,3,2,0,0,0,0,0,0,0,0,1,1,0.0,0.333,0.0,0.333,1,0.231,24,0,0,0,0,0,0,1,0,Right,No,No,No,No,No,No,No,No,No
Keury Mella,24,P,0.0,4,2,2,0,0,0,0,0,0,0,0,0,2,0.0,0.0,0.0,0.0,-100,0.0,-145,0,0,0,0,0,0,/1,0,Right,No,No,No,No,No,No,No,No,No
Amir Garrett,26,P,0.0,60,2,2,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,-100,0.0,-145,0,0,0,0,0,0,1,0,Right,No,No,No,No,No,No,No,No,No
Kevin Shackelford,29,P,0.0,4,1,1,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,-100,0.0,-145,0,0,0,0,0,0,/1,0,Right,No,No,No,No,No,No,No,No,No
Lucas Sims,24,P,0.0,3,1,1,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,-100,0.0,-145,0,0,0,0,0,0,/1,0,Right,No,No,No,No,No,No,No,No,No
David Hernández,33,P,0.0,53,1,1,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,-100,0.0,-145,0,0,0,0,0,0,1,0,Right,No,No,No,No,No,No,No,No,No
Austin Brice,26,P,0.0,32,1,1,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,-100,0.0,-145,0,0,0,0,0,0,1,0,Right,No,No,No,No,No,No,No,No,No
Zack Weiss,26,P,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,/1,0,Right,No,No,No,No,No,No,No,No,No
Matt Wisler,25,P,0.0,11,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,1,0,Right,No,No,No,No,No,No,No,No,No
Jesús Reyes,25,P,0.0,5,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,/1,0,Right,No,No,No,No,No,No,No,No,No
Tanner Rainey,25,P,0.0,6,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,/1,0,Right,No,No,No,No,No,No,No,No,No
Kevin Quackenbush,29,P,0.0,10,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,1,0,Right,No,No,No,No,No,No,No,No,No
Jared Hughes,32,P,0.0,70,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,1,0,Right,No,No,No,No,No,No,No,No,No
Yovani Gallardo,32,P,0.0,3,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,/1,0,Right,No,No,No,No,No,No,No,No,No
Kyle Crockett*,26,P,0.0,13,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,1,0,Left,No,No,No,No,No,No,No,No,No
