Player,Age,Pos,WAR,G,PA,AB,R,H,2B,3B,HR,RBI,SB,CS,BB,SO,BA,OBP,SLG,OPS,OPS+,rOBA,Rbat+,TB,GIDP,HBP,SH,SF,IBB,Pos.1,Awards,Bats,Under Mendoza Line?,20/20 Club,30/30 Club,40/40 Club,50/50 Club,60/60 Club,20/70 Club,30/70 Club,40/70 Club
Ender Inciarte*,28,CF,0.5,65,230,199,30,49,11,2,5,24,7,1,26,41,0.246,0.343,0.397,0.74,88,0.328,85,79,1,4,0,1,2,8/H,0,Left,No,No,No,No,No,No,No,No,No
Matt Joyce*,34,RF,0.8,129,238,200,32,59,10,0,7,23,0,0,38,45,0.295,0.408,0.45,0.858,119,0.378,125,90,3,0,0,0,0,H9/D7,0,Left,No,No,No,No,No,No,No,No,No
Charlie Culberson,30,UT,-0.1,108,144,135,14,35,5,2,5,20,0,1,6,44,0.259,0.294,0.437,0.731,82,0.32,86,59,5,1,1,1,0,H793/615,0,Right,No,No,No,No,No,No,No,No,No
Adam Duvall,30,LF,0.7,41,130,120,17,32,4,1,10,19,0,0,7,39,0.267,0.315,0.567,0.882,117,0.359,112,68,0,2,0,1,0,7H/9,0,Right,No,No,No,No,No,No,No,No,No
Adeiny Hechavarría,30,SS,1.1,24,70,61,14,20,5,1,4,15,0,0,6,15,0.328,0.4,0.639,1.039,158,0.44,170,39,1,2,0,1,0,6/H45D,0,Right,No,No,No,No,No,No,No,No,No
Rafael Ortega*,28,LF,-0.4,34,96,88,7,18,3,0,2,10,3,0,8,22,0.205,0.271,0.307,0.578,47,0.261,36,27,2,0,0,0,0,7H/98,0,Left,No,No,No,No,No,No,No,No,No
Francisco Cervelli,33,UT,0.3,14,37,32,4,9,5,1,2,7,0,0,4,10,0.281,0.378,0.688,1.066,162,0.452,178,22,3,1,0,0,0,/23HD,0,Right,No,No,No,No,No,No,No,No,No
Max Fried*,25,P,0.3,38,65,56,11,11,4,0,0,4,0,0,5,16,0.196,0.262,0.268,0.53,36,0.237,19,15,0,0,4,0,0,1/H,0,Left,No,No,No,No,No,No,No,No,No
Julio Teheran,28,P,-0.3,33,60,55,1,6,1,0,0,4,0,0,0,24,0.109,0.107,0.127,0.234,-40,0.101,-86,7,0,0,4,1,0,1/H,0,Right,No,No,No,No,No,No,No,No,No
Billy Hamilton,28,CF,-0.2,26,48,41,9,11,2,0,0,3,4,1,7,13,0.268,0.375,0.317,0.692,80,0.318,75,13,0,0,0,0,1,8H,0,Right,No,No,No,No,No,No,No,No,No
Michael Soroka,21,P,-0.1,27,63,52,2,4,0,0,0,3,0,0,2,22,0.077,0.143,0.077,0.22,-41,0.13,-72,4,1,2,7,0,0,1,"AS,CYA-6,ROY-2",Right,No,No,No,No,No,No,No,No,No
Dallas Keuchel*,31,P,-0.1,19,41,38,0,5,1,0,0,2,0,0,1,28,0.132,0.154,0.158,0.312,-20,0.14,-53,6,0,0,2,0,0,1,0,Left,No,No,No,No,No,No,No,No,No
Mike Foltynewicz,27,P,-0.4,19,38,35,1,2,0,0,0,1,0,0,0,19,0.057,0.057,0.057,0.114,-71,0.048,-130,2,1,0,3,0,0,1,0,Right,No,No,No,No,No,No,No,No,No
John Ryan Murphy,28,C,0.0,1,1,1,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,-100,0.0,-150,0,0,0,0,0,0,/2,0,Right,No,No,No,No,No,No,No,No,No
Alex Jackson,23,C,-0.3,4,15,13,0,0,0,0,0,0,0,0,1,5,0.0,0.133,0.0,0.133,-61,0.052,-124,0,1,1,0,0,1,/2,0,Right,No,No,No,No,No,No,No,No,No
Kevin Gausman*,28,P,-0.3,16,27,27,1,1,0,0,0,0,0,0,0,18,0.037,0.037,0.037,0.074,-81,0.033,-122,1,1,0,0,0,0,1,0,Left,No,No,No,No,No,No,No,No,No
Touki Toussaint,23,P,-0.2,23,10,9,0,0,0,0,0,0,0,0,0,7,0.0,0.0,0.0,0.0,-100,0.0,-174,0,0,0,1,0,0,1,0,Right,No,No,No,No,No,No,No,No,No
Bryse Wilson,21,P,0.0,6,9,9,0,2,0,0,0,0,0,0,0,6,0.222,0.222,0.222,0.444,14,0.197,-5,2,0,0,0,0,0,/1,0,Right,No,No,No,No,No,No,No,No,No
Sean Newcomb*,26,P,-0.1,52,8,8,0,0,0,0,0,0,0,0,0,7,0.0,0.0,0.0,0.0,-100,0.0,-147,0,0,0,0,0,0,1,0,Left,No,No,No,No,No,No,No,No,No
Josh Tomlin,34,P,-0.1,47,6,6,0,0,0,0,0,0,0,0,0,3,0.0,0.0,0.0,0.0,-100,0.0,-147,0,0,0,0,0,0,1,0,Right,No,No,No,No,No,No,No,No,No
Kyle Wright,23,P,-0.1,7,6,6,0,0,0,0,0,0,0,0,0,4,0.0,0.0,0.0,0.0,-100,0.0,-147,0,0,0,0,0,0,/1,0,Right,No,No,No,No,No,No,No,No,No
Chad Sobotka,25,P,0.0,30,2,2,0,0,0,0,0,0,0,0,0,2,0.0,0.0,0.0,0.0,-100,0.0,-146,0,0,0,0,0,0,1,0,Right,No,No,No,No,No,No,No,No,No
Shane Carle,27,P,0.0,5,1,1,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,-100,0.0,-150,0,0,0,0,0,0,/1,0,Right,No,No,No,No,No,No,No,No,No
Wes Parsons,26,P,0.0,16,1,1,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,-100,0.0,-150,0,0,0,0,0,0,1,0,Right,No,No,No,No,No,No,No,No,No
Dan Winkler,29,P,0.0,26,1,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,1,0,0,1,0,Right,No,No,No,No,No,No,No,No,No
Jeremy Walker,24,P,0.0,6,1,1,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,-100,0.0,-150,0,0,0,0,0,0,/1,0,Right,No,No,No,No,No,No,No,No,No
Jacob Webb,25,P,0.0,35,1,1,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,-100,0.0,-150,0,0,0,0,0,0,1,0,Right,No,No,No,No,No,No,No,No,No
Jonny Venters*,34,P,0.0,9,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,/1,0,Left,No,No,No,No,No,No,No,No,No
Arodys Vizcaíno,28,P,0.0,4,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,/1,0,Right,No,No,No,No,No,No,No,No,No
Huascar Ynoa,21,P,0.0,2,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,/1,0,Right,No,No,No,No,No,No,No,No,No
Anthony Swarzak,33,P,0.0,41,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,1,0,Right,No,No,No,No,No,No,No,No,No
Darren O'Day,36,P,0.0,6,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,/1,0,Right,No,No,No,No,No,No,No,No,No
A.J. Minter*,25,P,0.0,35,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,1,0,Left,No,No,No,No,No,No,No,No,No
Mark Melancon,34,P,0.0,21,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,1,0,Right,No,No,No,No,No,No,No,No,No
Chris Martin,33,P,0.0,16,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,1,0,Right,No,No,No,No,No,No,No,No,No
Luke Jackson,27,P,0.0,66,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,1,0,Right,No,No,No,No,No,No,No,No,No
Shane Greene,30,P,0.0,24,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,1,AS,Right,No,No,No,No,No,No,No,No,No
Grant Dayton*,31,P,0.0,13,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,1,0,Left,No,No,No,No,No,No,No,No,No
Jerry Blevins*,35,P,0.0,43,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,1,0,Left,No,No,No,No,No,No,No,No,No
Jesse Biddle*,27,P,0.0,13,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,1,0,Left,No,No,No,No,No,No,No,No,No
