Rk,Player,Age,G,PA,AB,R,H,2B,3B,HR,RBI,SB,CS,BB,SO,BA,OBP,SLG,OPS,TB,GIDP,HBP,SH,SF,IBB,Pos,Awards
1.0,Shohei Ohtani*,29.0,16,76,61,14,14,1,0,3,10,0,2,13,22,0.23,0.373,0.393,0.767,24,0.0,1,0,0.0,0,*D,
2.0,Mookie Betts,31.0,16,75,62,14,18,5,0,4,16,2,0,11,10,0.29,0.387,0.565,0.951,35,1.0,0,0,2.0,3,*9,
3.0,Teoscar Hernández,31.0,16,71,60,8,15,1,0,3,12,1,0,10,15,0.25,0.352,0.417,0.769,25,0.0,0,0,1.0,0,*7,
4.0,Max Muncy*,33.0,16,67,49,8,8,1,0,3,5,2,0,15,20,0.163,0.388,0.367,0.755,18,1.0,3,0,0.0,0,*5/3,
5.0,Tommy Edman#,29.0,16,67,61,12,20,5,0,2,13,5,0,3,10,0.328,0.354,0.508,0.862,31,1.0,0,2,1.0,0,*6/8,NLCS MVP
6.0,Will Smith,29.0,16,65,56,9,8,1,0,3,8,1,0,8,9,0.143,0.246,0.321,0.568,18,1.0,0,0,1.0,0,*2,
7.0,Kiké Hernández,32.0,14,57,51,11,15,0,1,2,6,0,1,4,11,0.294,0.357,0.451,0.808,23,1.0,1,1,0.0,0,/854,
8.0,Freddie Freeman*,34.0,13,55,52,6,13,0,1,4,13,1,0,3,7,0.25,0.291,0.519,0.81,27,0.0,0,0,0.0,0,*3,WS MVP
9.0,Gavin Lux*,26.0,12,43,34,5,6,1,0,1,4,1,0,5,6,0.176,0.286,0.294,0.58,10,0.0,1,1,2.0,0,*4/H,
10.0,Andy Pages,23.0,8,20,19,3,4,0,0,2,4,0,0,0,6,0.211,0.25,0.526,0.776,10,0.0,1,0,0.0,0,*/87H,
11.0,Chris Taylor,33.0,13,16,13,3,3,0,0,0,0,1,0,2,5,0.231,0.333,0.231,0.564,3,0.0,0,1,0.0,0,/74H58,
12.0,Miguel Rojas,35.0,4,11,11,0,2,0,0,0,0,0,0,0,1,0.182,0.182,0.182,0.364,2,0.0,0,0,0.0,0,/6,
13.0,Kevin Kiermaier*,34.0,4,2,2,2,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,/8H,
14.0,Evan Phillips,29.0,5,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0.0,0,0,0.0,0,/1,
15.0,Daniel Hudson,37.0,7,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0.0,0,0,0.0,0,/1,
16.0,Blake Treinen,36.0,9,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0.0,0,0,0.0,0,/1,
17.0,Alex Vesia*,28.0,7,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0.0,0,0,0.0,0,/*1,
18.0,Yoshinobu Yamamoto,25.0,4,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0.0,0,0,0.0,0,/1,
19.0,Michael Kopech,28.0,10,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0.0,0,0,0.0,0,1,
20.0,Landon Knack*,26.0,3,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0.0,0,0,0.0,0,/1,
21.0,Anthony Banda*,30.0,10,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0.0,0,0,0.0,0,1,
22.0,Brent Honeywell Jr.,29.0,3,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0.0,0,0,0.0,0,/1,
23.0,Edgardo Henriquez,22.0,3,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0.0,0,0,0.0,0,/1,
24.0,Michael Grove,27.0,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0.0,0,0,0.0,0,/1,
25.0,Brusdar Graterol,25.0,3,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0.0,0,0,0.0,0,/1,
26.0,Jack Flaherty,28.0,5,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0.0,0,0,0.0,0,/1,
27.0,Ben Casparius,25.0,4,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0.0,0,0,0.0,0,/1,
28.0,Walker Buehler,29.0,4,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0.0,0,0,0.0,0,/1,
29.0,Ryan Brasier,36.0,8,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0.0,0,0,0.0,0,/1,
30.0,Austin Barnes,34.0,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,,0,0,,0,/2,
