Rk,Player,Age,G,PA,AB,R,H,2B,3B,HR,RBI,SB,CS,BB,SO,BA,OBP,SLG,OPS,TB,GIDP,HBP,SH,SF,IBB,Pos,Awards
1.0,Carlos Santana#,31.0,5,22,19,2,4,0,0,1,4,0,0,3,4,0.211,0.318,0.368,0.687,7,0.0,0,0,0.0,0.0,/*3,
2.0,José Ramírez#,24.0,5,22,20,2,2,0,0,0,0,0,0,2,7,0.1,0.182,0.1,0.282,2,0.0,0,0,0.0,0.0,/*4,
3.0,Francisco Lindor#,23.0,5,22,18,2,2,0,0,1,4,0,0,4,6,0.111,0.273,0.278,0.551,5,1.0,0,0,0.0,2.0,/*6,
4.0,Jason Kipnis*,30.0,5,22,22,0,4,0,1,0,1,0,0,0,8,0.182,0.182,0.273,0.455,6,0.0,0,0,0.0,0.0,*/8,
5.0,Jay Bruce*,30.0,5,21,18,5,5,1,0,2,4,0,0,2,8,0.278,0.333,0.667,1.0,12,0.0,0,0,1.0,0.0,*/9,
6.0,Austin Jackson,30.0,5,15,14,3,3,0,0,0,0,1,0,1,6,0.214,0.267,0.214,0.481,3,1.0,0,0,0.0,0.0,*/78H,
7.0,Gio Urshela,25.0,5,13,12,0,2,0,0,0,1,0,0,0,6,0.167,0.167,0.167,0.333,2,0.0,0,1,0.0,0.0,/*5,
8.0,Michael Brantley*,30.0,3,12,11,0,1,0,0,0,0,0,0,1,4,0.091,0.167,0.091,0.258,1,1.0,0,0,0.0,0.0,/DH,
9.0,Roberto Pérez,28.0,4,12,10,1,3,0,0,1,2,0,0,2,3,0.3,0.417,0.6,1.017,6,1.0,0,0,0.0,0.0,/*2,
10.0,Edwin Encarnación,34.0,3,9,7,1,0,0,0,0,0,0,0,1,3,0.0,0.222,0.0,0.222,0,0.0,1,0,0.0,0.0,/D,
11.0,Yan Gomes,29.0,3,8,6,1,2,1,0,0,1,0,0,2,2,0.333,0.5,0.5,1.0,3,0.0,0,0,0.0,1.0,/2H,
12.0,Lonnie Chisenhall*,28.0,4,7,5,1,0,0,0,0,0,0,0,0,4,0.0,0.286,0.0,0.286,0,0.0,2,0,0.0,0.0,/7H,
13.0,Erik González,25.0,2,2,2,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0.0,/5,
14.0,Greg Allen#,24.0,2,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,,0,0,,,/8DH,
15.0,Mike Clevinger,26.0,2,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0.0,0,0,0.0,0.0,/1,
16.0,Josh Tomlin,32.0,2,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0.0,0,0,0.0,0.0,/1,
17.0,Joe Smith,33.0,4,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0.0,0,0,0.0,0.0,/*1,
18.0,Bryan Shaw#,29.0,3,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0.0,0,0,0.0,0.0,/1,
19.0,Cody Allen,28.0,4,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0.0,0,0,0.0,0.0,/*1,
20.0,Danny Salazar,27.0,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0.0,0,0,0.0,0.0,/1,
21.0,Trevor Bauer,26.0,2,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0.0,0,0,0.0,0.0,/1,
22.0,Tyler Olson,27.0,3,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0.0,0,0,0.0,0.0,/1,
23.0,Andrew Miller*,32.0,4,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0.0,0,0,0.0,0.0,/*1,
24.0,Corey Kluber,31.0,2,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0.0,0,0,0.0,0.0,/1,
25.0,Carlos Carrasco,30.0,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0.0,0,0,0.0,0.0,/1,
