Player,Age,Pos,WAR,G,PA,AB,R,H,2B,3B,HR,RBI,SB,CS,BB,SO,BA,OBP,SLG,OPS,OPS+,rOBA,Rbat+,TB,GIDP,HBP,SH,SF,IBB,Pos.1,Awards,Bats,Under Mendoza Line?,20/20 Club,30/30 Club,40/40 Club,50/50 Club,60/60 Club,20/70 Club,30/70 Club,40/70 Club
Justin Nicolino*,25,P,-0.1,20,13,11,0,0,0,0,0,0,0,0,0,2,0.0,0.0,0.0,0.0,-100,0.0,-172,0,0,0,2,0,0,1,0,Left,No,No,No,No,No,No,No,No,No
Jeff Locke*,29,P,-0.1,7,11,10,0,0,0,0,0,0,0,0,1,9,0.0,0.091,0.0,0.091,-72,0.063,-85,0,0,0,0,0,0,/1,0,Left,No,No,No,No,No,No,No,No,No
Dillon Peters*,24,P,0.0,6,11,9,1,0,0,0,0,0,0,0,0,8,0.0,0.0,0.0,0.0,-100,0.1,-95,0,0,0,2,0,0,/1,0,Left,No,No,No,No,No,No,No,No,No
Chris O'Grady,27,P,-0.1,13,9,8,0,0,0,0,0,0,0,0,0,5,0.0,0.0,0.0,0.0,-100,0.0,-161,0,0,0,1,0,0,1,0,Right,No,No,No,No,No,No,No,No,No
Wei-Yin Chen,31,P,0.0,8,8,8,0,1,0,0,0,0,0,0,0,3,0.125,0.125,0.125,0.25,-31,0.1,-60,1,0,0,0,0,0,/1,0,Right,No,No,No,No,No,No,No,No,No
Dustin McGowan,35,P,-0.1,61,7,6,0,0,0,0,0,0,0,0,0,6,0.0,0.0,0.0,0.0,-100,0.0,-169,0,0,0,1,0,0,1,0,Right,No,No,No,No,No,No,No,No,No
Nick Wittgren,26,P,-0.1,34,4,4,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,-100,0.0,-132,0,0,0,0,0,0,1,0,Right,No,No,No,No,No,No,No,No,No
David Phelps,30,P,0.0,43,1,1,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,-100,0.0,-125,0,0,0,0,0,0,1,0,Right,No,No,No,No,No,No,No,No,No
Javy Guerra,31,P,0.0,16,1,1,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,-100,0.0,-125,0,0,0,0,0,0,1,0,Right,No,No,No,No,No,No,No,No,No
Junichi Tazawa,31,P,0.0,53,1,1,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,-100,0.0,-125,0,0,0,0,0,0,1,0,Right,No,No,No,No,No,No,No,No,No
Brian Ellington,26,P,0.0,40,1,1,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,-100,0.0,-125,0,0,0,0,0,0,1,0,Right,No,No,No,No,No,No,No,No,No
Kyle Barraclough,27,P,0.0,62,1,1,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,-100,0.0,-125,0,0,0,0,0,0,1,0,Right,No,No,No,No,No,No,No,No,No
AJ Ramos,30,P,0.0,37,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,1,0,Right,No,No,No,No,No,No,No,No,No
Drew Steckenrider,26,P,0.0,35,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,1,0,Right,No,No,No,No,No,No,No,No,No
Jarlín García*,24,P,0.0,64,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,1,0,Left,No,No,No,No,No,No,No,No,No
Hunter Cervenka*,27,P,0.0,4,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,/1,0,Left,No,No,No,No,No,No,No,No,No
Brad Ziegler,37,P,0.0,51,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,1,0,Right,No,No,No,No,No,No,No,No,No
