Rk,Player,Age,G,PA,AB,R,H,2B,3B,HR,RBI,SB,CS,BB,SO,BA,OBP,SLG,OPS,TB,GIDP,HBP,SH,SF,IBB,Pos,Awards
1.0,Trea Turner,24.0,5,23,21,1,3,1,0,0,0,1,0,2,7,0.143,0.217,0.19,0.408,4,0.0,0,0,0.0,0.0,/*6,
2.0,Bryce Harper*,24.0,5,23,19,2,4,1,0,1,3,1,0,3,6,0.211,0.304,0.421,0.725,8,0.0,0,0,1.0,1.0,*/9,
3.0,Daniel Murphy*,32.0,5,22,19,5,4,1,0,1,2,0,0,3,6,0.211,0.318,0.421,0.739,8,0.0,0,0,0.0,0.0,/*4,
4.0,Ryan Zimmerman,32.0,5,22,20,1,3,1,0,1,4,1,0,2,4,0.15,0.227,0.35,0.577,7,1.0,0,0,0.0,0.0,/*3,
5.0,Jayson Werth,38.0,5,22,18,1,3,1,0,0,0,0,0,4,4,0.167,0.318,0.222,0.54,4,0.0,0,0,0.0,0.0,*/7,
6.0,Anthony Rendon,27.0,5,22,17,4,3,1,0,1,1,0,0,5,1,0.176,0.364,0.412,0.775,7,0.0,0,0,0.0,1.0,/*5,
7.0,Matt Wieters#,31.0,5,18,14,2,2,0,0,0,0,0,0,2,4,0.143,0.333,0.143,0.476,2,0.0,2,0,0.0,0.0,/*2,
8.0,Michael A. Taylor,26.0,5,18,15,3,5,0,0,2,8,0,0,3,4,0.333,0.444,0.733,1.178,11,0.0,0,0,0.0,0.0,*/8,
9.0,Stephen Strasburg,28.0,2,5,4,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0,1,0.0,0.0,/1,
10.0,Adam Lind*,33.0,3,3,3,0,2,0,0,0,0,0,0,0,0,0.667,0.667,0.667,1.333,2,1.0,0,0,0.0,0.0,/H,
11.0,Howie Kendrick,33.0,3,3,2,0,0,0,0,0,0,0,0,1,1,0.0,0.333,0.0,0.333,0,0.0,0,0,0.0,0.0,/H7,
12.0,Max Scherzer,32.0,2,3,3,0,0,0,0,0,0,0,0,0,2,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0.0,/1,
13.0,Jose Lobaton#,32.0,1,2,2,0,1,0,0,0,0,0,0,0,0,0.5,0.5,0.5,1.0,1,0.0,0,0,0.0,0.0,/2,
14.0,Gio González,31.0,2,2,2,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0.0,/1,
15.0,Víctor Robles,20.0,2,1,1,1,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0.0,/H7,
16.0,Wilmer Difo#,25.0,1,1,1,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0.0,/H,
17.0,Sammy Solís,28.0,3,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,,0,0,,,/1,
18.0,Brian Goodwin*,26.0,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,,0,0,,,/7,
19.0,Óliver Pérez*,35.0,2,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,,0,0,,,/1,
20.0,Matt Albers*,34.0,2,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,,0,0,,,/1,
21.0,Sean Doolittle*,30.0,3,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,,0,0,,,/1,
22.0,Ryan Madson*,36.0,4,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,,0,0,,,/*1,
23.0,Brandon Kintzler,32.0,3,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,,0,0,,,/1,
