Player,Age,Pos,WAR,G,PA,AB,R,H,2B,3B,HR,RBI,SB,CS,BB,SO,BA,OBP,SLG,OPS,OPS+,rOBA,Rbat+,TB,GIDP,HBP,SH,SF,IBB,Pos.1,Awards,Bats,Under Mendoza Line?,20/20 Club,30/30 Club,40/40 Club,50/50 Club,60/60 Club,20/70 Club,30/70 Club,40/70 Club
Chas McCormick,29,OF,-0.6,94,267,242,32,51,6,1,5,27,8,2,17,72,0.211,0.271,0.306,0.576,66,0.274,71,74,3,4,1,3,0,798/H,0,Right,No,No,No,No,No,No,No,No,No
Joey Loperfido*,25,OF,0.3,38,118,106,11,25,5,1,2,16,2,1,7,43,0.236,0.299,0.358,0.658,89,0.289,85,38,1,3,1,1,0,79/H83D,0,Left,No,No,No,No,No,No,No,No,No
Jason Heyward*,34,OF,0.3,24,61,55,8,12,2,0,4,9,1,0,5,17,0.218,0.283,0.473,0.756,112,0.316,102,26,0,0,0,0,2,9/7H8,0,Left,No,No,No,No,No,No,No,No,No
Zach Dezenzo,24,1B,-0.2,19,65,62,5,15,2,0,2,8,0,0,3,22,0.242,0.277,0.371,0.648,84,0.307,98,23,3,0,0,0,0,3/5DH,0,Right,No,No,No,No,No,No,No,No,No
Trey Cabbage*,27,RF,-0.1,45,91,86,12,18,8,0,1,8,1,1,4,34,0.209,0.253,0.337,0.59,68,0.255,63,29,1,1,0,0,0,9H7/D,0,Left,No,No,No,No,No,No,No,No,No
César Salazar*,28,C,0.2,12,32,25,5,8,2,0,0,8,0,0,2,6,0.32,0.387,0.4,0.787,128,0.344,125,10,0,2,1,2,0,2/DH,0,Left,No,No,No,No,No,No,No,No,No
José Abreu,37,1B,-1.7,35,120,113,10,14,2,0,2,7,0,0,4,28,0.124,0.167,0.195,0.361,4,0.163,-5,22,4,2,0,1,0,3/H,0,Right,No,No,No,No,No,No,No,No,No
Shay Whitcomb,25,IF,-0.4,20,46,41,1,9,3,0,0,5,0,0,5,8,0.22,0.304,0.293,0.597,73,0.27,72,12,1,0,0,0,0,5/H4,0,Right,No,No,No,No,No,No,No,No,No
Ben Gamel*,32,OF,0.2,20,69,58,13,15,3,0,1,4,0,0,11,17,0.259,0.377,0.362,0.739,115,0.328,113,21,0,0,0,0,1,9/7H,0,Left,No,No,No,No,No,No,No,No,No
Grae Kessinger,26,IF,-0.4,22,25,21,4,0,0,0,0,0,0,0,3,7,0.0,0.16,0.0,0.16,-48,0.111,-42,0,1,1,0,0,0,/H546D13,0,Right,No,No,No,No,No,No,No,No,No
Pedro León,26,RF,-0.3,7,21,20,2,2,0,0,0,0,2,0,1,10,0.1,0.143,0.1,0.243,-28,0.141,-38,2,2,0,0,0,0,/9H,0,Right,No,No,No,No,No,No,No,No,No
Cooper Hummel#,29,LF,-0.1,6,8,8,0,0,0,0,0,0,1,0,0,2,0.0,0.0,0.0,0.0,-100,0.143,-42,0,1,0,0,0,0,/H7D,0,Both,No,No,No,No,No,No,No,No,No
Aledmys Díaz,33,IF,-0.1,2,4,4,0,0,0,0,0,0,0,0,0,2,0.0,0.0,0.0,0.0,-100,0.0,-124,0,0,0,0,0,0,/34H,0,Right,No,No,No,No,No,No,No,No,No
Jacob Amaya,25,2B,0.0,1,1,1,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,-100,0.0,-127,0,0,0,0,0,0,/4,0,Right,No,No,No,No,No,No,No,No,No
Bryan King,27,P,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,1,0,Right,No,No,No,No,No,No,No,No,No
Josh Hader*,30,P,0.0,3,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,1,0,Left,No,No,No,No,No,No,No,No,No
Ryan Pressly,35,P,0.0,2,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,1,0,Right,No,No,No,No,No,No,No,No,No
