Player,Age,Pos,WAR,G,PA,AB,R,H,2B,3B,HR,RBI,SB,CS,BB,SO,BA,OBP,SLG,OPS,OPS+,rOBA,Rbat+,TB,GIDP,HBP,SH,SF,IBB,Pos.1,Awards,Bats,Under Mendoza Line?,20/20 Club,30/30 Club,40/40 Club,50/50 Club,60/60 Club,20/70 Club,30/70 Club,40/70 Club
Miguel Sanó,29,1B,-0.8,20,71,60,1,5,0,0,1,3,1,0,9,25,0.083,0.211,0.133,0.345,2,0.181,2,8,0,1,0,1,0,3/D,0,Right,No,No,No,No,No,No,No,No,No
Tim Beckham,32,UT,-0.6,12,25,25,1,2,0,0,0,1,0,0,0,9,0.08,0.08,0.08,0.16,-54,0.068,-77,2,2,0,0,0,0,/H7D3,0,Right,No,No,No,No,No,No,No,No,No
Caleb Hamilton,27,UT,-0.3,22,23,18,5,1,0,0,1,1,0,0,4,14,0.056,0.227,0.222,0.449,30,0.219,29,4,0,0,1,0,0,2/H3D,0,Right,No,No,No,No,No,No,No,No,No
Billy Hamilton,31,UT,-0.1,17,8,7,4,0,0,0,0,0,3,1,1,4,0.0,0.125,0.0,0.125,-60,0.119,-63,0,0,0,0,0,0,H/7D4,0,Right,No,No,No,No,No,No,No,No,No
José Godoy*,27,C,0.0,2,5,3,2,0,0,0,0,0,0,0,2,2,0.0,0.4,0.0,0.4,29,0.275,73,0,0,0,0,0,0,/2,0,Left,No,No,No,No,No,No,No,No,No
Jorge López,29,P,0.0,2,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,1,AS,Right,No,No,No,No,No,No,No,No,No
Michael Fulmer,29,P,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,1,0,Right,No,No,No,No,No,No,No,No,No
Jhoan Durán,24,P,0.0,3,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,1,0,Right,No,No,No,No,No,No,No,No,No
Tyler Duffey,31,P,0.0,2,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,1,0,Right,No,No,No,No,No,No,No,No,No
Caleb Thielbar,35,P,0.0,2,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,1,0,Right,No,No,No,No,No,No,No,No,No
