Rk,Player,Age,G,PA,AB,R,H,2B,3B,HR,RBI,SB,CS,BB,SO,BA,OBP,SLG,OPS,TB,GIDP,HBP,SH,SF,IBB,Pos,Awards
1.0,Mookie Betts,27.0,18,82,71,15,21,8,0,2,8,6,0,10,16,0.296,0.378,0.493,0.871,35,1,0,0,1,0,*9,
2.0,Max Muncy*,29.0,18,80,60,12,15,4,0,3,14,0,0,20,21,0.25,0.438,0.467,0.904,28,1,0,0,0,0,*3/4,
3.0,Corey Seager*,26.0,18,80,67,20,22,4,0,8,20,2,0,11,12,0.328,0.425,0.746,1.171,50,1,1,0,1,0,*6,"NLCS MVP,WS MVP"
4.0,Justin Turner,35.0,18,78,68,15,17,6,0,3,6,0,0,7,15,0.25,0.333,0.471,0.804,32,1,2,0,1,0,*5/D,
5.0,Cody Bellinger*,24.0,18,76,66,7,14,0,2,4,13,1,0,10,20,0.212,0.316,0.455,0.77,30,0,0,0,0,2,*8/D,
6.0,Will Smith,25.0,18,75,69,7,14,4,0,2,13,0,0,6,24,0.203,0.267,0.348,0.614,24,0,0,0,0,1,2/DH,
7.0,Chris Taylor,29.0,16,63,58,8,12,4,0,1,3,0,0,5,24,0.207,0.27,0.328,0.597,19,0,0,0,0,0,*47/8,
8.0,AJ Pollock,32.0,14,44,41,4,9,2,0,0,2,1,0,2,7,0.22,0.273,0.268,0.541,11,2,1,0,0,0,7/D8H,
9.0,Joc Pederson*,28.0,16,37,34,4,13,0,0,2,8,0,0,3,6,0.382,0.432,0.559,0.991,19,2,0,0,0,1,/7HD9,
10.0,Kiké Hernández,28.0,17,31,28,3,6,1,0,2,4,0,0,2,8,0.214,0.29,0.464,0.755,13,0,1,0,0,0,*4/HD6,
11.0,Austin Barnes,30.0,10,29,25,4,8,0,0,1,3,0,1,3,5,0.32,0.393,0.44,0.833,11,0,0,1,0,0,/2HD,
12.0,Edwin Ríos*,26.0,7,18,14,2,2,0,0,2,3,0,0,3,8,0.143,0.278,0.571,0.849,8,0,0,0,1,0,/DH5,
13.0,Matt Beaty*,27.0,2,3,0,0,0,0,0,0,0,0,0,1,0,,1.0,,,0,0,2,0,0,0,/37H,
14.0,Gavin Lux*,22.0,1,1,1,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0,0,0,0,0,0,/H,
15.0,Julio Urías*,23.0,6,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,0,0,/1,
16.0,Blake Treinen,32.0,11,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,0,0,1,
17.0,Alex Wood,29.0,4,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,0,0,/1,
18.0,Pedro Báez,32.0,8,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,0,0,/1,
19.0,Jake McGee*,33.0,4,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,0,0,/1,
20.0,Dustin May,22.0,7,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,0,0,/1,
21.0,Adam Kolarek*,31.0,4,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,0,0,/1,
22.0,Clayton Kershaw*,32.0,5,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,0,0,/1,
23.0,Joe Kelly,32.0,5,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,0,0,/1,
24.0,Kenley Jansen#,32.0,8,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,0,0,/1,
25.0,Brusdar Graterol,21.0,9,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,0,0,/1,
26.0,Victor González*,24.0,8,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,0,0,/1,
27.0,Tony Gonsolin,26.0,4,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,0,0,/1,
28.0,Dylan Floro*,29.0,6,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,0,0,/1,
29.0,Walker Buehler,25.0,5,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,0,0,/1,
