Player,Age,Pos,WAR,G,PA,AB,R,H,2B,3B,HR,RBI,SB,CS,BB,SO,BA,OBP,SLG,OPS,OPS+,rOBA,Rbat+,TB,GIDP,HBP,SH,SF,IBB,Pos.1,Awards,Bats,Under Mendoza Line?,20/20 Club,30/30 Club,40/40 Club,50/50 Club,60/60 Club,20/70 Club,30/70 Club,40/70 Club
Jorge De La Rosa*,35,P,0.1,24,42,38,4,7,0,0,0,6,0,0,2,14,0.184,0.244,0.184,0.428,10,0.203,-11,7,0,1,1,0,0,1,0,Left,No,No,No,No,No,No,No,No,No
Jon Gray,24,P,0.0,26,55,47,2,7,2,0,0,4,0,0,2,30,0.149,0.184,0.191,0.375,-5,0.19,-32,9,0,0,6,0,0,1,ROY-6,Right,No,No,No,No,No,No,No,No,No
Tyler Chatwood,26,P,0.1,27,58,53,3,10,0,1,0,4,0,0,2,14,0.189,0.218,0.226,0.445,12,0.198,-18,12,1,0,3,0,0,1,0,Right,No,No,No,No,No,No,No,No,No
Raimel Tapia*,22,OF,-0.2,22,41,38,4,10,0,0,0,3,3,0,2,11,0.263,0.293,0.263,0.556,42,0.267,25,10,0,0,0,1,0,H/879,0,Left,No,No,No,No,No,No,No,No,No
Tyler Anderson*,26,P,0.0,20,42,35,1,4,0,0,1,3,0,0,4,11,0.114,0.205,0.2,0.405,3,0.192,-25,7,0,0,3,0,0,1/H,0,Left,No,No,No,No,No,No,No,No,No
Chris Rusin*,29,P,0.1,28,30,29,2,5,0,1,0,3,0,0,0,6,0.172,0.172,0.241,0.414,2,0.206,-10,7,0,0,1,0,0,1,0,Left,No,No,No,No,No,No,No,No,No
Chad Bettis,27,P,-0.4,28,58,49,2,2,0,0,0,2,0,0,4,21,0.041,0.113,0.041,0.154,-59,0.104,-97,2,1,0,5,0,0,1,0,Right,No,No,No,No,No,No,No,No,No
Pat Valaika,23,IF,0.0,13,19,19,3,5,1,0,1,2,0,0,0,8,0.263,0.263,0.474,0.737,79,0.309,68,9,0,0,0,0,0,/54H6,0,Right,No,No,No,No,No,No,No,No,No
Jordan Patterson*,24,UT,0.1,10,19,18,1,8,1,0,0,2,0,1,1,1,0.444,0.474,0.5,0.974,145,0.408,159,9,0,0,0,0,0,/9H37,0,Left,No,No,No,No,No,No,No,No,No
Rafael Ynoa#,28,LF,-0.2,3,5,5,0,0,0,0,0,0,0,0,0,2,0.0,0.0,0.0,0.0,-100,0.0,-156,0,0,0,0,0,0,/7H,0,Both,No,No,No,No,No,No,No,No,No
Eddie Butler,25,P,-0.2,16,19,15,0,1,0,0,0,0,0,0,0,2,0.067,0.067,0.067,0.133,-66,0.06,-168,1,0,0,4,0,0,1,0,Right,No,No,No,No,No,No,No,No,No
Jeff Hoffman,23,P,-0.1,8,9,8,0,0,0,0,0,0,0,0,0,2,0.0,0.0,0.0,0.0,-100,0.0,-186,0,0,0,1,0,0,/1,0,Right,No,No,No,No,No,No,No,No,No
Germán Márquez,21,P,-0.1,6,8,6,1,0,0,0,0,0,0,0,0,3,0.0,0.0,0.0,0.0,-100,0.0,-239,0,0,0,2,0,0,/1,0,Right,No,No,No,No,No,No,No,No,No
Jordan Lyles,25,P,-0.1,37,8,8,0,0,0,0,0,0,0,0,0,4,0.0,0.0,0.0,0.0,-100,0.0,-154,0,0,0,0,0,0,1,0,Right,No,No,No,No,No,No,No,No,No
Christian Bergman,28,P,0.0,15,3,3,1,1,0,0,0,0,0,0,0,0,0.333,0.333,0.333,0.667,69,0.268,38,1,0,0,0,0,0,1,0,Right,No,No,No,No,No,No,No,No,No
González Germen,28,P,0.0,37,3,3,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,-100,0.0,-159,0,0,0,0,0,0,1,0,Right,No,No,No,No,No,No,No,No,No
Justin Miller,29,P,0.0,38,1,1,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,-100,0.0,-164,0,0,0,0,0,0,1,0,Right,No,No,No,No,No,No,No,No,No
Yohan Flande*,30,P,0.0,2,1,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,1,0,0,/1,0,Left,No,No,No,No,No,No,No,No,No
Boone Logan,31,P,0.0,60,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,1,0,Right,No,No,No,No,No,No,No,No,No
David Hale,28,P,0.0,2,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,/1,0,Right,No,No,No,No,No,No,No,No,No
Chad Qualls,37,P,0.0,42,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,1,0,Right,No,No,No,No,No,No,No,No,No
Jason Gurka*,28,P,0.0,6,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,/1,0,Left,No,No,No,No,No,No,No,No,No
Adam Ottavino#,30,P,0.0,30,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,1,0,Both,No,No,No,No,No,No,No,No,No
Scott Oberg,26,P,0.0,22,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,1,0,Right,No,No,No,No,No,No,No,No,No
Carlos Estévez,23,P,0.0,58,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,1,0,Right,No,No,No,No,No,No,No,No,No
Miguel Castro,21,P,0.0,18,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,1,0,Right,No,No,No,No,No,No,No,No,No
Matt Carasiti,24,P,0.0,19,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,1,0,Right,No,No,No,No,No,No,No,No,No
Jason Motte,34,P,0.0,26,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,1,0,Right,No,No,No,No,No,No,No,No,No
Jake McGee*,29,P,0.0,54,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,1,0,Left,No,No,No,No,No,No,No,No,No
