Rk,Player,Age,Pos,WAR,W,L,W-L%,ERA,G,GS,GF,CG,SHO,SV,IP,H,R,ER,HR,BB,IBB,SO,HBP,BK,WP,BF,ERA+,FIP,WHIP,H9,HR9,BB9,SO9,SO/BB,Awards
1,Mitch Keller,27,SP,2.9,13,9,.591,4.21,32,32,0,1,1,0,194.1,187,97,91,25,55,0,210,12,1,5,825,106,3.80,1.245,8.7,1.2,2.5,9.7,3.82,AS
2,Johan Oviedo,25,SP,2.1,9,14,.391,4.31,32,32,0,1,1,0,177.2,161,91,85,19,83,1,158,13,3,7,781,104,4.49,1.373,8.2,1.0,4.2,8.0,1.90,
3,Rich Hill*,43,SP,0.5,7,10,.412,4.76,22,22,0,0,0,0,119.0,129,70,63,15,47,0,104,4,1,1,530,94,4.43,1.479,9.8,1.1,3.6,7.9,2.21,
4,Luis Ortiz,24,SP,0.5,5,5,.500,4.78,18,15,0,0,0,0,86.2,99,50,46,13,48,0,59,2,0,3,400,94,5.57,1.696,10.3,1.4,5.0,6.1,1.23,
5,Roansy Contreras,23,SP,-0.5,3,7,.300,6.59,19,11,1,0,0,1,68.1,75,50,50,11,32,1,55,1,0,3,302,68,5.19,1.566,9.9,1.4,4.2,7.2,1.72,
6,David Bednar,28,CL,2.5,3,3,.500,2.00,66,0,57,0,0,39,67.1,53,22,15,3,21,4,80,3,0,2,277,224,2.53,1.099,7.1,0.4,2.8,10.7,3.81,AS
7,Dauri Moreta,27,RP,0.7,5,2,.714,3.72,55,0,11,0,0,1,58.0,39,26,24,4,24,1,76,3,0,3,239,121,2.93,1.086,6.1,0.6,3.7,11.8,3.17,
8,Colin Holderman,27,RP,0.7,0,3,.000,3.86,58,0,8,0,0,2,56.0,55,25,24,4,20,2,58,2,0,3,240,117,3.29,1.339,8.8,0.6,3.2,9.3,2.90,
9,Jose Hernandez*,25,RP,-0.1,1,3,.250,4.97,50,0,12,0,0,0,50.2,47,30,28,9,22,3,62,1,2,5,223,91,4.48,1.362,8.3,1.6,3.9,11.0,2.82,
10,Ryan Borucki*,29,RP,1.4,4,0,1.000,2.45,38,2,1,0,0,0,40.1,26,11,11,4,4,0,33,4,0,1,152,184,3.50,0.744,5.8,0.9,0.9,7.4,8.25,
11,Osvaldo Bido,27,,-0.3,2,5,.286,5.86,16,9,2,0,0,0,50.2,55,35,33,4,21,0,48,8,0,1,236,77,4.10,1.500,9.8,0.7,3.7,8.5,2.29,
12,Quinn Priester,22,,-0.9,3,3,.500,7.74,10,8,0,0,0,0,50.0,58,43,43,12,27,0,36,3,0,5,234,58,6.74,1.700,10.4,2.2,4.9,6.5,1.33,
13,Andre Jackson,27,,0.6,1,3,.250,4.33,12,7,1,0,0,0,43.2,30,21,21,6,19,0,41,2,0,1,178,104,4.61,1.122,6.2,1.2,3.9,8.5,2.16,
14,Bailey Falter*,26,,0.0,2,2,.500,5.58,10,7,1,0,0,0,40.1,44,25,25,10,12,0,32,0,0,0,172,81,5.78,1.388,9.8,2.2,2.7,7.1,2.67,
15,Vince Velasquez,31,,0.8,4,4,.500,3.86,8,8,0,0,0,0,37.1,35,16,16,4,14,0,37,1,0,2,162,117,3.87,1.313,8.4,1.0,3.4,8.9,2.64,
16,Carmen Mlodzinski,24,,0.8,3,3,.500,2.25,35,1,6,0,0,1,36.0,28,14,9,3,18,1,34,1,0,0,152,201,4.03,1.278,7.0,0.8,4.5,8.5,1.89,
17,Yohan Ramírez,28,,0.2,1,0,1.000,3.67,26,0,9,0,0,0,34.1,34,17,14,3,14,1,31,10,0,3,155,123,4.68,1.398,8.9,0.8,3.7,8.1,2.21,
18,Angel Perdomo*,29,,0.4,3,2,.600,3.72,30,0,8,0,0,0,29.0,21,14,12,3,11,3,44,3,0,0,117,121,3.01,1.103,6.5,0.9,3.4,13.7,4.00,
19,Yerry De Los Santos,25,,0.4,1,1,.500,3.33,22,0,8,0,0,0,24.1,17,10,9,1,13,3,18,1,0,0,104,136,4.04,1.233,6.3,0.4,4.8,6.7,1.38,
20,Duane Underwood Jr.,28,,0.0,1,0,1.000,5.18,20,0,9,0,0,2,24.1,24,14,14,3,11,0,14,0,0,0,100,88,5.06,1.438,8.9,1.1,4.1,5.2,1.27,
21,Colin Selby,25,,-1.0,2,2,.500,9.00,21,5,3,0,0,0,24.0,29,24,24,4,15,1,30,0,0,3,114,50,4.80,1.833,10.9,1.5,5.6,11.3,2.00,
22,Thomas Hatch,28,,0.1,1,1,.500,4.03,12,2,3,0,0,0,22.1,23,13,10,2,7,1,16,1,0,2,94,113,4.06,1.343,9.3,0.8,2.8,6.4,2.29,
23,Cody Bolton,25,,-0.2,1,0,1.000,6.33,16,0,5,0,0,0,21.1,30,15,15,3,15,0,22,1,0,0,107,72,5.27,2.109,12.7,1.3,6.3,9.3,1.47,
24,Rob Zastryzny*,31,,-0.3,1,0,1.000,4.79,21,1,2,0,0,0,20.2,24,15,11,1,13,1,15,0,0,2,97,95,4.32,1.790,10.5,0.4,5.7,6.5,1.15,
25,Robert Stephenson,30,,-0.1,0,3,.000,5.14,18,0,5,0,0,0,14.0,12,9,8,3,8,1,17,0,0,0,61,89,5.33,1.429,7.7,1.9,5.1,10.9,2.13,
26,Hunter Stratton,26,,0.4,0,0,,2.25,8,0,3,0,0,0,12.0,9,3,3,2,3,0,10,1,0,1,47,204,4.76,1.000,6.8,1.5,2.3,7.5,3.33,
27,Chase De Jong,29,,-0.6,0,0,,13.50,6,0,2,0,0,0,11.1,18,17,17,6,6,0,7,2,0,1,60,34,11.02,2.118,14.3,4.8,4.8,5.6,1.17,
28,Wil Crowe,28,,0.0,0,1,.000,4.66,5,0,2,0,0,1,9.2,9,6,5,1,9,1,9,1,0,2,47,99,5.84,1.862,8.4,0.9,8.4,8.4,1.00,
29,Kyle Nicolas,24,,-0.3,0,0,,11.81,4,0,0,0,0,0,5.1,7,7,7,1,4,0,7,1,0,1,26,40,5.88,2.063,11.8,1.7,6.8,11.8,1.75,
30,Chris Owings,31,,0.0,0,0,,0.00,1,0,1,0,0,0,1.0,2,0,0,0,0,0,0,0,0,0,6,,3.26,2.000,18.0,0.0,0.0,0.0,,
