Rk,Player,Age,G,PA,AB,R,H,2B,3B,HR,RBI,SB,CS,BB,SO,BA,OBP,SLG,OPS,TB,GIDP,HBP,SH,SF,IBB,Pos,Awards
1.0,Randy Arozarena,25.0,20,86,77,19,29,3,1,10,14,0,2,8,19,0.377,0.442,0.831,1.273,64,2,1,0,0,2,*7/D,ALCS MVP
2.0,Brandon Lowe*,25.0,20,82,76,7,9,0,0,4,8,0,0,6,28,0.118,0.183,0.276,0.459,21,2,0,0,0,0,*4/7H,
3.0,Willy Adames,24.0,20,73,59,3,8,4,0,0,4,1,1,13,25,0.136,0.301,0.203,0.505,12,1,1,0,0,0,*6,
4.0,Manuel Margot,25.0,19,65,58,10,16,1,0,5,11,2,1,5,19,0.276,0.344,0.552,0.895,32,0,1,1,0,0,*9/78,
5.0,Joey Wendle*,30.0,20,63,58,8,11,2,0,0,5,1,0,3,16,0.19,0.238,0.224,0.462,13,2,1,0,1,0,*5/H6,
6.0,Kevin Kiermaier*,30.0,18,57,55,8,14,5,0,3,7,0,1,1,17,0.255,0.281,0.509,0.79,28,0,1,0,0,0,*8/H,
7.0,Mike Zunino,29.0,19,56,53,4,9,0,0,4,8,0,0,1,27,0.17,0.196,0.396,0.593,21,1,1,0,1,0,*2,
8.0,Austin Meadows*,25.0,16,53,51,4,7,0,0,2,2,0,0,2,18,0.137,0.17,0.255,0.425,13,0,0,0,0,0,/9DH7,
9.0,Jiman Choi*,29.0,18,51,40,8,10,1,0,2,4,0,0,10,11,0.25,0.412,0.425,0.837,17,1,1,0,0,1,*3/HD,
10.0,Yandy Díaz,28.0,13,47,36,3,7,0,1,0,1,0,0,11,10,0.194,0.383,0.25,0.633,9,0,0,0,0,0,/3D5H,
11.0,Mike Brosseau,26.0,14,27,24,2,6,0,0,1,2,0,0,2,11,0.25,0.333,0.375,0.708,9,1,1,0,0,0,/H354,
12.0,Hunter Renfroe,28.0,12,24,23,2,4,1,0,2,7,0,0,1,11,0.174,0.208,0.478,0.687,11,0,0,0,0,0,/9HD3,
13.0,Yoshi Tsutsugo*,28.0,8,16,16,0,2,0,0,0,0,0,0,0,3,0.125,0.125,0.125,0.25,2,1,0,0,0,0,/HD,
14.0,Michael Pérez*,27.0,8,7,7,1,2,0,0,1,3,0,0,0,2,0.286,0.286,0.714,1.0,5,0,0,0,0,0,/2,
15.0,Nathaniel Lowe*,24.0,1,3,3,0,0,0,0,0,0,0,0,0,2,0.0,0.0,0.0,0.0,0,0,0,0,0,0,/3,
16.0,Brett Phillips*,26.0,7,3,3,0,1,0,0,0,1,0,0,0,1,0.333,0.333,0.333,0.667,1,0,0,0,0,0,/9H7,
17.0,José Alvarado*,25.0,2,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,0,0,/1,
18.0,Pete Fairbanks,26.0,9,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,0,0,/1,
19.0,Ryan Yarbrough,28.0,5,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,0,0,/1,
20.0,Nick Anderson,29.0,10,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,0,0,1,
21.0,Ryan Thompson,28.0,9,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,0,0,/1,
22.0,Blake Snell*,27.0,6,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,0,0,/1,
23.0,Aaron Slegers,27.0,3,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,0,0,/1,
24.0,Ryan Sherriff*,30.0,2,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,0,0,/1,
25.0,Charlie Morton,36.0,4,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,0,0,/1,
26.0,John Curtiss,27.0,9,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,0,0,/1,
27.0,Shane McClanahan*,,4,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,0,0,/1,
28.0,Diego Castillo,26.0,10,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,0,0,1,
29.0,Aaron Loup*,32.0,9,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,0,0,/1,
30.0,Oliver Drake,33.0,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,0,0,/1,
31.0,Tyler Glasnow*,26.0,6,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,0,0,/1,
32.0,Josh Fleming*,24.0,2,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,0,0,/1,
