Rk,Player,Age,G,PA,AB,R,H,2B,3B,HR,RBI,SB,CS,BB,SO,BA,OBP,SLG,OPS,TB,GIDP,HBP,SH,SF,IBB,Pos,Awards
1.0,Bobby Witt Jr.,24.0,6,27,26,1,5,0,0,0,2,0,1,1,6,0.192,0.222,0.192,0.415,5,0.0,0,0,0.0,0,/*6,
2.0,Vinnie Pasquantino*,26.0,6,26,23,0,3,1,0,0,2,0,0,3,9,0.13,0.231,0.174,0.405,4,0.0,0,0,0.0,0,/*D,
3.0,Salvador Perez,34.0,6,25,24,1,5,0,0,1,1,0,0,0,7,0.208,0.24,0.333,0.573,8,0.0,1,0,0.0,0,/*2,
4.0,Michael Massey*,26.0,6,25,23,1,7,1,1,0,1,0,0,2,6,0.304,0.36,0.435,0.795,10,2.0,0,0,0.0,0,/*4,
5.0,Yuli Gurriel,40.0,6,24,21,4,4,1,0,0,0,0,0,3,1,0.19,0.292,0.238,0.53,5,1.0,0,0,0.0,0,/*3,
6.0,Maikel Garcia,24.0,6,23,22,1,7,0,0,0,1,3,0,1,5,0.318,0.348,0.318,0.666,7,0.0,0,0,0.0,0,/*5,
7.0,MJ Melendez*,25.0,6,20,20,1,3,0,0,1,2,0,0,0,3,0.15,0.15,0.3,0.45,6,0.0,0,0,0.0,0,*/7H,
8.0,Kyle Isbel*,27.0,6,17,14,2,3,1,0,0,1,0,1,1,4,0.214,0.353,0.286,0.639,4,0.0,2,0,0.0,0,*/8H,
9.0,Tommy Pham,36.0,6,16,15,2,5,0,0,0,2,1,0,0,3,0.333,0.313,0.333,0.646,5,0.0,0,0,1.0,0,/9H7,
10.0,Hunter Renfroe,32.0,2,6,5,0,0,0,0,0,0,0,0,1,3,0.0,0.167,0.0,0.167,0,0.0,0,0,0.0,0,/9,
11.0,Garrett Hampson,29.0,4,4,3,1,3,0,0,0,3,0,1,1,0,1.0,1.0,1.0,2.0,3,0.0,0,0,0.0,0,/78H4,
12.0,Adam Frazier*,32.0,1,3,3,1,1,0,0,0,0,0,0,0,1,0.333,0.333,0.333,0.667,1,0.0,0,0,0.0,0,/9,
13.0,Michael Wacha,32.0,2,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0.0,0,0,0.0,0,/1,
14.0,John Schreiber,30.0,5,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0.0,0,0,0.0,0,/*1,
15.0,Brady Singer,27.0,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0.0,0,0,0.0,0,/1,
16.0,Ángel Zerpa*,24.0,5,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0.0,0,0,0.0,0,/*1,
17.0,Dairon Blanco,31.0,1,0,0,0,0,0,0,0,0,1,0,0,0,,,,,0,,0,0,,0,/7H,
18.0,Cole Ragans*,26.0,2,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0.0,0,0,0.0,0,/1,
19.0,Seth Lugo,34.0,2,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0.0,0,0,0.0,0,/1,
20.0,Michael Lorenzen,32.0,2,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0.0,0,0,0.0,0,/1,
21.0,Sam Long*,28.0,5,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0.0,0,0,0.0,0,/*1,
22.0,Lucas Erceg*,29.0,5,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0.0,0,0,0.0,0,/*1,
23.0,Kris Bubic*,26.0,4,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0.0,0,0,0.0,0,/1,
