Rk,Player,Age,G,PA,AB,R,H,2B,3B,HR,RBI,SB,CS,BB,SO,BA,OBP,SLG,OPS,TB,GIDP,HBP,SH,SF,IBB,Pos,Awards
1.0,Kris Bryant,25.0,10,41,40,4,8,2,0,1,3,0,0,1,14,0.2,0.22,0.325,0.545,13,0.0,0,0,0.0,0.0,*5,
2.0,Anthony Rizzo*,27.0,10,40,37,1,5,1,0,1,6,0,0,2,14,0.135,0.2,0.243,0.443,9,2.0,1,0,0.0,0.0,*3,
3.0,Willson Contreras,25.0,10,38,32,5,7,0,0,2,2,0,0,6,11,0.219,0.342,0.406,0.748,13,0.0,0,0,0.0,1.0,*2,
4.0,Addison Russell,23.0,10,36,34,2,6,2,0,1,5,1,0,2,13,0.176,0.222,0.324,0.546,11,0.0,0,0,0.0,0.0,*6,
5.0,Jon Jay*,32.0,9,29,23,2,4,2,0,0,1,0,0,0,6,0.174,0.296,0.261,0.557,6,1.0,4,2,0.0,0.0,*/789H,
6.0,Javier Báez,24.0,10,28,26,3,2,0,0,2,2,2,0,2,11,0.077,0.143,0.308,0.451,8,2.0,0,0,0.0,0.0,*4/H,
7.0,Ben Zobrist#,36.0,9,27,26,3,4,2,0,0,0,0,0,1,6,0.154,0.185,0.231,0.416,6,2.0,0,0,0.0,0.0,*/974H,
8.0,Albert Almora,23.0,9,23,22,1,5,1,0,1,3,0,0,1,3,0.227,0.261,0.409,0.67,9,0.0,0,0,0.0,0.0,*/8H,
9.0,Jason Heyward*,27.0,8,21,17,1,2,0,0,0,0,0,0,3,3,0.118,0.286,0.118,0.403,2,0.0,1,0,0.0,1.0,*/98,
10.0,Kyle Schwarber*,24.0,7,20,17,2,3,0,0,1,1,0,0,3,5,0.176,0.3,0.353,0.653,6,0.0,0,0,0.0,0.0,/7H,
11.0,Ian Happ#,22.0,5,8,7,0,1,0,0,0,0,0,0,1,5,0.143,0.25,0.143,0.393,1,0.0,0,0,0.0,0.0,/4789,
12.0,Kyle Hendricks,27.0,3,6,5,0,0,0,0,0,0,0,0,0,4,0.0,0.0,0.0,0.0,0,0.0,0,1,0.0,0.0,/1,
13.0,Jon Lester*,33.0,3,5,4,0,1,0,0,0,0,0,0,0,2,0.25,0.25,0.25,0.5,1,0.0,0,1,0.0,0.0,/1,
14.0,Jose Quintana,28.0,4,4,4,0,1,0,0,0,0,0,0,0,3,0.25,0.25,0.25,0.5,1,0.0,0,0,0.0,0.0,/1,
15.0,Tommy La Stella*,28.0,4,4,2,0,0,0,0,0,0,0,0,1,1,0.0,0.333,0.0,0.333,0,0.0,0,0,0.0,0.0,/H,
16.0,Jake Arrieta,31.0,2,3,3,0,1,0,0,0,0,0,0,0,2,0.333,0.333,0.333,0.667,1,0.0,0,0,0.0,0.0,/1,
17.0,Leonys Martín*,29.0,5,3,3,1,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0.0,/8H7,
18.0,Wade Davis,31.0,5,1,1,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0.0,/1,
19.0,Alex Avila*,30.0,1,1,1,0,1,0,0,0,0,0,0,0,0,1.0,1.0,1.0,2.0,1,0.0,0,0,0.0,0.0,/2,
20.0,Mike Montgomery*,27.0,5,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,,0,0,,,/1,
21.0,John Lackey,38.0,3,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,,0,0,,,/1,
22.0,Carl Edwards Jr.,25.0,7,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,,0,0,,,/*1,
23.0,Héctor Rondón,29.0,3,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,,0,0,,,/1,
24.0,Brian Duensing*,34.0,5,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,,0,0,,,/1,
25.0,Pedro Strop,32.0,5,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,,0,0,,,/1,
26.0,Justin Wilson*,29.0,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,,0,0,,,/1,
