Player,Age,Pos,WAR,G,PA,AB,R,H,2B,3B,HR,RBI,SB,CS,BB,SO,BA,OBP,SLG,OPS,OPS+,rOBA,Rbat+,TB,GIDP,HBP,SH,SF,IBB,Pos.1,Awards,Bats,Under Mendoza Line?,20/20 Club,30/30 Club,40/40 Club,50/50 Club,60/60 Club,30/70 Club
Michael Saunders*,30,RF,-0.8,61,214,200,25,41,9,2,6,20,0,1,13,51,0.205,0.257,0.36,0.617,61,0.259,48,72,2,1,0,0,2,9/HD,0,Left,No,No,No,No,No,No,No
Howie Kendrick,33,LF,1.2,39,156,141,16,48,8,1,2,16,8,3,11,30,0.34,0.397,0.454,0.851,125,0.383,134,64,4,3,0,1,0,74/H3D,0,Right,No,No,No,No,No,No,No
Jorge Alfaro,24,C,0.7,29,114,107,12,34,6,0,5,14,0,0,3,33,0.318,0.36,0.514,0.874,127,0.385,137,55,2,4,0,0,1,2/3,0,Right,No,No,No,No,No,No,No
Ty Kelly#,28,UT,0.2,69,104,88,11,17,7,0,2,14,0,0,8,24,0.193,0.26,0.341,0.601,57,0.288,66,30,0,1,4,3,0,H4/7598,0,Both,No,No,No,No,No,No,No
Andrew Knapp#,25,C,0.4,56,204,171,26,44,8,1,3,13,1,0,31,56,0.257,0.368,0.368,0.736,96,0.327,94,63,5,0,0,2,4,2/H3D,0,Both,No,No,No,No,No,No,No
Andrés Blanco#,33,IF,-0.5,80,144,130,10,25,4,0,3,13,1,0,12,34,0.192,0.257,0.292,0.549,45,0.245,35,38,1,0,0,2,0,H543/61D,0,Both,No,No,No,No,No,No,No
Cameron Perkins,26,OF,-0.9,42,97,88,9,16,5,0,1,8,0,0,5,23,0.182,0.237,0.273,0.51,35,0.251,41,24,1,2,0,2,0,H79/83,0,Right,No,No,No,No,No,No,No
Ben Lively,25,P,0.3,14,26,26,2,6,0,0,2,8,0,0,0,9,0.231,0.231,0.462,0.692,76,0.29,69,12,0,0,0,0,0,1,0,Right,No,No,No,No,No,No,No
Brock Stassi*,27,1B,-0.3,51,90,78,6,13,2,1,2,7,0,0,12,22,0.167,0.278,0.295,0.573,52,0.269,54,23,3,0,0,0,0,H3/7,0,Left,No,No,No,No,No,No,No
Pedro Florimón#,30,UT,0.6,15,49,46,6,16,4,1,0,6,0,0,3,16,0.348,0.388,0.478,0.866,128,0.37,126,22,1,0,0,0,0,/869457H,0,Both,No,No,No,No,No,No,No
J.P. Crawford*,22,IF,0.8,23,87,70,8,15,4,1,0,6,1,0,16,22,0.214,0.356,0.3,0.656,77,0.319,87,21,1,0,0,1,0,5/64H,0,Left,No,No,No,No,No,No,No
Hyun Soo Kim*,29,OF,-0.9,40,97,87,9,20,4,1,0,4,0,0,10,19,0.23,0.309,0.299,0.608,62,0.271,54,26,1,0,0,0,1,H79/D,0,Left,No,No,No,No,No,No,No
Jeremy Hellickson,30,P,0.0,20,39,33,1,3,1,1,0,2,0,0,3,9,0.091,0.167,0.182,0.348,-8,0.16,-35,6,0,0,3,0,0,1,0,Right,No,No,No,No,No,No,No
Zach Eflin,23,P,0.0,10,22,21,1,3,0,0,0,2,0,0,0,13,0.143,0.143,0.143,0.286,-24,0.128,-55,3,0,0,1,0,0,1,0,Right,No,No,No,No,No,No,No
Aaron Nola,24,P,-0.2,25,54,48,3,4,0,0,0,1,0,0,4,25,0.083,0.154,0.083,0.237,-34,0.121,-59,4,0,0,2,0,0,1,0,Right,No,No,No,No,No,No,No
Vince Velasquez,25,P,0.1,16,25,24,1,6,0,0,0,1,0,0,1,4,0.25,0.28,0.25,0.53,42,0.235,29,6,1,0,0,0,0,1/H,0,Right,No,No,No,No,No,No,No
Nick Pivetta,24,P,-0.3,25,48,44,3,3,0,0,0,0,0,0,0,21,0.068,0.068,0.068,0.136,-64,0.081,-98,3,1,0,4,0,0,1,0,Right,No,No,No,No,No,No,No
Mark Leiter Jr.,26,P,-0.2,23,26,25,0,2,0,0,0,0,0,0,0,12,0.08,0.08,0.08,0.16,-57,0.072,-96,2,1,0,1,0,0,1,0,Right,No,No,No,No,No,No,No
Jerad Eickhoff,26,P,0.0,21,34,31,3,5,1,0,0,0,0,0,0,13,0.161,0.161,0.194,0.355,-7,0.152,-43,6,0,0,3,0,0,1,0,Right,No,No,No,No,No,No,No
Jake Thompson,23,P,0.0,11,14,12,1,2,1,0,0,0,0,0,1,5,0.167,0.231,0.25,0.481,27,0.217,10,3,0,0,1,0,0,1/H,0,Right,No,No,No,No,No,No,No
Henderson Alvarez III,27,P,-0.1,3,6,6,0,0,0,0,0,0,0,0,0,2,0.0,0.0,0.0,0.0,-100,0.0,-139,0,0,0,0,0,0,/1,0,Right,No,No,No,No,No,No,No
Adam Morgan*,27,P,0.1,36,3,2,0,1,0,0,0,0,0,0,1,1,0.5,0.667,0.5,1.167,217,0.531,243,1,0,0,0,0,0,1,0,Left,No,No,No,No,No,No,No
Clay Buchholz*,32,P,0.0,2,2,2,0,0,0,0,0,0,0,0,0,2,0.0,0.0,0.0,0.0,-100,0.0,-138,0,0,0,0,0,0,/1,0,Left,No,No,No,No,No,No,No
Hoby Milner*,26,P,0.0,37,2,2,0,0,0,0,0,0,0,0,0,2,0.0,0.0,0.0,0.0,-100,0.0,-138,0,0,0,0,0,0,1,0,Left,No,No,No,No,No,No,No
Jesen Therrien,24,P,0.0,14,2,2,0,0,0,0,0,0,0,0,0,2,0.0,0.0,0.0,0.0,-100,0.0,-138,0,0,0,0,0,0,1,0,Right,No,No,No,No,No,No,No
Ricardo Pinto,23,P,0.0,25,1,1,1,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,-100,0.0,-133,0,0,0,0,0,0,1/H,0,Right,No,No,No,No,No,No,No
Yacksel Ríos,24,P,0.0,13,1,1,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,-100,0.0,-133,0,0,0,0,0,0,1,0,Right,No,No,No,No,No,No,No
Edubray Ramos,24,P,0.0,56,1,1,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,-100,0.0,-133,0,0,0,0,0,0,1,0,Right,No,No,No,No,No,No,No
Joaquin Benoit,39,P,0.0,41,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,1,0,Right,No,No,No,No,No,No,No
Pedro Beato,30,P,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,/1,0,Right,No,No,No,No,No,No,No
Casey Fien,33,P,0.0,3,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,/1,0,Right,No,No,No,No,No,No,No
Juan Nicasio,30,P,0.0,2,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,/1,0,Right,No,No,No,No,No,No,No
Pat Neshek#,36,P,0.0,41,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,1,AS,Both,No,No,No,No,No,No,No
Joely Rodríguez*,25,P,0.0,26,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,1/H,0,Left,No,No,No,No,No,No,No
Héctor Neris,28,P,0.0,71,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,1,0,Right,No,No,No,No,No,No,No
Luis García,30,P,0.0,63,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,1,0,Right,No,No,No,No,No,No,No
Kevin Siegrist*,27,P,0.0,7,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,/1,0,Left,No,No,No,No,No,No,No
Zac Curtis*,24,P,0.0,3,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,/1,0,Left,No,No,No,No,No,No,No
Jeanmar Gómez,29,P,0.0,17,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,1,0,Right,No,No,No,No,No,No,No
Víctor Arano,22,P,0.0,10,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,1,0,Right,No,No,No,No,No,No,No
Drew Anderson,23,P,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,/1,0,Right,No,No,No,No,No,No,No
