Player,Age,Pos,WAR,G,PA,AB,R,H,2B,3B,HR,RBI,SB,CS,BB,SO,BA,OBP,SLG,OPS,OPS+,rOBA,Rbat+,TB,GIDP,HBP,SH,SF,IBB,Pos.1,Awards,Bats,Under Mendoza Line?,20/20 Club,30/30 Club,40/40 Club,50/50 Club,60/60 Club,40/70 Club
Dylan Moore,30,UT,0.5,67,165,145,18,30,9,1,7,19,7,3,16,56,0.207,0.303,0.428,0.731,106,0.321,106,62,1,4,0,0,0,H47/6D9385,0,Right,No,No,No,No,No,No,No
Tom Murphy,32,C,1.2,47,159,145,19,42,12,0,8,17,0,0,10,44,0.29,0.335,0.538,0.873,144,0.365,138,78,4,1,0,2,0,2/DH,0,Right,No,No,No,No,No,No,No
AJ Pollock,35,DH,-0.5,49,138,127,15,22,4,0,5,15,0,1,9,30,0.173,0.225,0.323,0.547,54,0.243,54,41,1,0,0,2,0,D7H,0,Right,No,No,No,No,No,No,No
Josh Rojas*,29,2B,0.8,46,134,125,24,34,4,0,4,14,6,0,9,30,0.272,0.321,0.4,0.721,105,0.33,106,50,1,0,0,0,0,4/H5,0,Left,No,No,No,No,No,No,No
Dominic Canzone*,25,LF,0.1,44,141,135,19,29,11,0,5,13,1,0,6,24,0.215,0.248,0.407,0.656,83,0.299,89,55,4,0,0,0,0,7D/9H,0,Left,No,No,No,No,No,No,No
Cade Marlowe*,26,LF,1.0,34,100,88,14,21,3,2,3,11,4,2,12,33,0.239,0.33,0.42,0.75,113,0.325,110,37,1,0,0,0,0,7/H89D,0,Left,No,No,No,No,No,No,No
Taylor Trammell*,25,DH,-0.4,22,56,46,7,6,0,0,3,11,0,1,9,22,0.13,0.286,0.326,0.612,75,0.268,75,15,2,1,0,0,0,7/DH8,0,Left,No,No,No,No,No,No,No
Sam Haggerty#,29,UT,0.2,52,108,91,13,23,3,1,1,5,10,1,15,17,0.253,0.364,0.341,0.705,104,0.335,105,31,0,1,1,0,0,H7D4/389,0,Both,No,No,No,No,No,No,No
Tommy La Stella*,34,DH,-0.1,12,24,21,2,4,1,0,0,2,0,0,3,5,0.19,0.292,0.238,0.53,54,0.245,53,5,0,0,0,0,0,/DH,0,Left,No,No,No,No,No,No,No
Brian O'Keefe,29,C,-0.2,8,21,19,0,2,2,0,0,2,0,0,2,7,0.105,0.19,0.211,0.401,15,0.179,5,4,2,0,0,0,0,/2H,0,Right,No,No,No,No,No,No,No
Luis Torrens,27,DH,0.0,5,8,8,0,2,2,0,0,1,0,0,0,1,0.25,0.25,0.5,0.75,107,0.297,89,4,0,0,0,0,0,/H2D,0,Right,No,No,No,No,No,No,No
Cooper Hummel#,28,DH,-0.4,10,26,23,2,2,1,0,0,0,1,0,2,9,0.087,0.192,0.13,0.323,-5,0.172,-6,3,1,1,0,0,0,/DH79,0,Both,No,No,No,No,No,No,No
Justin Topa,32,P,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,1,0,Right,No,No,No,No,No,No,No
Andrés Muñoz,24,P,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,1,0,Right,No,No,No,No,No,No,No
Paul Sewald,33,P,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,1,0,Right,No,No,No,No,No,No,No
Tayler Saucedo*,30,P,0.0,2,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,1,0,Left,No,No,No,No,No,No,No
Penn Murfee,29,P,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,1,0,Right,No,No,No,No,No,No,No
Ty Adcock,26,P,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,1,0,Right,No,No,No,No,No,No,No
JB Bukauskas,26,P,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,/1,0,Right,No,No,No,No,No,No,No
Matt Brash,25,P,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,1,0,Right,No,No,No,No,No,No,No
