Rk,Player,Age,G,PA,AB,R,H,2B,3B,HR,RBI,SB,CS,BB,SO,BA,OBP,SLG,OPS,TB,GIDP,HBP,SH,SF,IBB,Pos,Awards
1.0,Tommy Edman#,26.0,1,5,5,1,3,0,0,0,0,2,0,0,1,0.6,0.6,0.6,1.2,3,0.0,0,0,0.0,0.0,/*4,
2.0,Paul Goldschmidt,33.0,1,5,3,0,1,0,0,0,0,0,0,2,1,0.333,0.6,0.333,0.933,1,0.0,0,0,0.0,0.0,/*3,
3.0,Tyler O'Neill,26.0,1,5,4,0,0,0,0,0,0,1,0,1,3,0.0,0.2,0.0,0.2,0,0.0,0,0,0.0,0.0,*/7,
4.0,Nolan Arenado,30.0,1,4,4,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0.0,/*5,
5.0,Harrison Bader,27.0,1,4,1,0,0,0,0,0,0,0,0,1,1,0.0,0.75,0.0,0.75,0,0.0,2,0,0.0,0.0,*/8,
6.0,Dylan Carlson#,22.0,1,4,4,0,1,0,0,0,0,0,0,0,1,0.25,0.25,0.25,0.5,1,0.0,0,0,0.0,0.0,*/9,
7.0,Yadier Molina,38.0,1,4,4,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0.0,/*2,
8.0,Edmundo Sosa,25.0,1,4,4,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0.0,/*6,
9.0,Adam Wainwright,39.0,1,3,2,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0,0.0,0,1,0.0,0.0,/*1,
10.0,Paul DeJong,27.0,1,1,1,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0.0,/*6,
11.0,Giovanny Gallegos,29.0,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,,0,0,,,/*1,
12.0,Luis García,34.0,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,,0,0,,,/*1,
13.0,T.J. McFarland*,32.0,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,,0,0,,,/*1,
14.0,Alex Reyes,26.0,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,,0,0,,,/*1,
