Player,Age,Pos,WAR,G,PA,AB,R,H,2B,3B,HR,RBI,SB,CS,BB,SO,BA,OBP,SLG,OPS,OPS+,rOBA,Rbat+,TB,GIDP,HBP,SH,SF,IBB,Pos.1,Awards,Bats,Under Mendoza Line?,20/20 Club,30/30 Club,40/40 Club,50/50 Club,60/60 Club,20/70 Club,30/70 Club,40/70 Club
Owen Miller,26,IF,0.4,90,314,291,29,76,17,0,5,27,13,2,17,61,0.261,0.303,0.371,0.674,83,0.3,80,108,6,2,0,4,1,435H/7D9,0,Right,No,No,No,No,No,No,No,No,No
Andruw Monasterio,26,IF,1.3,92,315,282,38,73,14,1,3,27,7,2,28,66,0.259,0.33,0.348,0.678,86,0.31,90,98,9,3,0,2,0,54/H6D,0,Right,No,No,No,No,No,No,No,No,No
Victor Caratini#,29,C,0.7,62,226,201,23,52,4,0,7,25,1,1,19,45,0.259,0.327,0.383,0.711,94,0.32,99,77,8,3,0,3,0,2/HD3,0,Both,No,No,No,No,No,No,No,No,No
Sal Frelick*,23,OF,1.2,57,223,191,29,47,9,1,3,24,7,0,28,37,0.246,0.341,0.351,0.692,90,0.315,89,67,2,1,0,3,0,98/H7D,0,Left,No,No,No,No,No,No,No,No,No
Jesse Winker*,29,DH,-0.7,61,197,166,16,33,5,0,1,23,0,0,26,51,0.199,0.32,0.247,0.567,59,0.275,66,41,0,4,0,1,0,DH/97,0,Left,No,No,No,No,No,No,No,No,No
Blake Perkins#,26,OF,1.2,67,168,143,28,31,7,0,4,20,5,2,23,46,0.217,0.325,0.35,0.675,85,0.303,85,50,3,0,2,0,0,98H7/D,0,Both,No,No,No,No,No,No,No,No,No
Josh Donaldson,37,3B,0.1,17,69,59,5,10,4,0,3,11,0,0,10,18,0.169,0.29,0.39,0.68,84,0.297,81,23,4,0,0,0,0,5/D,0,Right,No,No,No,No,No,No,No,No,No
Abraham Toro#,26,CI,0.3,9,21,18,4,8,0,0,2,9,0,0,2,5,0.444,0.524,0.778,1.302,250,0.546,259,14,0,1,0,0,0,/5H3D,0,Both,No,No,No,No,No,No,No,No,No
Mike Brosseau,29,3B,-0.4,29,78,73,4,15,2,0,4,8,0,0,4,20,0.205,0.256,0.397,0.654,75,0.278,68,29,2,1,0,0,0,5/H31D4,0,Right,No,No,No,No,No,No,No,No,No
Garrett Mitchell*,24,CF,0.7,19,73,65,10,16,2,1,3,7,1,1,7,26,0.246,0.315,0.446,0.761,105,0.334,111,29,0,0,0,1,0,8/H,0,Left,No,No,No,No,No,No,No,No,No
Luis Urías,26,IF,-0.2,20,68,55,5,8,2,0,1,5,0,0,7,15,0.145,0.299,0.236,0.535,50,0.261,55,13,1,5,0,0,0,45/H,0,Right,No,No,No,No,No,No,No,No,No
Luke Voit,32,1B,-0.2,22,74,68,5,15,3,0,0,4,2,0,4,27,0.221,0.284,0.265,0.548,52,0.269,58,18,3,2,0,0,0,3D/H,0,Right,No,No,No,No,No,No,No,No,No
Raimel Tapia*,29,RF,-0.8,20,61,52,10,9,0,0,2,3,2,1,6,20,0.173,0.267,0.288,0.555,52,0.247,46,15,1,1,1,1,0,9/H78,0,Left,No,No,No,No,No,No,No,No,No
Jahmai Jones,25,DH,0.0,7,11,10,2,2,1,0,0,3,1,0,1,5,0.2,0.273,0.3,0.573,57,0.361,113,3,0,0,0,0,0,/DH4,0,Right,No,No,No,No,No,No,No,No,No
Jon Singleton*,31,1B,-0.4,11,32,29,3,3,1,0,0,2,0,0,3,11,0.103,0.188,0.138,0.325,-9,0.157,-18,4,0,0,0,0,0,/3DH,0,Left,No,No,No,No,No,No,No,No,No
Darin Ruf,36,DH,-0.2,11,30,26,2,5,1,0,0,0,0,0,4,7,0.192,0.3,0.231,0.531,49,0.251,49,6,0,0,0,0,0,/D3H,0,Right,No,No,No,No,No,No,No,No,No
