Player,Age,Pos,WAR,G,PA,AB,R,H,2B,3B,HR,RBI,SB,CS,BB,SO,BA,OBP,SLG,OPS,OPS+,rOBA,Rbat+,TB,GIDP,HBP,SH,SF,IBB,Pos.1,Awards,Bats,Under Mendoza Line?,20/20 Club,30/30 Club,40/40 Club,50/50 Club,60/60 Club,20/70 Club,30/70 Club,40/70 Club
Rob Refsnyder,26,2B,-0.2,32,58,51,5,10,1,0,0,0,2,1,5,9,0.196,0.281,0.216,0.496,36,0.243,35,11,2,1,0,0,1,4H/D379,0,Right,No,No,No,No,No,No,No,No,No
Anthony Alford,22,OF,0.2,4,8,8,0,1,1,0,0,0,0,0,0,3,0.125,0.125,0.25,0.375,-4,0.153,-27,2,0,0,0,0,0,/79H,0,Right,No,No,No,No,No,No,No,No,No
Jarrod Saltalamacchia#,32,C,-0.6,10,26,25,1,1,0,0,0,0,0,0,1,16,0.04,0.077,0.04,0.117,-67,0.061,-94,1,0,0,0,0,0,/2HD,0,Both,No,No,No,No,No,No,No,No,No
Ian Parmley*,27,OF,-0.1,3,4,3,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,-100,0.0,-217,0,0,0,1,0,0,/79H,0,Left,No,No,No,No,No,No,No,No,No
Marco Estrada,33,P,-0.1,2,4,4,0,0,0,0,0,0,0,0,0,3,0.0,0.0,0.0,0.0,-100,0.0,-138,0,0,0,0,0,0,1,0,Right,No,No,No,No,No,No,No,No,No
Mat Latos,29,P,0.0,1,3,3,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,-100,0.0,-136,0,0,0,0,0,0,/1,0,Right,No,No,No,No,No,No,No,No,No
Casey Lawrence,29,P,0.0,1,2,1,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,-100,0.0,-375,0,0,0,1,0,0,/1,0,Right,No,No,No,No,No,No,No,No,No
Nick Tepesch,28,P,0.0,1,2,2,0,0,0,0,0,0,0,0,0,2,0.0,0.0,0.0,0.0,-100,0.0,-138,0,0,0,0,0,0,/1,0,Right,No,No,No,No,No,No,No,No,No
J.A. Happ*,34,P,0.0,1,2,2,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,-100,0.0,-138,0,0,0,0,0,0,1,0,Left,No,No,No,No,No,No,No,No,No
Ryan Tepera,29,P,0.0,6,1,1,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,-100,0.0,-133,0,0,0,0,0,0,1,0,Right,No,No,No,No,No,No,No,No,No
Matt Dermody,26,P,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,1,0,Right,No,No,No,No,No,No,No,No,No
Roberto Osuna,22,P,0.0,4,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,1,AS,Right,No,No,No,No,No,No,No,No,No
Jason Grilli,40,P,0.0,3,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,1,0,Right,No,No,No,No,No,No,No,No,No
Joe Smith,33,P,0.0,4,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,1,0,Right,No,No,No,No,No,No,No,No,No
Tim Mayza*,25,P,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,1,0,Left,No,No,No,No,No,No,No,No,No
J.P. Howell*,34,P,0.0,2,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,1,0,Left,No,No,No,No,No,No,No,No,No
Danny Barnes*,27,P,0.0,4,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,1,0,Left,No,No,No,No,No,No,No,No,No
Aaron Loup*,29,P,0.0,5,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,1,0,Left,No,No,No,No,No,No,No,No,No
Dominic Leone,25,P,0.0,5,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,1,0,Right,No,No,No,No,No,No,No,No,No
