Player,Age,Pos,WAR,G,PA,AB,R,H,2B,3B,HR,RBI,SB,CS,BB,SO,BA,OBP,SLG,OPS,OPS+,rOBA,Rbat+,TB,GIDP,HBP,SH,SF,IBB,Pos.1,Awards,Bats,Under Mendoza Line?,20/20 Club,30/30 Club,40/40 Club,50/50 Club,60/60 Club,30/70 Club
Austin Dean,25,LF,-1.3,64,189,178,17,40,14,0,6,21,0,2,9,47,0.225,0.261,0.404,0.665,73,0.277,66,72,5,0,1,1,1,7H/39,0,Right,No,No,No,No,No,No,No
Lewis Brinson,25,CF,-2.1,75,248,226,15,39,9,1,0,15,1,1,13,74,0.173,0.236,0.221,0.457,23,0.212,15,50,8,6,2,1,1,89/H,0,Right,No,No,No,No,No,No,No
Martín Prado,35,CI,-1.5,104,260,245,26,57,9,0,2,15,0,0,12,41,0.233,0.265,0.294,0.559,49,0.251,44,72,10,0,0,3,0,H35/D,0,Right,No,No,No,No,No,No,No
JT Riddle*,27,CF,-0.8,51,139,132,15,25,6,0,6,12,0,0,5,42,0.189,0.23,0.371,0.601,56,0.251,44,49,3,2,0,0,1,8H6,0,Left,No,No,No,No,No,No,No
Bryan Holaday,31,C,0.3,43,129,115,12,32,6,0,4,12,0,1,11,21,0.278,0.344,0.435,0.779,105,0.344,114,50,5,1,1,1,2,2/H1,0,Right,No,No,No,No,No,No,No
Rosell Herrera#,26,OF,-1.0,63,119,105,10,21,6,0,2,11,4,1,11,27,0.2,0.288,0.314,0.602,60,0.266,51,33,2,2,1,0,1,H897/456,0,Both,No,No,No,No,No,No,No
César Puello,28,OF,0.4,32,97,84,8,15,2,0,1,6,0,0,7,30,0.179,0.281,0.238,0.519,41,0.256,46,20,1,5,1,0,1,89/H,0,Right,No,No,No,No,No,No,No
Peter O'Brien,28,OF,-0.7,14,47,42,2,7,1,0,1,4,1,0,4,19,0.167,0.255,0.262,0.517,38,0.239,32,11,2,1,0,0,0,9/73H,0,Right,No,No,No,No,No,No,No
Sandy Alcántara,23,P,-0.2,31,63,58,2,5,1,0,0,4,0,0,1,46,0.086,0.117,0.103,0.22,-40,0.102,-72,6,0,1,3,0,0,1,AS,Right,No,No,No,No,No,No,No
Yadiel Rivera,27,UT,-0.3,34,66,60,8,11,2,0,0,3,2,0,6,20,0.183,0.258,0.217,0.474,29,0.237,29,13,1,0,0,0,0,H/563948,0,Right,No,No,No,No,No,No,No
Chad Wallach,27,C,0.1,19,54,48,4,12,3,0,1,3,0,0,6,12,0.25,0.333,0.375,0.708,88,0.312,88,18,0,0,0,0,0,2/H,0,Right,No,No,No,No,No,No,No
Caleb Smith,27,P,0.3,27,49,43,2,10,2,0,0,3,0,0,0,15,0.233,0.25,0.279,0.529,41,0.245,33,12,2,1,5,0,0,1/H,0,Right,No,No,No,No,No,No,No
Pablo López*,23,P,0.0,21,36,35,1,6,2,0,0,3,0,0,0,19,0.171,0.171,0.229,0.4,5,0.168,-19,8,0,0,1,0,0,1/H,0,Left,No,No,No,No,No,No,No
Tyler Heineman#,28,C,0.1,5,12,11,1,3,1,0,1,2,0,0,0,4,0.273,0.273,0.636,0.909,129,0.369,131,7,0,0,1,0,0,/H2,0,Both,No,No,No,No,No,No,No
Wilkin Castillo#,35,C,-0.2,2,7,7,0,1,1,0,0,2,0,0,0,3,0.143,0.143,0.286,0.429,9,0.174,-12,2,0,0,0,0,0,/2,0,Both,No,No,No,No,No,No,No
Isaac Galloway,29,OF,-0.7,19,54,54,6,9,1,0,0,1,2,0,0,17,0.167,0.167,0.185,0.352,-6,0.176,-16,10,0,0,0,0,0,8/H79,0,Right,No,No,No,No,No,No,No
Jordan Yamamoto,23,P,-0.2,16,26,21,0,1,0,0,0,1,0,0,1,9,0.048,0.091,0.048,0.139,-61,0.072,-118,1,1,0,4,0,0,1/H,0,Right,No,No,No,No,No,No,No
Magneuris Sierra*,23,OF,0.1,15,42,40,5,14,1,1,0,1,3,3,2,7,0.35,0.381,0.425,0.806,114,0.324,110,17,0,0,0,0,0,/89H,0,Left,No,No,No,No,No,No,No
Deven Marrero,28,IF,0.0,5,5,5,0,0,0,0,0,0,0,0,0,3,0.0,0.0,0.0,0.0,-100,0.0,-137,0,0,0,0,0,0,/H65,0,Right,No,No,No,No,No,No,No
Trevor Richards,26,P,-0.1,22,34,30,2,3,0,0,0,0,0,0,2,18,0.1,0.156,0.1,0.256,-29,0.124,-57,3,0,0,2,0,0,1/H,0,Right,No,No,No,No,No,No,No
Elieser Hernández,24,P,-0.1,20,24,19,0,1,0,0,0,0,0,0,1,10,0.053,0.1,0.053,0.153,-57,0.123,-77,1,0,0,4,0,0,1,0,Right,No,No,No,No,No,No,No
José Ureña,27,P,-0.1,24,22,19,1,0,0,0,0,0,0,0,1,14,0.0,0.05,0.0,0.05,-85,0.079,-97,0,1,0,2,0,0,1/H,0,Right,No,No,No,No,No,No,No
Robert Dugger,23,P,-0.1,7,11,11,0,0,0,0,0,0,0,0,0,6,0.0,0.0,0.0,0.0,-100,0.0,-137,0,0,0,0,0,0,/1,0,Right,No,No,No,No,No,No,No
Zac Gallen,23,P,0.0,6,11,10,1,1,0,0,0,0,0,0,0,5,0.1,0.1,0.1,0.2,-46,0.089,-90,1,0,0,1,0,0,/1,0,Right,No,No,No,No,No,No,No
Wei-Yin Chen,33,P,-0.1,43,5,5,0,0,0,0,0,0,0,0,0,4,0.0,0.0,0.0,0.0,-100,0.0,-137,0,0,0,0,0,0,1,0,Right,No,No,No,No,No,No,No
Héctor Noesí,32,P,0.0,12,5,4,0,1,0,0,0,0,0,0,0,3,0.25,0.25,0.25,0.5,34,0.222,4,1,0,0,1,0,0,1,0,Right,No,No,No,No,No,No,No
Jarlín García*,26,P,0.0,51,1,1,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,-100,0.0,-133,0,0,0,0,0,0,1,0,Left,No,No,No,No,No,No,No
José Quijada*,23,P,0.0,31,1,1,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,-100,0.0,-133,0,0,0,0,0,0,1,0,Left,No,No,No,No,No,No,No
Adam Conley*,29,P,0.0,56,1,1,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,-100,0.0,-133,0,0,0,0,0,0,1,0,Left,No,No,No,No,No,No,No
Tyler Kinley,28,P,0.0,49,1,1,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,-100,0.0,-133,0,0,0,0,0,0,1,0,Right,No,No,No,No,No,No,No
Jeff Brigham,27,P,0.0,32,1,1,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,-100,0.0,-133,0,0,0,0,0,0,1,0,Right,No,No,No,No,No,No,No
Tayron Guerrero,28,P,0.0,48,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,1,0,Right,No,No,No,No,No,No,No
Kyle Keller,26,P,0.0,9,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,1,0,Right,No,No,No,No,No,No,No
Sergio Romo,36,P,0.0,32,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,1,0,Right,No,No,No,No,No,No,No
Brian Moran*,30,P,0.0,10,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,1,0,Left,No,No,No,No,No,No,No
Josh D. Smith*,29,P,0.0,6,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,/1,0,Left,No,No,No,No,No,No,No
Ryne Stanek,27,P,0.0,22,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,1,0,Right,No,No,No,No,No,No,No
Drew Steckenrider,28,P,0.0,14,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,1,0,Right,No,No,No,No,No,No,No
Austin Brice,27,P,0.0,34,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,1,0,Right,No,No,No,No,No,No,No
Nick Anderson,28,P,0.0,41,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,1,0,Right,No,No,No,No,No,No,No
