Player,Age,Pos,WAR,G,PA,AB,R,H,2B,3B,HR,RBI,SB,CS,BB,SO,BA,OBP,SLG,OPS,OPS+,rOBA,Rbat+,TB,GIDP,HBP,SH,SF,IBB,Pos.1,Awards,Bats,Under Mendoza Line?,20/20 Club,30/30 Club,40/40 Club,50/50 Club,60/60 Club,20/70 Club,30/70 Club,40/70 Club
Eric Hosmer*,33,DH,-0.5,31,100,94,7,22,3,0,2,14,0,0,6,25,0.234,0.28,0.33,0.61,68,0.268,56,31,5,0,0,0,0,3D/H,0,Left,No,No,No,No,No,No,No,No,No
Matt Mervis*,25,1B,-0.4,27,99,90,8,15,2,0,3,11,0,0,8,32,0.167,0.242,0.289,0.531,46,0.249,42,26,1,1,0,0,0,3/H,0,Left,No,No,No,No,No,No,No,No,No
Tucker Barnhart*,32,C,-0.6,43,123,109,6,22,3,0,1,9,1,0,12,42,0.202,0.285,0.257,0.541,52,0.252,43,28,4,1,0,1,0,2/1H,0,Left,No,No,No,No,No,No,No,No,No
Jared Young*,27,1B,-0.1,16,47,43,8,8,0,3,2,8,2,0,3,13,0.186,0.255,0.465,0.72,93,0.345,104,20,1,1,0,0,0,3/DH,0,Left,No,No,No,No,No,No,No,No,No
Alexander Canario,23,OF,-0.1,6,17,17,1,5,1,1,1,6,0,0,0,8,0.294,0.294,0.647,0.941,150,0.386,140,11,0,0,0,0,0,/DH789,0,Right,No,No,No,No,No,No,No,No,No
Nelson Velázquez,24,OF,0.0,13,32,29,8,7,2,0,3,6,0,0,3,8,0.241,0.313,0.621,0.933,149,0.384,139,18,1,0,0,0,0,/D9H87,0,Right,No,No,No,No,No,No,No,No,No
Miles Mastrobuoni*,27,3B,0.5,60,149,133,24,32,5,0,1,5,13,1,13,32,0.241,0.308,0.301,0.609,70,0.291,60,40,1,0,3,0,0,5H/49D617,0,Left,No,No,No,No,No,No,No,No,No
Luis Torrens,27,DH,-0.1,13,22,20,1,5,1,0,0,3,0,0,1,8,0.25,0.318,0.3,0.618,73,0.28,65,6,0,1,0,0,0,/DH27,0,Right,No,No,No,No,No,No,No,No,No
Edwin Ríos*,29,DH,-0.3,18,34,28,3,2,1,0,1,2,0,0,5,16,0.071,0.235,0.214,0.45,26,0.219,21,6,0,1,0,0,0,D/H5,0,Left,No,No,No,No,No,No,No,No,No
Pete Crow-Armstrong*,21,CF,-0.1,13,19,14,3,0,0,0,0,1,2,2,3,7,0.0,0.176,0.0,0.176,-45,0.092,-63,0,0,0,2,0,0,8/H,0,Left,No,No,No,No,No,No,No,No,No
Michael Fulmer,30,P,0.0,2,1,1,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,-100,0.0,-133,0,0,0,0,0,0,1,0,Right,No,No,No,No,No,No,No,No,No
Luke Little*,22,P,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,/1,0,Left,No,No,No,No,No,No,No,No,No
Mark Leiter Jr.,32,P,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,1,0,Right,No,No,No,No,No,No,No,No,No
Julian Merryweather,31,P,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,1,0,Right,No,No,No,No,No,No,No,No,No
Anthony Kay*,28,P,0.0,4,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,1,0,Left,No,No,No,No,No,No,No,No,No
Michael Rucker,29,P,0.0,2,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,1,0,Right,No,No,No,No,No,No,No,No,No
Drew Smyly*,34,P,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,1,0,Left,No,No,No,No,No,No,No,No,No
Hayden Wesneski,25,P,0.0,2,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,1,0,Right,No,No,No,No,No,No,No,No,No
