Player,Age,Pos,WAR,G,PA,AB,R,H,2B,3B,HR,RBI,SB,CS,BB,SO,BA,OBP,SLG,OPS,OPS+,rOBA,Rbat+,TB,GIDP,HBP,SH,SF,IBB,Pos.1,Awards,Bats,Under Mendoza Line?,20/20 Club,30/30 Club,40/40 Club,50/50 Club,60/60 Club,40/70 Club
Matt Chapman,31,3B,7.1,154,647,575,98,142,39,2,27,78,15,2,64,158,0.247,0.328,0.463,0.79,125,0.351,129,266,13,6,0,2,3,*5/H,"MVP-11,GG",Right,No,No,No,No,No,No,No
Heliot Ramos,24,CF,2.3,121,518,475,54,128,23,3,22,72,6,1,37,135,0.269,0.322,0.469,0.792,125,0.349,129,223,12,2,0,4,2,*87/9DH,AS,Right,No,No,No,No,No,No,No
Michael Conforto*,31,LF,1.3,130,488,438,56,104,27,3,20,66,0,1,42,118,0.237,0.309,0.45,0.759,116,0.326,115,197,16,5,0,3,1,7DH,0,Left,No,No,No,No,No,No,No
Mike Yastrzemski*,33,RF,2.1,140,474,428,60,99,16,9,18,57,3,2,38,124,0.231,0.302,0.437,0.739,110,0.317,108,187,5,6,1,1,1,*9H/81,0,Left,No,No,No,No,No,No,No
Thairo Estrada,28,2B,-0.5,96,381,364,43,79,15,2,9,47,2,2,10,76,0.217,0.247,0.343,0.59,68,0.263,69,125,8,5,0,2,0,4/DH,0,Right,No,No,No,No,No,No,No
Patrick Bailey#,25,C,1.8,121,448,401,46,94,16,1,8,46,4,0,39,100,0.234,0.298,0.339,0.637,84,0.286,84,136,10,0,1,7,0,*2H/D,GG,Both,No,No,No,No,No,No,No
Jorge Soler,32,DH,1.1,93,392,341,57,82,23,1,12,40,1,0,44,97,0.24,0.33,0.419,0.749,115,0.334,119,143,9,3,0,3,0,D/H,0,Right,No,No,No,No,No,No,No
LaMonte Wade Jr.*,30,1B,2.1,117,401,331,45,86,16,0,8,34,2,1,62,90,0.26,0.38,0.381,0.761,121,0.337,122,126,2,4,1,3,5,3H9/D7,0,Left,No,No,No,No,No,No,No
Tyler Fitzgerald,26,SS,2.8,96,341,314,53,88,19,2,15,34,17,4,22,108,0.28,0.334,0.497,0.831,136,0.367,140,156,2,4,0,1,0,6H/8471D3,0,Right,No,No,No,No,No,No,No
Brett Wisely*,25,MI,0.5,91,272,252,25,60,13,1,4,31,2,3,13,65,0.238,0.278,0.345,0.623,79,0.271,77,87,3,2,2,3,0,46H/538,0,Left,No,No,No,No,No,No,No
Wilmer Flores,32,1B,-0.6,71,242,214,19,44,12,0,4,26,0,0,20,33,0.206,0.277,0.318,0.595,72,0.274,76,68,5,3,0,5,1,3H/D5,0,Right,No,No,No,No,No,No,No
Luis Matos,22,OF,-0.2,45,156,150,14,32,5,0,5,25,0,0,5,24,0.213,0.237,0.347,0.584,66,0.269,73,52,5,0,0,1,1,98/H7D,0,Right,No,No,No,No,No,No,No
Jerar Encarnación,26,DH,0.1,35,119,113,13,28,5,0,5,19,1,0,5,34,0.248,0.277,0.425,0.702,99,0.301,94,48,0,0,0,1,0,D9/7H3,0,Right,No,No,No,No,No,No,No
Casey Schmitt,25,IF,0.2,40,113,107,11,27,4,1,6,16,0,0,4,25,0.252,0.283,0.477,0.76,114,0.321,110,51,2,1,0,1,0,46/5HD,0,Right,No,No,No,No,No,No,No
Nick Ahmed,34,SS,-0.1,52,172,155,13,36,6,1,1,15,1,1,10,35,0.232,0.278,0.303,0.581,68,0.263,69,47,6,1,3,3,0,6/H,0,Right,No,No,No,No,No,No,No
Grant McCray*,23,CF,0.0,37,130,124,13,25,3,2,5,10,5,0,6,56,0.202,0.238,0.379,0.617,75,0.285,78,47,3,0,0,0,0,8,0,Left,No,No,No,No,No,No,No
Austin Slater,31,RF,-0.3,43,112,90,12,18,1,0,1,9,2,1,16,31,0.2,0.33,0.244,0.575,70,0.28,81,22,3,3,0,3,0,9H/78D,0,Right,No,No,No,No,No,No,No
Jung Hoo Lee*,25,CF,0.1,37,158,145,15,38,4,0,2,8,2,3,10,13,0.262,0.31,0.331,0.641,86,0.287,91,48,2,1,0,2,0,8,0,Left,No,No,No,No,No,No,No
Curt Casali,35,C,0.3,41,125,108,12,21,3,0,1,8,0,0,13,22,0.194,0.293,0.25,0.543,60,0.27,73,27,3,2,2,0,0,2,0,Right,No,No,No,No,No,No,No
Mark Canha,35,1B,0.0,32,85,73,4,21,3,0,0,4,3,0,9,17,0.288,0.376,0.329,0.705,107,0.326,108,24,1,2,0,1,0,3H/97D5,0,Right,No,No,No,No,No,No,No
David Villar,27,1B,0.0,11,37,35,3,9,4,0,1,4,0,0,1,13,0.257,0.27,0.457,0.727,105,0.302,96,16,0,0,0,1,0,3/DH,0,Right,No,No,No,No,No,No,No
Marco Luciano,22,MI,-0.4,27,81,76,10,16,5,1,0,3,0,1,5,28,0.211,0.259,0.303,0.562,62,0.275,82,23,1,0,0,0,0,/46DH,0,Right,No,No,No,No,No,No,No
Donovan Walton*,30,2B,0.0,9,25,22,3,3,0,0,1,2,0,0,2,7,0.136,0.24,0.273,0.513,48,0.236,49,6,2,1,0,0,0,/41H,0,Left,No,No,No,No,No,No,No
Tom Murphy,33,C,-0.4,13,38,34,3,4,1,0,1,2,0,0,4,14,0.118,0.211,0.235,0.446,29,0.206,27,8,0,0,0,0,0,2/DH,0,Right,No,No,No,No,No,No,No
Derek Hill,28,OF,-0.1,5,13,12,3,3,0,1,0,2,0,0,1,3,0.25,0.308,0.417,0.724,107,0.304,98,5,0,0,0,0,0,/78DH,0,Right,No,No,No,No,No,No,No
Blake Sabol*,26,C,0.3,11,38,32,3,10,2,0,0,1,0,0,5,9,0.313,0.421,0.375,0.796,133,0.35,132,12,0,1,0,0,1,/2DH,0,Left,No,No,No,No,No,No,No
