Player,Age,Pos,WAR,G,PA,AB,R,H,2B,3B,HR,RBI,SB,CS,BB,SO,BA,OBP,SLG,OPS,OPS+,rOBA,Rbat+,TB,GIDP,HBP,SH,SF,IBB,Pos.1,Awards,Bats,Under Mendoza Line?,20/20 Club,30/30 Club,40/40 Club,50/50 Club,60/60 Club,20/70 Club,30/70 Club,40/70 Club
José Osuna,24,UT,-0.8,104,227,215,31,50,13,4,7,30,0,0,9,40,0.233,0.269,0.428,0.697,81,0.302,78,92,10,2,0,1,0,H937,0,Right,No,No,No,No,No,No,No,No,No
Max Moroff#,24,MI,0.5,56,140,120,19,24,4,1,3,21,0,1,16,43,0.2,0.302,0.325,0.627,67,0.286,69,39,0,2,1,1,0,46H/5,0,Both,No,No,No,No,No,No,No,No,No
Elias Díaz,26,C,-0.1,64,200,188,18,42,14,0,1,19,1,0,11,38,0.223,0.265,0.314,0.579,53,0.255,44,59,8,0,0,1,0,2H,0,Right,No,No,No,No,No,No,No,No,No
Jordan Luplow,23,OF,-0.4,27,87,78,6,16,3,1,3,11,0,1,6,22,0.205,0.276,0.385,0.66,73,0.279,66,30,4,2,0,1,0,97/H,0,Right,No,No,No,No,No,No,No,No,No
Gift Ngoepe,27,MI,0.3,28,63,54,10,12,2,1,0,6,0,0,8,26,0.222,0.323,0.296,0.619,67,0.308,82,16,0,0,1,0,0,4/65H,0,Right,No,No,No,No,No,No,No,No,No
Sean Rodríguez,32,UT,-0.1,39,106,95,12,16,1,0,3,5,0,0,8,38,0.168,0.255,0.274,0.528,41,0.242,35,26,2,3,0,0,0,/5946H783,0,Right,No,No,No,No,No,No,No,No,No
Chris Stewart,35,C,-0.9,51,144,131,8,24,1,2,0,4,0,0,9,22,0.183,0.241,0.221,0.463,24,0.223,19,29,3,1,3,0,1,2/H,0,Right,No,No,No,No,No,No,No,No,No
Jacob Stallings,27,C,0.2,5,16,14,3,5,2,0,0,3,0,0,2,2,0.357,0.438,0.5,0.938,149,0.444,186,7,0,0,0,0,1,/2,0,Right,No,No,No,No,No,No,No,No,No
Gerrit Cole,26,P,0.1,32,68,55,3,9,1,0,1,3,0,0,1,21,0.164,0.179,0.236,0.415,9,0.18,-33,13,1,0,12,0,0,1/H,0,Right,No,No,No,No,No,No,No,No,No
Chad Kuhl,24,P,-0.1,30,52,48,2,5,2,0,0,3,0,0,1,16,0.104,0.122,0.146,0.268,-29,0.156,-34,7,1,0,3,0,0,1/H,0,Right,No,No,No,No,No,No,No,No,No
Tyler Glasnow*,23,P,0.4,18,23,17,1,5,0,0,0,3,0,0,4,7,0.294,0.455,0.294,0.749,106,0.355,117,5,0,1,1,0,0,1/H,0,Left,No,No,No,No,No,No,No,No,No
Steven Brault*,25,P,0.1,12,13,13,2,3,1,0,0,2,0,0,0,0,0.231,0.231,0.308,0.538,41,0.233,29,4,0,0,0,0,0,1/H,0,Left,No,No,No,No,No,No,No,No,No
Phil Gosselin,28,IF,-0.6,28,42,40,3,6,1,0,0,2,0,1,2,9,0.15,0.19,0.175,0.365,-2,0.176,-3,7,1,0,0,0,0,H4/35,0,Right,No,No,No,No,No,No,No,No,No
Wade LeBlanc*,32,P,0.0,46,5,5,0,1,0,0,0,1,0,0,0,3,0.2,0.2,0.2,0.4,7,0.179,-10,1,0,0,0,0,0,1,0,Left,No,No,No,No,No,No,No,No,No
Alen Hanson#,24,MI,-0.3,37,59,57,8,11,0,2,0,1,2,1,2,9,0.193,0.22,0.263,0.483,28,0.211,13,15,0,0,0,0,0,H4/695,0,Both,No,No,No,No,No,No,No,No,No
Christopher Bostick,24,UT,0.1,20,32,27,6,8,2,0,0,1,0,1,4,9,0.296,0.406,0.37,0.777,109,0.33,110,10,0,1,0,0,0,H/47,0,Right,No,No,No,No,No,No,No,No,No
Danny Ortiz*,27,OF,-0.2,9,13,12,1,1,0,0,0,0,0,0,1,1,0.083,0.154,0.083,0.237,-34,0.123,-50,1,0,0,0,0,0,/978H,0,Left,No,No,No,No,No,No,No,No,No
John Bormann,24,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,-100,0.0,-133,0,0,0,0,0,0,/H,0,Right,No,No,No,No,No,No,No,No,No
Iván Nova,30,P,-0.6,29,60,51,0,1,0,0,0,0,0,0,0,31,0.02,0.02,0.02,0.039,-90,0.035,-151,1,0,0,9,0,0,1,0,Right,No,No,No,No,No,No,No,No,No
Trevor Williams,25,P,-0.2,30,47,41,1,2,0,0,0,0,0,0,2,17,0.049,0.093,0.049,0.142,-60,0.093,-88,2,1,0,4,0,0,1,0,Right,No,No,No,No,No,No,No,No,No
Jameson Taillon,25,P,-0.1,23,43,38,2,6,0,0,0,0,0,0,0,15,0.158,0.158,0.158,0.316,-15,0.136,-59,6,2,0,5,0,0,1,0,Right,No,No,No,No,No,No,No,No,No
Jhan Mariñez,28,P,0.1,24,4,4,0,1,1,0,0,0,0,0,0,3,0.25,0.25,0.5,0.75,92,0.308,83,2,0,0,0,0,0,1,0,Right,No,No,No,No,No,No,No,No,No
Josh Lindblom,30,P,0.0,4,2,2,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,-100,0.0,-133,0,0,0,0,0,0,/1,0,Right,No,No,No,No,No,No,No,No,No
A.J. Schugel,28,P,0.0,30,2,1,0,0,0,0,0,0,0,0,1,0,0.0,0.5,0.0,0.5,52,0.349,113,0,0,0,0,0,0,1,0,Right,No,No,No,No,No,No,No,No,No
Johnny Barbato,24,P,0.0,23,1,1,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,-100,0.0,-133,0,0,0,0,0,0,1,0,Right,No,No,No,No,No,No,No,No,No
Tony Watson*,32,P,0.0,44,1,1,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,-100,0.0,-133,0,0,0,0,0,0,1,0,Left,No,No,No,No,No,No,No,No,No
Antonio Bastardo,31,P,0.1,8,1,0,0,0,0,0,0,0,0,0,1,0,0.0,1.0,0.0,0.0,0,0.698,358,0,0,0,0,0,0,/1,0,Right,No,No,No,No,No,No,No,No,No
Ángel Sánchez,27,P,0.0,8,1,1,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,-100,0.0,-133,0,0,0,0,0,0,/1,0,Right,No,No,No,No,No,No,No,No,No
Dan Runzler*,32,P,0.0,8,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,/1,0,Left,No,No,No,No,No,No,No,No,No
Edgar Santana,25,P,0.0,19,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,1,0,Right,No,No,No,No,No,No,No,No,No
Dovydas Neverauskas,24,P,0.0,24,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,1,0,Right,No,No,No,No,No,No,No,No,No
Joaquin Benoit,39,P,0.0,7,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,/1,0,Right,No,No,No,No,No,No,No,No,No
Felipe Vázquez*,25,P,0.0,66,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,1,0,Left,No,No,No,No,No,No,No,No,No
Jack Leathersich,26,P,0.0,6,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,/1,0,Right,No,No,No,No,No,No,No,No,No
George Kontos,32,P,0.0,14,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,1,0,Right,No,No,No,No,No,No,No,No,No
Daniel Hudson,30,P,0.0,65,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,1,0,Right,No,No,No,No,No,No,No,No,No
Juan Nicasio,30,P,0.0,58,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,1,0,Right,No,No,No,No,No,No,No,No,No
