Player,Age,Pos,WAR,G,PA,AB,R,H,2B,3B,HR,RBI,SB,CS,BB,SO,BA,OBP,SLG,OPS,OPS+,rOBA,Rbat+,TB,GIDP,HBP,SH,SF,IBB,Pos.1,Awards,Bats,Under Mendoza Line?,20/20 Club,30/30 Club,40/40 Club,50/50 Club,60/60 Club,40/70 Club
Cody Bellinger*,21,1B,3.9,132,548,480,87,128,26,4,39,97,10,3,64,146,0.267,0.352,0.581,0.933,143,0.384,138,279,5,1,0,3,13,37/98HD,"AS,MVP-9,ROY-1",Left,No,No,No,No,No,No,No
Corey Seager*,23,SS,5.3,145,613,539,85,159,33,0,22,77,4,2,67,131,0.295,0.375,0.479,0.854,126,0.37,129,258,14,4,0,3,5,*6/HD,"AS,MVP-17,SS",Left,No,No,No,No,No,No,No
Yasiel Puig,26,RF,3.4,152,570,499,72,131,24,2,28,74,15,6,64,100,0.263,0.346,0.487,0.833,119,0.358,120,243,21,2,0,5,8,*9H,0,Right,No,No,No,No,No,No,No
Chris Taylor,26,LF,4.4,140,568,514,85,148,34,5,21,72,17,4,50,142,0.288,0.354,0.496,0.85,123,0.375,130,255,2,3,0,1,0,8746H/5,0,Right,No,No,No,No,No,No,No
Justin Turner,32,3B,5.6,130,543,457,72,147,32,0,21,71,7,1,59,56,0.322,0.415,0.53,0.945,150,0.408,155,242,12,19,1,7,5,*5/HD,"AS,MVP-8",Right,No,No,No,No,No,No,No
Yasmani Grandal#,28,C,2.3,129,482,438,50,108,27,0,22,58,0,1,40,130,0.247,0.308,0.459,0.767,101,0.327,98,201,10,0,1,3,0,*2H,0,Both,No,No,No,No,No,No,No
Austin Barnes,27,C,2.4,102,262,218,35,63,15,2,8,38,4,1,39,43,0.289,0.408,0.486,0.895,138,0.393,144,106,6,5,0,0,1,2H4/5D,0,Right,No,No,No,No,No,No,No
Kiké Hernández,25,UT,1.2,140,342,297,46,64,24,2,11,37,3,0,41,80,0.215,0.308,0.421,0.729,92,0.315,87,125,4,0,1,3,2,H87695/43D,0,Right,No,No,No,No,No,No,No
Logan Forsythe,30,2B,1.9,119,439,361,56,81,19,0,6,36,3,2,69,109,0.224,0.351,0.327,0.678,83,0.316,90,118,12,4,0,5,1,45H/763,0,Right,No,No,No,No,No,No,No
Joc Pederson*,25,CF,-0.4,102,323,273,44,58,20,0,11,35,4,3,39,68,0.212,0.331,0.407,0.738,96,0.321,94,111,7,10,0,1,1,8H/7,0,Left,No,No,No,No,No,No,No
Chase Utley*,38,2B,0.9,127,353,309,43,73,20,4,8,34,6,1,32,57,0.236,0.324,0.405,0.728,93,0.323,92,125,3,9,1,2,0,4H3/D,0,Left,No,No,No,No,No,No,No
Adrián González*,35,1B,-1.0,71,252,231,14,56,17,0,3,30,0,1,16,43,0.242,0.287,0.355,0.642,70,0.277,63,82,7,0,0,4,1,3H,0,Left,No,No,No,No,No,No,No
Andrew Toles*,25,OF,0.5,31,102,96,17,26,3,0,5,15,0,1,5,16,0.271,0.314,0.458,0.772,102,0.334,106,44,3,1,0,0,0,78H,0,Left,No,No,No,No,No,No,No
Curtis Granderson*,36,LF,-0.2,36,132,112,16,18,2,0,7,12,2,0,18,33,0.161,0.288,0.366,0.654,73,0.319,89,41,1,2,0,0,0,7/98H,0,Left,No,No,No,No,No,No,No
Franklin Gutierrez,34,LF,-0.1,35,63,56,8,13,3,0,1,8,0,1,7,16,0.232,0.317,0.339,0.657,76,0.288,75,19,2,0,0,0,0,H7,0,Right,No,No,No,No,No,No,No
Brett Eibner,28,OF,-0.4,17,36,33,3,6,0,0,2,6,0,0,2,17,0.182,0.25,0.364,0.614,61,0.263,52,12,0,1,0,0,0,/7H89,0,Right,No,No,No,No,No,No,No
Rich Hill*,37,P,-0.2,23,49,45,1,5,1,0,0,4,0,0,0,18,0.111,0.146,0.133,0.279,-25,0.127,-50,6,0,2,1,1,0,1,0,Left,No,No,No,No,No,No,No
Kenta Maeda,29,P,0.0,28,44,39,2,5,1,0,0,4,0,0,0,3,0.128,0.128,0.154,0.282,-25,0.147,-49,6,1,0,5,0,0,1/H,0,Right,No,No,No,No,No,No,No
Alex Wood,26,P,-0.4,27,58,52,1,3,0,0,0,4,0,0,2,29,0.058,0.093,0.058,0.15,-58,0.076,-97,3,1,0,4,0,0,1,"AS,CYA-9",Right,No,No,No,No,No,No,No
Andre Ethier*,35,LF,-0.1,22,38,34,3,8,1,0,2,3,0,0,4,10,0.235,0.316,0.441,0.757,99,0.318,91,15,0,0,0,0,1,H/7,0,Left,No,No,No,No,No,No,No
Scott Van Slyke,30,UT,-0.3,29,48,41,6,5,1,0,2,3,1,0,7,15,0.122,0.25,0.293,0.543,44,0.262,46,12,0,0,0,0,1,H7/389,0,Right,No,No,No,No,No,No,No
Trayce Thompson,26,OF,-0.3,27,55,49,6,6,2,1,1,2,0,0,6,23,0.122,0.218,0.265,0.483,28,0.209,11,13,0,0,0,0,1,/8H97,0,Right,No,No,No,No,No,No,No
Clayton Kershaw*,29,P,0.4,24,59,49,6,9,1,0,0,2,0,0,4,13,0.184,0.245,0.204,0.449,22,0.228,18,10,2,0,6,0,0,1,"AS,CYA-2,MVP-17",Left,No,No,No,No,No,No,No
Kyle Farmer,26,UT,-0.1,20,20,20,1,6,1,0,0,2,0,0,0,3,0.3,0.3,0.35,0.65,73,0.281,64,7,2,0,0,0,0,H/523,0,Right,No,No,No,No,No,No,No
Alex Verdugo*,21,OF,-0.4,15,25,23,1,4,0,0,1,1,0,1,2,4,0.174,0.24,0.304,0.544,44,0.219,34,7,1,0,0,0,0,/H879,0,Left,No,No,No,No,No,No,No
Brock Stewart*,25,P,0.0,16,5,4,0,1,0,0,0,1,0,0,0,2,0.25,0.25,0.25,0.5,34,0.224,4,1,0,0,1,0,0,1,0,Left,No,No,No,No,No,No,No
Charlie Culberson,28,MI,0.0,15,15,13,0,2,1,0,0,1,0,0,2,4,0.154,0.267,0.231,0.497,35,0.235,31,3,2,0,0,0,0,6/4H5,0,Right,No,No,No,No,No,No,No
Rob Segedin,28,CI,-0.2,13,20,20,3,4,2,0,0,1,0,0,0,7,0.2,0.2,0.3,0.5,31,0.213,15,6,0,0,0,0,0,/35H7,0,Right,No,No,No,No,No,No,No
Pedro Báez,29,P,0.0,61,2,1,0,0,0,0,0,1,0,0,1,1,0.0,0.5,0.0,0.5,52,0.349,113,0,0,0,0,0,0,1,0,Right,No,No,No,No,No,No,No
Kenley Jansen#,29,P,0.1,59,4,4,0,2,1,0,0,1,0,0,0,0,0.5,0.5,0.75,1.25,227,0.509,228,3,1,0,0,0,0,1,"AS,CYA-5,MVP-15",Both,No,No,No,No,No,No,No
Mike Freeman*,29,3B,-0.1,4,5,5,0,0,0,0,0,0,0,0,0,2,0.0,0.0,0.0,0.0,-100,0.0,-137,0,0,0,0,0,0,/H5,0,Left,No,No,No,No,No,No,No
Tim Locastro,24,LF,0.0,3,1,1,0,0,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,-100,0.238,-133,0,0,0,0,0,0,/H7,0,Right,No,No,No,No,No,No,No
Brandon McCarthy,33,P,0.0,18,28,23,2,1,0,0,0,0,0,0,3,16,0.043,0.154,0.043,0.197,-43,0.149,-40,1,0,0,2,0,0,1,0,Right,No,No,No,No,No,No,No
Yu Darvish,30,P,-0.1,9,20,17,0,1,0,0,0,0,0,0,1,14,0.059,0.111,0.059,0.17,-52,0.083,-97,1,0,0,2,0,0,/1,AS,Right,No,No,No,No,No,No,No
O'Koyea Dickson,27,LF,-0.1,7,9,7,0,1,0,0,0,0,0,0,2,2,0.143,0.333,0.143,0.476,35,0.199,-6,1,0,0,0,0,1,/7H,0,Right,No,No,No,No,No,No,No
