Player,Age,Pos,WAR,G,PA,AB,R,H,2B,3B,HR,RBI,SB,CS,BB,SO,BA,OBP,SLG,OPS,OPS+,rOBA,Rbat+,TB,GIDP,HBP,SH,SF,IBB,Pos.1,Awards,Bats,Under Mendoza Line?,20/20 Club,30/30 Club,40/40 Club,50/50 Club,60/60 Club,40/70 Club
Dakota Hudson,24,P,-0.3,30,59,51,1,4,0,0,0,2,0,0,0,24,0.078,0.096,0.078,0.175,-53,0.097,-89,4,1,1,7,0,0,1,ROY-5,Right,No,No,No,No,No,No,No
Randy Arozarena,24,OF,0.3,19,23,20,4,6,1,0,1,2,2,1,2,4,0.3,0.391,0.5,0.891,135,0.409,158,10,0,1,0,0,0,H/987,0,Right,No,No,No,No,No,No,No
Adam Wainwright,37,P,0.3,29,59,50,6,8,3,0,0,2,0,0,2,20,0.16,0.189,0.22,0.409,8,0.196,-7,11,0,0,6,1,0,1,0,Right,No,No,No,No,No,No,No
Miles Mikolas,30,P,-0.1,31,62,59,1,8,1,0,0,2,0,0,0,27,0.136,0.136,0.153,0.288,-23,0.123,-56,9,0,0,3,0,0,1,0,Right,No,No,No,No,No,No,No
Edmundo Sosa,23,2B,0.0,8,10,8,2,2,0,0,0,0,1,0,1,2,0.25,0.4,0.25,0.65,80,0.342,93,2,0,1,0,0,0,/H4,0,Right,No,No,No,No,No,No,No
Joe Hudson,28,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,-100,0.0,-133,0,0,0,0,0,0,/H,0,Right,No,No,No,No,No,No,No
Drew Robinson*,27,OF,-0.1,5,7,7,1,1,0,0,0,0,0,0,0,3,0.143,0.143,0.143,0.286,-23,0.127,-45,1,0,0,0,0,0,/H89,0,Left,No,No,No,No,No,No,No
Daniel Ponce de Leon,27,P,-0.1,12,12,9,0,0,0,0,0,0,0,0,1,4,0.0,0.1,0.0,0.1,-69,0.069,-124,0,0,0,2,0,0,1,0,Right,No,No,No,No,No,No,No
Génesis Cabrera*,22,P,-0.1,13,4,4,0,0,0,0,0,0,0,0,0,4,0.0,0.0,0.0,0.0,-100,0.0,-138,0,0,0,0,0,0,1,0,Left,No,No,No,No,No,No,No
Giovanny Gallegos,27,P,0.0,63,3,2,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,-100,0.0,-254,0,0,0,1,0,0,1,0,Right,No,No,No,No,No,No,No
John Gant,26,P,0.0,60,3,3,0,0,0,0,0,0,0,0,0,2,0.0,0.0,0.0,0.0,-100,0.0,-136,0,0,0,0,0,0,1,0,Right,No,No,No,No,No,No,No
Ryan Helsley,24,P,0.0,24,3,3,0,1,0,0,0,0,0,0,0,2,0.333,0.333,0.333,0.667,79,0.265,53,1,0,0,0,0,0,1,0,Right,No,No,No,No,No,No,No
Carlos Martínez,27,P,0.0,43,1,1,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,-100,0.0,-133,0,0,0,0,0,0,1,0,Right,No,No,No,No,No,No,No
John Brebbia*,29,P,0.1,63,1,1,1,1,0,0,0,0,0,0,0,0,1.0,1.0,1.0,2.0,436,0.887,500,1,0,0,0,0,0,1,0,Left,No,No,No,No,No,No,No
Mike Mayers,27,P,0.0,15,1,1,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,-100,0.0,-133,0,0,0,0,0,0,1,0,Right,No,No,No,No,No,No,No
Chasen Shreve*,28,P,0.1,3,1,0,0,0,0,0,0,0,0,0,1,0,0.0,1.0,0.0,0.0,0,0.693,358,0,0,0,0,0,0,/1,0,Left,No,No,No,No,No,No,No
Alex Reyes,24,P,0.0,4,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,/1,0,Right,No,No,No,No,No,No,No
Junior Fernández,22,P,0.0,12,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,1,0,Right,No,No,No,No,No,No,No
Tyler Webb*,28,P,0.0,60,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,1,0,Left,No,No,No,No,No,No,No
Luke Gregerson*,35,P,0.0,6,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,/1,0,Left,No,No,No,No,No,No,No
Jordan Hicks,22,P,0.0,28,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,1,0,Right,No,No,No,No,No,No,No
Dominic Leone,27,P,0.0,39,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,1,0,Right,No,No,No,No,No,No,No
Andrew Miller*,34,P,0.0,67,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,1,0,Left,No,No,No,No,No,No,No
Adalberto Mejía,26,P,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,/1,0,Right,No,No,No,No,No,No,No
