Rk,Player,Age,G,PA,AB,R,H,2B,3B,HR,RBI,SB,CS,BB,SO,BA,OBP,SLG,OPS,TB,GIDP,HBP,SH,SF,IBB,Pos,Awards
1.0,Justin Turner,34.0,5,24,21,3,6,2,0,2,5,1,0,1,2,0.286,0.333,0.667,1.0,14,0.0,1,0,1.0,0.0,/*5,
2.0,Max Muncy*,28.0,5,23,19,4,5,0,0,3,7,1,0,4,2,0.263,0.391,0.737,1.128,14,0.0,0,0,0.0,2.0,/*34,
3.0,Cody Bellinger*,23.0,5,21,19,2,4,1,0,0,0,3,0,2,7,0.211,0.286,0.263,0.549,5,0.0,0,0,0.0,0.0,*/83,
4.0,Corey Seager*,25.0,5,21,20,0,3,1,0,0,0,0,0,1,8,0.15,0.19,0.2,0.39,4,1.0,0,0,0.0,0.0,/*6,
5.0,Joc Pederson*,27.0,5,17,15,3,4,2,0,1,1,0,0,2,5,0.267,0.353,0.6,0.953,9,0.0,0,0,0.0,0.0,*/9H,
6.0,Will Smith,24.0,4,16,13,0,1,0,0,0,0,0,0,3,5,0.077,0.25,0.077,0.327,1,0.0,0,0,0.0,1.0,/*2,
7.0,AJ Pollock,31.0,5,14,13,1,0,0,0,0,0,0,0,1,11,0.0,0.071,0.0,0.071,0,0.0,0,0,0.0,0.0,/7H,
8.0,Chris Taylor,28.0,5,11,8,1,1,0,0,0,0,0,0,3,4,0.125,0.364,0.125,0.489,1,0.0,0,0,0.0,0.0,/7H89,
9.0,Gavin Lux*,21.0,4,10,9,1,2,0,0,1,1,0,0,1,6,0.222,0.3,0.556,0.856,5,0.0,0,0,0.0,0.0,/*4H,
10.0,Matt Beaty*,26.0,4,8,8,1,3,0,0,0,0,0,0,0,1,0.375,0.375,0.375,0.75,3,0.0,0,0,0.0,0.0,/H37,
11.0,David Freese,36.0,4,8,8,2,4,1,0,0,0,0,0,0,3,0.5,0.5,0.625,1.125,5,0.0,0,0,0.0,0.0,/H3,
12.0,Kiké Hernández,27.0,3,8,7,2,3,1,0,1,3,0,0,1,2,0.429,0.5,1.0,1.5,7,0.0,0,0,0.0,0.0,/H479,
13.0,Russell Martin,36.0,1,5,4,2,2,1,0,1,4,0,0,1,2,0.5,0.6,1.5,2.1,6,0.0,0,0,0.0,0.0,/2,
14.0,Walker Buehler,24.0,2,4,4,0,0,0,0,0,0,0,0,0,2,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0.0,/1,
15.0,Hyun Jin Ryu,32.0,1,2,2,0,0,0,0,0,0,0,0,0,2,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0.0,/1,
16.0,Julio Urías*,22.0,3,1,1,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0.0,/1,
17.0,Clayton Kershaw*,31.0,2,1,1,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0.0,/1,
18.0,Rich Hill*,39.0,1,1,1,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0.0,/1,
19.0,Dustin May,21.0,2,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,,0,0,,,/1,
20.0,Kenta Maeda,31.0,4,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,,0,0,,,/*1,
21.0,Adam Kolarek*,30.0,3,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,,0,0,,,/1,
22.0,Joe Kelly,31.0,3,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,,0,0,,,/1,
23.0,Ross Stripling,29.0,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,,0,0,,,/1,
24.0,Kenley Jansen#,31.0,2,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,,0,0,,,/1,
25.0,Pedro Báez,31.0,2,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,,0,0,,,/1,
