Player,Age,Pos,WAR,G,PA,AB,R,H,2B,3B,HR,RBI,SB,CS,BB,SO,BA,OBP,SLG,OPS,OPS+,rOBA,Rbat+,TB,GIDP,HBP,SH,SF,IBB,Pos.1,Awards,Bats,Under Mendoza Line?,20/20 Club,30/30 Club,40/40 Club,50/50 Club,60/60 Club,40/70 Club
Trey Mancini,27,RF,3.7,154,679,602,106,175,38,2,35,97,1,0,63,143,0.291,0.364,0.535,0.899,134,0.379,135,322,22,9,0,5,3,93D/7H,0,Right,No,No,No,No,No,No,No
Renato Núñez,25,DH,0.4,151,599,541,72,132,24,0,31,90,1,1,44,143,0.244,0.311,0.46,0.771,101,0.326,98,249,9,10,0,4,1,*D3H/57,0,Right,No,No,No,No,No,No,No
Jonathan Villar#,28,2B,4.3,162,714,642,111,176,33,5,24,73,40,9,61,176,0.274,0.339,0.453,0.792,108,0.346,107,291,8,4,2,4,0,*46/HD,0,Both,No,Yes,No,No,No,No,No
Anthony Santander#,24,OF,1.5,93,405,380,46,99,20,1,20,59,1,2,19,86,0.261,0.297,0.476,0.773,100,0.329,101,181,1,2,1,3,0,978/DH,0,Both,No,No,No,No,No,No,No
Dwight Smith Jr.*,26,LF,-0.5,101,392,357,46,86,16,3,13,53,5,1,26,82,0.241,0.297,0.412,0.708,85,0.313,88,147,8,4,1,4,0,7H/D,0,Left,No,No,No,No,No,No,No
Hanser Alberto,26,IF,3.5,139,550,524,62,160,21,2,12,51,4,4,16,50,0.305,0.329,0.422,0.751,98,0.336,106,221,9,4,3,3,1,45/H719D,0,Right,No,No,No,No,No,No,No
Rio Ruiz*,25,3B,0.3,127,413,370,35,86,13,2,12,46,0,1,40,88,0.232,0.306,0.376,0.682,80,0.299,79,139,12,0,1,2,0,*5H3/D4,0,Left,No,No,No,No,No,No,No
Pedro Severino,25,C,1.1,96,341,305,37,76,13,0,13,44,3,1,29,73,0.249,0.321,0.42,0.74,95,0.319,93,128,5,4,1,2,0,2/HD,0,Right,No,No,No,No,No,No,No
Chris Davis*,33,1B,-1.0,105,352,307,26,55,9,0,12,36,0,0,39,139,0.179,0.276,0.326,0.601,59,0.268,57,100,6,3,0,3,1,3H/D19,0,Left,No,No,No,No,No,No,No
Stevie Wilkerson#,27,CF,-0.7,117,361,329,41,74,18,2,10,35,3,3,22,108,0.225,0.286,0.383,0.669,76,0.282,69,126,5,7,1,2,0,87H49/1D,0,Both,No,No,No,No,No,No,No
