Player,Age,Pos,WAR,G,PA,AB,R,H,2B,3B,HR,RBI,SB,CS,BB,SO,BA,OBP,SLG,OPS,OPS+,rOBA,Rbat+,TB,GIDP,HBP,SH,SF,IBB,Pos.1,Awards,Bats,Under Mendoza Line?,20/20 Club,30/30 Club,40/40 Club,50/50 Club,60/60 Club,20/70 Club,30/70 Club,40/70 Club
Zack Greinke,34,P,0.7,30,71,64,6,15,4,0,0,5,3,0,3,16,0.234,0.269,0.297,0.566,50,0.263,35,19,3,0,4,0,0,1/H,"AS,GG",Right,No,No,No,No,No,No,No,No,No
Ildemaro Vargas#,26,IF,0.1,14,20,19,2,4,0,0,1,4,1,0,1,4,0.211,0.25,0.368,0.618,61,0.33,86,7,1,0,0,0,0,H/546,0,Both,No,No,No,No,No,No,No,No,No
Sócrates Brito*,25,OF,-0.3,24,44,40,3,7,0,0,1,3,0,1,3,9,0.175,0.227,0.25,0.477,27,0.224,25,10,0,0,0,1,0,9H/78,0,Left,No,No,No,No,No,No,No,No,No
Robbie Ray*,26,P,-0.3,24,44,39,2,3,1,0,0,2,0,0,0,24,0.077,0.075,0.103,0.178,-53,0.074,-111,4,1,0,4,1,0,1/H,0,Left,No,No,No,No,No,No,No,No,No
Zack Godley,28,P,-0.2,32,65,53,1,3,0,0,0,1,0,0,4,30,0.057,0.123,0.057,0.179,-50,0.096,-101,3,0,0,8,0,0,1,0,Right,No,No,No,No,No,No,No,No,No
Clay Buchholz*,33,P,-0.2,16,37,31,0,2,1,0,0,1,0,0,1,17,0.065,0.094,0.097,0.191,-49,0.089,-110,3,0,0,5,0,0,1,0,Left,No,No,No,No,No,No,No,No,No
Kristopher Negrón,32,RF,0.1,2,3,3,0,1,0,0,0,1,0,0,0,0,0.333,0.333,0.333,0.667,78,0.3,73,1,0,0,0,0,0,/9H,0,Right,No,No,No,No,No,No,No,No,No
Shelby Miller,27,P,-0.1,5,5,3,0,0,0,0,0,1,0,0,1,1,0.0,0.2,0.0,0.2,-40,0.139,-45,0,0,0,0,1,0,/1,0,Right,No,No,No,No,No,No,No,No,No
Patrick Kivlehan,28,LF,0.2,9,14,13,3,3,0,2,0,0,0,0,0,6,0.231,0.286,0.538,0.824,112,0.343,105,7,0,1,0,0,0,/H7,0,Right,No,No,No,No,No,No,No,No,No
Chris Stewart,36,C,0.0,3,1,1,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,-100,0.0,-145,0,0,0,0,0,0,/2,0,Right,No,No,No,No,No,No,No,No,No
Matt Koch*,27,P,0.1,18,23,17,1,1,0,0,0,0,0,0,3,11,0.059,0.2,0.059,0.259,-26,0.194,-20,1,0,0,3,0,0,1,0,Left,No,No,No,No,No,No,No,No,No
T.J. McFarland*,29,P,-0.1,46,7,7,0,0,0,0,0,0,0,0,0,6,0.0,0.0,0.0,0.0,-100,0.0,-145,0,0,0,0,0,0,1,0,Left,No,No,No,No,No,No,No,No,No
Taijuan Walker#,25,P,-0.1,3,4,4,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,-100,0.0,-148,0,1,0,0,0,0,/1,0,Both,No,No,No,No,No,No,No,No,No
Braden Shipley,26,P,0.1,3,2,2,1,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,-100,0.451,186,0,0,0,0,0,0,/1,0,Right,No,No,No,No,No,No,No,No,No
Jorge De La Rosa*,37,P,0.0,41,2,1,1,0,0,0,0,0,0,0,1,0,0.0,0.5,0.0,0.5,50,0.346,109,0,0,0,0,0,0,1/H,0,Left,No,No,No,No,No,No,No,No,No
Yoshihisa Hirano,34,P,0.0,70,1,1,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,-100,0.0,-145,0,0,0,0,0,0,1,ROY-6,Right,No,No,No,No,No,No,No,No,No
Fernando Salas,33,P,0.0,39,1,1,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,-100,0.0,-145,0,0,0,0,0,0,1,0,Right,No,No,No,No,No,No,No,No,No
Kris Medlen#,32,P,0.0,1,1,1,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,-100,0.0,-145,0,0,0,0,0,0,/1,0,Both,No,No,No,No,No,No,No,No,No
Troy Scribner*,26,P,0.0,1,1,1,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,-100,0.0,-145,0,0,0,0,0,0,/1,0,Left,No,No,No,No,No,No,No,No,No
Matt Andriese,28,P,0.0,14,1,1,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,-100,0.0,-145,0,0,0,0,0,0,1,0,Right,No,No,No,No,No,No,No,No,No
James Sherfy,26,P,0.0,14,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,1,0,Right,No,No,No,No,No,No,No,No,No
Brad Ziegler,38,P,0.0,27,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,1,0,Right,No,No,No,No,No,No,No,No,No
Yoan López,25,P,0.0,9,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,1,0,Right,No,No,No,No,No,No,No,No,No
Joey Krehbiel,25,P,0.0,2,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,/1,0,Right,No,No,No,No,No,No,No,No,No
Jake Diekman,31,P,0.0,24,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,1,0,Right,No,No,No,No,No,No,No,No,No
Randall Delgado,28,P,0.0,10,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,1,0,Right,No,No,No,No,No,No,No,No,No
Andrew Chafin,28,P,0.0,72,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,1,0,Right,No,No,No,No,No,No,No,No,No
Archie Bradley,25,P,0.0,71,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,1,0,Right,No,No,No,No,No,No,No,No,No
Silvino Bracho,25,P,0.0,30,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,1,0,Right,No,No,No,No,No,No,No,No,No
Brad Boxberger,30,P,0.0,58,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,1,0,Right,No,No,No,No,No,No,No,No,No
Jake Barrett,26,P,0.0,7,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,/1,0,Right,No,No,No,No,No,No,No,No,No
