Player,Age,Pos,WAR,G,PA,AB,R,H,2B,3B,HR,RBI,SB,CS,BB,SO,BA,OBP,SLG,OPS,OPS+,rOBA,Rbat+,TB,GIDP,HBP,SH,SF,IBB,Pos.1,Awards,Bats,Under Mendoza Line?,20/20 Club,30/30 Club,40/40 Club,50/50 Club,60/60 Club,30/70 Club
Alan Trejo,27,IF,0.0,82,227,207,24,48,11,0,4,26,5,1,16,51,0.232,0.288,0.343,0.631,64,0.28,54,71,3,1,1,2,0,45H/61D,0,Right,No,No,No,No,No,No,No
Brendan Rodgers,26,2B,0.1,46,192,178,21,46,9,1,4,20,0,0,11,41,0.258,0.313,0.388,0.7,82,0.309,77,69,6,3,0,0,0,4/DH,0,Right,No,No,No,No,No,No,No
Mike Moustakas*,34,1B,0.5,47,136,115,21,31,7,0,4,17,0,0,17,34,0.27,0.36,0.435,0.795,107,0.342,101,50,1,1,0,3,1,3H5/D,0,Left,No,No,No,No,No,No,No
Hunter Goodman,23,UT,-0.5,23,77,70,6,14,4,3,1,17,1,0,5,24,0.2,0.247,0.386,0.632,62,0.268,45,27,2,0,0,2,0,9/3DH,0,Right,No,No,No,No,No,No,No
Michael Toglia#,24,UT,-1.5,45,152,141,18,23,5,0,4,9,1,1,10,50,0.163,0.224,0.284,0.507,31,0.23,22,40,3,1,0,0,0,39/H7D,0,Both,No,No,No,No,No,No,No
Austin Wynns,32,C,-0.2,45,131,117,11,25,5,0,1,8,1,0,8,32,0.214,0.273,0.282,0.555,46,0.261,40,33,4,2,3,1,0,2/H,0,Right,No,No,No,No,No,No,No
Yonathan Daza,29,CF,-0.4,24,80,74,8,20,6,0,0,7,1,0,3,13,0.27,0.304,0.351,0.655,71,0.286,57,26,5,1,1,1,0,8/H9,0,Right,No,No,No,No,No,No,No
Sean Bouchard,27,OF,0.6,21,43,38,11,12,2,0,4,7,0,1,4,14,0.316,0.372,0.684,1.056,167,0.458,191,26,0,0,0,1,0,9/H7D,0,Right,No,No,No,No,No,No,No
Jorge Alfaro,30,DH,-0.4,10,32,31,2,5,4,0,1,4,0,0,0,12,0.161,0.188,0.387,0.575,44,0.239,27,12,2,1,0,0,0,/DH2,0,Right,No,No,No,No,No,No,No
Coco Montes,26,IF,-0.3,18,41,38,3,7,2,0,1,3,0,0,2,12,0.184,0.244,0.316,0.56,45,0.246,32,12,0,1,0,0,0,4/5H6,0,Right,No,No,No,No,No,No,No
Cole Tucker#,26,OF,0.0,5,10,8,2,4,0,0,0,2,0,0,1,2,0.5,0.6,0.5,1.1,193,0.492,208,4,0,1,0,0,0,/H89D,0,Both,No,No,No,No,No,No,No
Brian Serven,28,C,-0.4,11,23,23,0,3,1,0,0,1,0,0,0,10,0.13,0.13,0.174,0.304,-21,0.132,-49,4,0,0,0,0,0,2/HD,0,Right,No,No,No,No,No,No,No
Connor Kaiser,26,SS,-0.1,3,4,4,0,0,0,0,0,0,0,0,0,2,0.0,0.0,0.0,0.0,-100,0.0,-142,0,0,0,0,0,0,/6H,0,Right,No,No,No,No,No,No,No
Justin Lawrence,28,P,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,1,0,Right,No,No,No,No,No,No,No
Karl Kauffmann,25,P,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,1,0,Right,No,No,No,No,No,No,No
Pierce Johnson,32,P,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,1,0,Right,No,No,No,No,No,No,No
Brent Suter*,33,P,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,1,0,Left,No,No,No,No,No,No,No
