Player,Age,Pos,WAR,G,PA,AB,R,H,2B,3B,HR,RBI,SB,CS,BB,SO,BA,OBP,SLG,OPS,OPS+,rOBA,Rbat+,TB,GIDP,HBP,SH,SF,IBB,Pos.1,Awards,Bats,Under Mendoza Line?,20/20 Club,30/30 Club,40/40 Club,50/50 Club,60/60 Club,20/70 Club,30/70 Club,40/70 Club
Jacob Nottingham,26,DH,-0.2,10,31,26,3,3,0,0,1,2,0,0,2,12,0.115,0.226,0.231,0.457,30,0.213,29,6,0,2,0,1,0,/D3H,0,Right,No,No,No,No,No,No,No,No,No
Dillon Thomas*,28,OF,0.0,4,9,9,2,1,0,0,0,2,0,0,0,7,0.111,0.111,0.111,0.222,-37,0.099,-51,1,0,0,0,0,0,/789H,0,Left,No,No,No,No,No,No,No,No,No
Justin Dunn,25,P,0.1,2,3,3,0,1,1,0,0,1,0,0,0,2,0.333,0.333,0.667,1.0,172,0.411,169,2,0,0,0,0,0,1,0,Right,No,No,No,No,No,No,No,No,No
Braden Bishop,27,LF,0.0,8,5,4,1,1,0,0,0,0,0,0,0,2,0.25,0.25,0.25,0.5,42,0.199,0,1,0,0,1,0,0,/7H,0,Right,No,No,No,No,No,No,No,No,No
Eric Campbell,34,CI,0.0,4,12,11,1,3,0,0,0,0,0,0,1,1,0.273,0.333,0.273,0.606,75,0.281,77,3,0,0,0,0,0,/53H,0,Right,No,No,No,No,No,No,No,No,No
Kevin Padlo,24,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,-100,0.0,-117,0,0,0,0,0,0,/H,0,Right,No,No,No,No,No,No,No,No,No
Marco Gonzales*,29,P,0.0,2,4,4,0,0,0,0,0,0,0,0,0,2,0.0,0.0,0.0,0.0,-100,0.0,-121,0,0,0,0,0,0,1,0,Left,No,No,No,No,No,No,No,No,No
Chris Flexen,26,P,0.0,2,3,3,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,-100,0.0,-119,0,0,0,0,0,0,1,0,Right,No,No,No,No,No,No,No,No,No
Tyler Anderson*,31,P,0.0,1,3,2,0,0,0,0,0,0,0,0,1,2,0.0,0.333,0.0,0.333,8,0.231,42,0,0,0,0,0,0,1,0,Left,No,No,No,No,No,No,No,No,No
Justus Sheffield*,25,P,0.1,2,2,2,0,1,0,0,0,0,0,0,0,1,0.5,0.5,0.5,1.0,184,0.446,192,1,0,0,0,0,0,1,0,Left,No,No,No,No,No,No,No,No,No
Darren McCaughan,25,P,0.0,1,2,2,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,-100,0.0,-121,0,0,0,0,0,0,/1,0,Right,No,No,No,No,No,No,No,No,No
Yusei Kikuchi*,30,P,0.0,1,2,2,0,0,0,0,0,0,0,0,0,2,0.0,0.0,0.0,0.0,-100,0.0,-121,0,0,0,0,0,0,1,AS,Left,No,No,No,No,No,No,No,No,No
Diego Castillo,27,P,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,1,0,Right,No,No,No,No,No,No,No,No,No
Drew Steckenrider,30,P,0.0,4,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,1,0,Right,No,No,No,No,No,No,No,No,No
Erik Swanson,27,P,0.0,4,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,1,0,Right,No,No,No,No,No,No,No,No,No
JT Chargois#,30,P,0.0,4,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,1,0,Both,No,No,No,No,No,No,No,No,No
Robert Dugger,25,P,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,1,0,Right,No,No,No,No,No,No,No,No,No
Will Vest,26,P,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,1,0,Right,No,No,No,No,No,No,No,No,No
Matt Andriese,31,P,0.0,2,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,/1,0,Right,No,No,No,No,No,No,No,No,No
Paul Sewald,31,P,0.0,6,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,1,0,Right,No,No,No,No,No,No,No,No,No
Sean Doolittle*,34,P,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,1,0,Left,No,No,No,No,No,No,No,No,No
Casey Sadler,30,P,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,1,0,Right,No,No,No,No,No,No,No,No,No
Yohan Ramírez,26,P,0.0,4,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,1,0,Right,No,No,No,No,No,No,No,No,No
Aaron Fletcher*,25,P,0.0,2,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,/1,0,Left,No,No,No,No,No,No,No,No,No
Rafael Montero,30,P,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,1,0,Right,No,No,No,No,No,No,No,No,No
Anthony Misiewicz,26,P,0.0,3,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,1,0,Right,No,No,No,No,No,No,No,No,No
Wyatt Mills,26,P,0.0,3,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,1,0,Right,No,No,No,No,No,No,No,No,No
Keynan Middleton,27,P,0.0,2,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,1,0,Right,No,No,No,No,No,No,No,No,No
Kendall Graveman,30,P,0.0,3,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,1,0,Right,No,No,No,No,No,No,No,No,No
