Player,Age,Pos,WAR,G,PA,AB,R,H,2B,3B,HR,RBI,SB,CS,BB,SO,BA,OBP,SLG,OPS,OPS+,rOBA,Rbat+,TB,GIDP,HBP,SH,SF,IBB,Pos.1,Awards,Bats,Under Mendoza Line?,20/20 Club,30/30 Club,40/40 Club,50/50 Club,60/60 Club,40/70 Club
Luis Urías,22,MI,0.4,71,249,215,27,48,8,1,4,24,0,1,25,56,0.223,0.329,0.326,0.655,77,0.306,87,70,8,9,0,0,0,64/H5,0,Right,No,No,No,No,No,No,No
Ian Kinsler,37,2B,-0.7,87,281,258,28,56,12,0,9,22,2,4,19,54,0.217,0.278,0.368,0.646,71,0.281,72,95,5,3,0,1,0,4H/1,0,Right,No,No,No,No,No,No,No
Francisco Mejia#,23,C,0.6,79,244,226,27,60,11,2,8,22,1,1,13,56,0.265,0.316,0.438,0.754,99,0.323,98,99,6,4,0,1,1,2H/7D,0,Both,No,No,No,No,No,No,No
Nick Martini*,29,LF,0.0,26,96,82,7,20,4,1,0,5,0,0,12,21,0.244,0.344,0.317,0.661,80,0.316,93,26,0,1,0,1,0,7/H,0,Left,No,No,No,No,No,No,No
Seth Mejias-Brean,28,IF,0.4,14,33,30,3,7,2,0,2,5,0,0,3,9,0.233,0.303,0.5,0.803,109,0.336,107,15,1,0,0,0,0,/H365,0,Right,No,No,No,No,No,No,No
Austin Allen*,25,C,-0.3,34,71,65,4,14,4,0,0,3,0,0,6,21,0.215,0.282,0.277,0.559,51,0.23,28,18,2,0,0,0,3,2H/3,0,Left,No,No,No,No,No,No,No
Alex Dickerson*,29,LF,-0.3,12,19,19,1,3,0,0,0,2,0,0,0,7,0.158,0.158,0.158,0.316,-15,0.14,-33,3,0,0,0,0,0,/H7,0,Left,No,No,No,No,No,No,No
Chris Paddack,23,P,-0.2,25,46,42,3,5,0,0,0,2,0,0,0,19,0.119,0.119,0.119,0.238,-36,0.101,-77,5,0,0,4,0,0,1,0,Right,No,No,No,No,No,No,No
Franchy Cordero*,24,OF,0.2,9,20,15,2,5,1,0,0,1,1,0,4,7,0.333,0.45,0.4,0.85,132,0.379,130,6,0,0,0,1,0,/89H,0,Left,No,No,No,No,No,No,No
Joey Lucchesi*,26,P,-0.3,28,54,48,0,3,0,0,0,1,0,0,1,36,0.063,0.082,0.063,0.144,-60,0.068,-104,3,0,0,5,0,0,1,0,Left,No,No,No,No,No,No,No
Cal Quantrill*,24,P,0.0,21,30,25,1,2,0,0,0,1,0,1,1,6,0.08,0.115,0.08,0.195,-46,0.11,-63,2,0,0,4,0,0,1,0,Left,No,No,No,No,No,No,No
Luis Perdomo,26,P,0.0,44,7,7,0,1,0,0,0,1,0,0,0,2,0.143,0.143,0.143,0.286,-23,0.114,-54,1,0,0,0,0,0,1,0,Right,No,No,No,No,No,No,No
Ronald Bolaños,22,P,-0.1,5,5,5,1,0,0,0,0,1,0,0,0,4,0.0,0.0,0.0,0.0,-100,0.0,-135,0,0,0,0,0,0,/1,0,Right,No,No,No,No,No,No,No
Phil Maton,26,P,0.0,18,4,4,0,1,0,0,0,1,0,0,0,2,0.25,0.25,0.25,0.5,35,0.222,25,1,0,0,0,0,0,1,0,Right,No,No,No,No,No,No,No
Matt Strahm,27,P,0.4,45,27,21,1,6,2,0,0,1,0,0,2,12,0.286,0.348,0.381,0.729,96,0.321,95,8,0,0,4,0,0,1/H,0,Right,No,No,No,No,No,No,No
José Pirela,29,LF,-0.2,2,5,5,0,0,0,0,0,0,0,0,0,3,0.0,0.0,0.0,0.0,-100,0.0,-135,0,1,0,0,0,0,/7H,0,Right,No,No,No,No,No,No,No
Luis Torrens,23,C,0.0,7,16,14,2,3,1,0,0,0,0,0,2,6,0.214,0.313,0.286,0.598,63,0.274,63,4,1,0,0,0,0,/2H,0,Right,No,No,No,No,No,No,No
Travis Jankowski*,28,OF,0.0,25,24,22,4,4,0,0,0,0,2,2,2,4,0.182,0.25,0.182,0.432,19,0.176,8,4,0,0,0,0,0,H/897,0,Left,No,No,No,No,No,No,No
Eric Lauer,24,P,-0.2,29,48,40,1,4,2,0,0,0,0,0,1,23,0.1,0.122,0.15,0.272,-28,0.12,-74,6,0,0,6,0,0,1,0,Right,No,No,No,No,No,No,No
Nick Margevicius*,23,P,0.1,17,17,15,1,3,0,0,0,0,0,0,0,7,0.2,0.2,0.2,0.4,8,0.237,27,3,0,0,2,0,0,1,0,Left,No,No,No,No,No,No,No
Dinelson Lamet,26,P,-0.1,13,24,21,1,3,0,0,0,0,0,0,0,11,0.143,0.143,0.143,0.286,-23,0.122,-67,3,0,0,3,0,0,1,0,Right,No,No,No,No,No,No,No
Logan Allen,22,P,0.1,7,5,4,1,1,0,0,0,0,0,0,0,0,0.25,0.4,0.25,0.65,82,0.322,97,1,0,1,0,0,0,/1,0,Right,No,No,No,No,No,No,No
Robbie Erlin,28,P,-0.1,34,4,4,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,-100,0.0,-135,0,1,0,0,0,0,1,0,Right,No,No,No,No,No,No,No
Garrett Richards,31,P,0.0,3,3,2,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,-100,0.0,-250,0,0,0,1,0,0,/1,0,Right,No,No,No,No,No,No,No
Brad Wieck*,27,P,0.0,28,2,2,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,-100,0.0,-133,0,0,0,0,0,0,1,0,Left,No,No,No,No,No,No,No
Pedro Avila,22,P,0.0,1,2,1,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,-100,0.0,-367,0,0,0,1,0,0,/1,0,Right,No,No,No,No,No,No,No
Adrián Morejón*,20,P,0.0,4,1,1,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,-100,0.0,-133,0,0,0,0,0,0,/1,0,Left,No,No,No,No,No,No,No
Matt Wisler,26,P,0.0,18,1,1,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,-100,0.0,-133,0,0,0,0,0,0,1,0,Right,No,No,No,No,No,No,No
Miguel Díaz,24,P,0.0,5,1,1,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,-100,0.0,-133,0,0,0,0,0,0,/1,0,Right,No,No,No,No,No,No,No
Gerardo Reyes,26,P,0.0,27,1,1,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,-100,0.0,-133,0,0,0,0,0,0,1,0,Right,No,No,No,No,No,No,No
Craig Stammen,35,P,0.0,72,1,1,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,-100,0.0,-133,0,0,0,0,0,0,1,0,Right,No,No,No,No,No,No,No
Kirby Yates*,32,P,0.0,59,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,1,"AS,CYA-9",Left,No,No,No,No,No,No,No
Andrés Muñoz,20,P,0.0,21,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,1,0,Right,No,No,No,No,No,No,No
Eric Yardley,28,P,0.0,10,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,1,0,Right,No,No,No,No,No,No,No
Trey Wingenter,25,P,0.0,48,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,1,0,Right,No,No,No,No,No,No,No
Adam Warren,31,P,0.0,23,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,1,0,Right,No,No,No,No,No,No,No
Michel Báez,23,P,0.0,23,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,1,0,Right,No,No,No,No,No,No,No
David Bednar*,24,P,0.0,13,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,1,0,Left,No,No,No,No,No,No,No
José Castillo*,23,P,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,/1,0,Left,No,No,No,No,No,No,No
Robert Stock*,29,P,0.0,10,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,1,0,Left,No,No,No,No,No,No,No
Carl Edwards Jr.,27,P,0.0,2,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,/1,0,Right,No,No,No,No,No,No,No
Javy Guerra*,23,P,0.0,8,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,/1,0,Left,No,No,No,No,No,No,No
Aaron Loup*,31,P,0.0,4,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,/1,0,Left,No,No,No,No,No,No,No
