Rk,Player,Age,Pos,WAR,W,L,W-L%,ERA,G,GS,GF,CG,SHO,SV,IP,H,R,ER,HR,BB,IBB,SO,HBP,BK,WP,BF,ERA+,FIP,WHIP,H9,HR9,BB9,SO9,SO/BB,Awards
1,Mitch Keller,26,SP,1.8,5,12,.294,3.91,31,29,0,0,0,0,159.0,162,77,69,14,60,1,138,12,1,2,687,104,3.88,1.396,9.2,0.8,3.4,7.8,2.30,
2,JT Brubaker,28,SP,0.1,3,12,.200,4.69,28,28,0,0,0,0,144.0,157,85,75,17,54,0,147,9,2,6,646,87,3.92,1.465,9.8,1.1,3.4,9.2,2.72,
3,Zach Thompson,28,SP,-0.3,3,10,.231,5.18,29,22,1,0,0,0,121.2,138,76,70,19,46,0,90,3,0,5,543,79,4.87,1.512,10.2,1.4,3.4,6.7,1.96,
4,Bryse Wilson,24,SP,-1.1,3,9,.250,5.52,25,20,0,0,0,0,115.2,132,80,71,20,32,1,79,9,0,2,509,74,5.06,1.418,10.3,1.6,2.5,6.1,2.47,
5,Jose Quintana*,33,SP,1.9,3,5,.375,3.50,20,20,0,0,0,0,103.0,100,43,40,7,31,1,89,2,0,1,432,116,3.23,1.272,8.7,0.6,2.7,7.8,2.87,
6,Roansy Contreras,22,SP,1.2,5,5,.500,3.79,21,18,1,0,0,0,95.0,82,45,40,13,39,1,86,2,0,11,408,107,4.38,1.274,7.8,1.2,3.7,8.1,2.21,
7,David Bednar,27,CL,1.3,3,4,.429,2.61,45,0,34,0,0,19,51.2,42,19,15,4,16,2,69,1,1,2,210,156,2.43,1.123,7.3,0.7,2.8,12.0,4.31,AS
8,Wil Crowe,27,RP,0.0,6,10,.375,4.38,60,1,20,0,0,4,76.0,68,40,37,8,38,0,68,3,0,3,332,93,4.31,1.395,8.1,0.9,4.5,8.1,1.79,
9,Chase De Jong,28,RP,1.5,6,3,.667,2.64,42,0,16,0,0,1,71.2,52,24,21,10,30,1,59,5,0,4,293,155,4.74,1.144,6.5,1.3,3.8,7.4,1.97,
10,Duane Underwood Jr.,27,RP,-0.5,1,6,.143,4.40,51,1,9,0,0,1,57.1,58,35,28,1,25,1,57,5,0,5,259,93,2.92,1.448,9.1,0.2,3.9,8.9,2.28,
11,Chris Stratton,31,RP,-0.4,5,4,.556,5.09,40,1,14,0,0,2,40.2,50,26,23,4,13,2,37,1,0,3,181,80,3.60,1.549,11.1,0.9,2.9,8.2,2.85,
12,Tyler Beede,29,,-0.3,2,5,.286,5.23,25,5,3,0,0,0,51.2,57,32,30,6,23,2,35,5,0,4,237,78,4.89,1.548,9.9,1.0,4.0,6.1,1.52,
13,Dillon Peters*,29,,0.2,5,2,.714,4.58,22,4,2,0,0,0,39.1,35,20,20,5,17,0,26,0,0,1,165,89,4.74,1.322,8.0,1.1,3.9,5.9,1.53,
14,Manny Bañuelos*,31,,-0.4,2,1,.667,4.96,31,0,4,0,0,0,32.2,25,21,18,2,18,1,34,3,0,0,140,83,3.75,1.316,6.9,0.6,5.0,9.4,1.89,
15,Johan Oviedo,24,,0.7,2,2,.500,3.23,7,7,0,0,0,0,30.2,23,12,11,1,16,0,28,2,0,1,134,127,3.47,1.272,6.8,0.3,4.7,8.2,1.75,
16,Yohan Ramírez,27,,0.4,3,1,.750,3.67,22,0,12,0,0,1,27.0,22,11,11,1,13,1,21,3,0,0,116,112,3.82,1.296,7.3,0.3,4.3,7.0,1.62,
17,Yerry De Los Santos,24,,-0.5,0,3,.000,4.91,26,0,13,0,0,3,25.2,22,18,14,3,11,1,26,1,0,0,112,84,4.01,1.286,7.7,1.1,3.9,9.1,2.36,
18,Miguel Yajure,24,,-1.0,1,1,.500,8.88,12,1,4,0,0,1,24.1,31,26,24,3,16,1,16,2,1,4,119,46,5.62,1.932,11.5,1.1,5.9,5.9,1.00,
19,Anthony Banda*,28,,-0.3,1,0,1.000,6.41,23,0,1,0,0,0,19.2,34,14,14,3,5,2,22,1,0,1,98,64,3.77,1.983,15.6,1.4,2.3,10.1,4.40,
20,Eric Stout*,29,,-0.3,0,0,,5.79,18,0,3,0,0,1,18.2,22,13,12,1,15,1,19,3,0,2,95,71,4.67,1.982,10.6,0.5,7.2,9.2,1.27,
21,Heath Hembree,33,,-0.5,2,0,1.000,7.16,20,0,3,0,0,0,16.1,17,13,13,5,14,1,12,0,0,1,78,58,8.19,1.898,9.4,2.8,7.7,6.6,0.86,
22,Luis Ortiz,23,,0.1,0,2,.000,4.50,4,4,0,0,0,0,16.0,8,9,8,1,10,0,17,0,0,0,69,92,3.67,1.125,4.5,0.6,5.6,9.6,1.70,
23,Robert Stephenson,29,,0.3,0,1,.000,3.38,13,0,4,0,0,0,13.1,10,5,5,2,1,0,18,1,0,1,50,124,2.81,0.825,6.8,1.4,0.7,12.2,18.00,
24,Aaron Fletcher*,26,,-0.2,0,1,.000,6.94,9,0,4,0,0,0,11.2,10,9,9,2,4,0,6,3,0,1,52,60,6.11,1.200,7.7,1.5,3.1,4.6,1.50,
25,Colin Holderman,26,,-0.2,1,0,1.000,6.75,9,0,1,0,0,0,10.2,9,8,8,0,7,1,6,4,0,0,51,62,5.08,1.500,7.6,0.0,5.9,5.1,0.86,
26,Beau Sulser,28,,-0.2,0,0,,3.72,4,0,2,0,0,0,9.2,8,9,4,1,6,2,10,1,0,0,46,113,4.56,1.448,7.4,0.9,5.6,9.3,1.67,
27,Cam Vieaux*,28,,-0.6,0,0,,10.38,8,0,2,0,0,0,8.2,15,11,10,2,5,0,15,1,0,0,48,41,4.73,2.308,15.6,2.1,5.2,15.6,3.00,
28,Austin Brice,30,,0.0,0,0,,4.05,4,0,2,0,0,0,6.2,4,3,3,0,3,0,5,0,0,0,27,106,2.96,1.050,5.4,0.0,4.1,6.8,1.67,
29,Max Kranick,24,,0.4,0,0,,0.00,2,0,0,0,0,0,5.0,3,0,0,0,3,0,4,0,0,1,19,,3.31,1.200,5.4,0.0,5.4,7.2,1.33,
30,Jerad Eickhoff,31,,-0.4,0,1,.000,20.77,1,1,0,0,0,0,4.1,10,10,10,2,1,0,4,3,0,0,27,21,10.04,2.538,20.8,4.2,2.1,8.3,4.00,
31,Junior Fernández,25,,0.2,0,0,,0.00,3,0,0,0,0,0,3.1,1,0,0,0,4,0,2,0,0,1,14,,5.51,1.500,2.7,0.0,10.8,5.4,0.50,
32,Josh VanMeter,27,,-0.4,0,0,,39.00,3,0,3,0,0,0,3.0,15,13,13,5,2,0,0,0,0,0,27,12,26.78,5.667,45.0,15.0,6.0,0.0,0.00,
33,Diego Castillo,24,,-0.3,0,0,,36.00,2,0,2,0,0,0,2.0,6,8,8,1,3,0,1,1,0,0,15,13,14.61,4.500,27.0,4.5,13.5,4.5,0.33,
34,Nick Mears,25,,0.1,0,0,,0.00,2,0,0,0,0,0,2.0,1,0,0,0,1,0,2,0,0,0,8,,2.61,1.000,4.5,0.0,4.5,9.0,2.00,
35,Sam Howard*,29,,-0.1,0,0,,9.00,3,0,2,0,0,0,2.0,2,2,2,1,4,0,1,1,0,0,12,54,16.11,3.000,9.0,4.5,18.0,4.5,0.25,
36,Cam Alldred*,25,,0.0,0,0,,0.00,1,0,0,0,0,0,1.0,1,0,0,0,0,0,1,0,0,0,4,,1.11,1.000,9.0,0.0,0.0,9.0,,
