Player,Age,Pos,WAR,G,PA,AB,R,H,2B,3B,HR,RBI,SB,CS,BB,SO,BA,OBP,SLG,OPS,OPS+,rOBA,Rbat+,TB,GIDP,HBP,SH,SF,IBB,Pos.1,Awards,Bats,Under Mendoza Line?,20/20 Club,30/30 Club,40/40 Club,50/50 Club,60/60 Club,20/70 Club,30/70 Club,40/70 Club
Lewin Díaz*,25,1B,-0.5,58,174,160,12,27,4,0,5,11,1,0,11,54,0.169,0.224,0.288,0.512,44,0.234,39,46,3,1,0,2,0,3/DH,0,Left,No,No,No,No,No,No,No,No,No
Peyton Burdick,25,OF,-0.1,32,102,92,8,19,4,0,4,11,1,0,8,35,0.207,0.284,0.38,0.665,86,0.296,83,35,1,2,0,0,0,78/9H,0,Right,No,No,No,No,No,No,No,No,No
Willians Astudillo,30,IF,-0.7,21,55,54,5,13,0,0,1,4,1,0,1,3,0.241,0.255,0.296,0.551,56,0.264,58,16,2,0,0,0,0,/54H31D,0,Right,No,No,No,No,No,No,No,No,No
Payton Henry,25,C,-0.1,15,35,28,2,4,0,0,0,4,0,0,5,8,0.143,0.314,0.143,0.457,36,0.24,45,4,0,2,0,0,0,2/H,0,Right,No,No,No,No,No,No,No,No,No
Luke Williams,25,UT,-0.2,71,124,115,20,27,4,1,1,3,11,4,9,40,0.235,0.29,0.313,0.603,71,0.278,68,36,1,0,0,0,1,7H54/D3,0,Right,No,No,No,No,No,No,No,No,No
Erik González,30,IF,0.2,16,41,37,4,7,1,0,0,3,1,0,4,12,0.189,0.268,0.216,0.485,40,0.231,34,8,1,0,0,0,0,/6543,0,Right,No,No,No,No,No,No,No,No,No
Jordan Groshans,22,3B,-0.1,17,65,61,9,16,0,0,1,2,0,0,4,13,0.262,0.308,0.311,0.619,76,0.279,72,19,2,0,0,0,0,5,0,Right,No,No,No,No,No,No,No,No,No
Joe Dunand,26,IF,0.2,3,11,10,2,3,1,0,1,1,0,0,0,3,0.3,0.364,0.7,1.064,192,0.439,187,7,0,1,0,0,0,/45,0,Right,No,No,No,No,No,No,No,No,No
Billy Hamilton,31,OF,0.0,20,15,13,9,1,0,0,0,0,7,0,1,8,0.077,0.143,0.077,0.22,-35,0.238,-54,1,0,0,1,0,0,H/78D45,0,Right,No,No,No,No,No,No,No,No,No
Dylan Floro*,31,P,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,1,0,Left,No,No,No,No,No,No,No,No,No
Andrew Nardi*,23,P,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,1,0,Left,No,No,No,No,No,No,No,No,No
Steven Okert*,30,P,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,1,0,Left,No,No,No,No,No,No,No,No,No
Zach Pop,25,P,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,1,0,Right,No,No,No,No,No,No,No,No,No
Anthony Bass,34,P,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,1/DH,0,Right,No,No,No,No,No,No,No,No,No
Tanner Scott,27,P,0.0,3,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,1,0,Right,No,No,No,No,No,No,No,No,No
Cole Sulser,32,P,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,1,0,Right,No,No,No,No,No,No,No,No,No
Richard Bleier*,35,P,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,1,0,Left,No,No,No,No,No,No,No,No,No
