Player,Age,Pos,WAR,G,PA,AB,R,H,2B,3B,HR,RBI,SB,CS,BB,SO,BA,OBP,SLG,OPS,OPS+,rOBA,Rbat+,TB,GIDP,HBP,SH,SF,IBB,Pos.1,Awards,Bats,Under Mendoza Line?,20/20 Club,30/30 Club,40/40 Club,50/50 Club,60/60 Club,30/70 Club
Pete Alonso,26,1B,4.1,152,637,561,81,147,27,3,37,94,3,0,60,127,0.262,0.344,0.519,0.863,133,0.377,137,291,20,12,0,4,6,*3/DH,0,Right,No,No,No,No,No,No,No
Francisco Lindor#,27,SS,3.0,125,524,452,73,104,16,3,20,63,10,4,58,96,0.23,0.322,0.412,0.734,100,0.325,100,186,7,5,6,3,4,*6/H,0,Both,No,No,No,No,No,No,No
Dominic Smith*,26,LF,-0.7,145,493,446,43,109,20,0,11,58,2,1,32,112,0.244,0.304,0.363,0.667,83,0.295,80,162,13,9,0,6,2,*7H3/D,0,Left,No,No,No,No,No,No,No
Michael Conforto*,28,RF,0.8,125,479,406,52,94,20,0,14,55,1,0,59,104,0.232,0.344,0.384,0.729,100,0.328,103,156,14,12,0,2,3,*9H/D,0,Left,No,No,No,No,No,No,No
Kevin Pillar,32,OF,0.5,124,347,325,40,75,11,2,15,47,4,3,11,81,0.231,0.277,0.415,0.692,87,0.311,92,135,5,10,0,1,0,87H9/1,0,Right,No,No,No,No,No,No,No
James McCann,31,C,-0.3,121,412,375,29,87,12,1,10,46,1,2,32,115,0.232,0.294,0.349,0.643,76,0.282,72,131,12,2,0,3,1,2H/3D,0,Right,No,No,No,No,No,No,No
Jonathan Villar#,30,3B,1.7,142,505,454,63,113,18,2,18,42,14,7,46,132,0.249,0.322,0.416,0.738,101,0.323,100,189,6,3,2,0,2,56H/4,0,Both,No,No,No,No,No,No,No
Jeff McNeil*,29,2B,1.3,120,426,386,48,97,19,1,7,35,3,0,29,58,0.251,0.319,0.36,0.679,87,0.308,88,139,10,10,0,1,0,47H/5D,0,Left,No,No,No,No,No,No,No
Brandon Nimmo*,28,CF,3.5,92,386,325,51,95,17,3,8,28,5,4,54,79,0.292,0.401,0.437,0.838,131,0.372,137,142,3,5,2,0,0,87/H,0,Left,No,No,No,No,No,No,No
J.D. Davis,28,3B,0.8,73,211,179,18,51,12,0,5,23,1,0,24,68,0.285,0.384,0.436,0.82,125,0.372,134,78,4,6,0,2,1,5H/D,0,Right,No,No,No,No,No,No,No
Javier Báez,28,2B,1.8,47,186,167,32,50,9,0,9,22,5,2,13,53,0.299,0.371,0.515,0.886,140,0.383,142,86,5,6,0,0,1,46/H,0,Right,No,No,No,No,No,No,No
José Peraza,27,2B,0.0,64,154,142,21,29,7,0,6,20,1,0,9,26,0.204,0.266,0.38,0.647,75,0.288,74,54,5,3,0,0,0,4H/567D,0,Right,No,No,No,No,No,No,No
Brandon Drury,28,UT,0.2,51,88,84,7,23,5,0,4,14,0,0,3,22,0.274,0.307,0.476,0.783,111,0.345,115,40,3,1,0,0,0,H/579341,0,Right,No,No,No,No,No,No,No
Billy McKinney*,26,RF,0.3,39,102,91,15,20,6,1,5,14,1,0,11,31,0.22,0.304,0.473,0.776,109,0.333,105,43,1,0,0,0,0,9H/78,0,Left,No,No,No,No,No,No,No
Tomás Nido,27,C,0.3,58,161,153,16,34,5,1,3,13,1,0,5,44,0.222,0.261,0.327,0.588,60,0.269,60,50,4,3,0,0,1,2/H5,0,Right,No,No,No,No,No,No,No
Patrick Mazeika*,27,C,-0.2,37,87,79,6,15,3,0,1,6,0,0,4,18,0.19,0.253,0.266,0.519,43,0.238,39,21,2,3,0,1,1,2H/3D,0,Left,No,No,No,No,No,No,No
Jacob deGrom*,33,P,0.6,15,33,33,4,12,1,0,0,6,0,0,0,9,0.364,0.364,0.394,0.758,109,0.328,104,13,0,0,0,0,0,1,"AS,CYA-9",Left,No,No,No,No,No,No,No
Luis Guillorme*,26,IF,0.4,69,156,132,13,35,3,0,1,5,0,2,23,23,0.265,0.374,0.311,0.685,92,0.323,105,41,2,0,1,0,2,5H46/1,0,Left,No,No,No,No,No,No,No
Travis Blankenhorn*,24,UT,-0.1,23,24,23,3,4,2,0,1,4,0,0,1,8,0.174,0.208,0.391,0.6,60,0.292,78,9,0,0,0,0,0,H/479,0,Left,No,No,No,No,No,No,No
Johneshwy Fargas,26,CF,0.2,7,22,21,1,6,3,1,0,3,0,0,0,7,0.286,0.286,0.524,0.81,116,0.338,111,11,0,0,1,0,0,/8,0,Right,No,No,No,No,No,No,No
Khalil Lee*,23,RF,-0.4,11,18,18,2,1,1,0,0,1,0,0,0,13,0.056,0.056,0.111,0.167,-56,0.069,-80,2,0,0,0,0,0,9/H,0,Left,No,No,No,No,No,No,No
Wilfredo Tovar,29,2B,-0.1,6,12,11,0,2,0,0,0,1,0,0,1,4,0.182,0.25,0.182,0.432,22,0.2,12,2,0,0,0,0,0,/4H,0,Right,No,No,No,No,No,No,No
Chance Sisco*,26,C,-0.1,5,10,9,1,1,1,0,0,1,0,0,1,3,0.111,0.2,0.222,0.422,16,0.194,9,2,1,0,0,0,0,/2H,0,Left,No,No,No,No,No,No,No
Mason Williams*,29,CF,0.0,17,37,33,3,7,1,0,1,1,0,1,4,9,0.212,0.297,0.333,0.631,73,0.254,60,11,1,0,0,0,1,8/H7,0,Left,No,No,No,No,No,No,No
Taijuan Walker#,28,P,-0.1,28,51,47,0,5,0,0,0,1,0,0,1,29,0.106,0.143,0.106,0.249,-30,0.119,-51,5,1,1,2,0,0,1/H,AS,Both,No,No,No,No,No,No,No
Marcus Stroman,30,P,0.3,30,58,51,2,5,2,0,0,1,1,0,4,24,0.098,0.164,0.137,0.301,-16,0.179,-11,7,0,0,3,0,0,1,0,Right,No,No,No,No,No,No,No
Albert Almora,27,CF,-0.7,47,54,52,3,6,3,0,0,0,0,0,2,17,0.115,0.148,0.173,0.321,-12,0.143,-28,9,1,0,0,0,0,8H/719,0,Right,No,No,No,No,No,No,No
Cameron Maybin,34,OF,-0.3,9,33,28,2,1,0,0,0,0,1,0,3,12,0.036,0.182,0.036,0.218,-35,0.139,-36,1,0,2,0,0,0,/879,0,Right,No,No,No,No,No,No,No
Jake Hager,28,OF,-0.1,5,8,8,1,1,0,0,0,0,0,0,0,3,0.125,0.125,0.125,0.25,-31,0.112,-49,1,0,0,0,0,0,/H79,0,Right,No,No,No,No,No,No,No
Tylor Megill,25,P,0.3,18,31,28,1,6,3,0,0,0,0,0,1,17,0.214,0.241,0.321,0.563,53,0.242,39,9,0,0,2,0,0,1,0,Right,No,No,No,No,No,No,No
Rich Hill*,41,P,-0.2,13,22,20,0,2,0,0,0,0,0,0,0,8,0.1,0.1,0.1,0.2,-45,0.08,-89,2,2,0,2,0,0,1,0,Left,No,No,No,No,No,No,No
