Rk,Player,Age,G,PA,AB,R,H,2B,3B,HR,RBI,SB,CS,BB,SO,BA,OBP,SLG,OPS,TB,GIDP,HBP,SH,SF,IBB,Pos,Awards
1.0,George Springer,27.0,18,83,72,13,21,5,0,6,9,0,0,11,19,0.292,0.386,0.611,0.997,44,2.0,0,0,0.0,1.0,*8/9,WS MVP
2.0,Jose Altuve,27.0,18,80,71,14,22,2,0,7,14,2,0,9,14,0.31,0.388,0.634,1.021,45,3.0,0,0,0.0,2.0,*4,
3.0,Alex Bregman,23.0,18,78,72,11,15,3,0,4,10,1,0,5,10,0.208,0.256,0.417,0.673,30,2.0,0,0,1.0,0.0,*5,
4.0,Carlos Correa,22.0,18,77,73,10,21,5,0,5,14,0,0,4,13,0.288,0.325,0.562,0.886,41,1.0,0,0,0.0,0.0,*6,
5.0,Yuli Gurriel,33.0,18,73,69,5,21,7,1,2,8,0,0,4,10,0.304,0.342,0.522,0.864,36,1.0,0,0,0.0,0.0,*3/D,
6.0,Josh Reddick*,30.0,18,71,65,7,11,1,0,0,2,0,0,5,13,0.169,0.229,0.185,0.413,12,4.0,0,0,0.0,1.0,*9/7,
7.0,Marwin González#,28.0,18,69,61,7,11,4,0,1,4,0,0,6,15,0.18,0.275,0.295,0.57,18,1.0,2,0,0.0,2.0,*7/3,
8.0,Brian McCann*,33.0,17,65,57,3,10,2,0,1,7,0,0,4,17,0.175,0.277,0.263,0.54,15,2.0,4,0,0.0,0.0,*2,
9.0,Evan Gattis,30.0,13,40,30,5,8,2,0,1,3,0,0,9,5,0.267,0.425,0.433,0.858,13,0.0,0,0,1.0,2.0,/DH2,
10.0,Carlos Beltrán#,40.0,10,21,20,0,3,2,0,0,1,0,0,1,6,0.15,0.19,0.25,0.44,5,0.0,0,0,0.0,0.0,/DH,
11.0,Cameron Maybin,30.0,6,8,7,2,2,0,0,0,0,1,0,1,1,0.286,0.375,0.286,0.661,2,0.0,0,0,0.0,0.0,/8H7D,
12.0,Justin Verlander,34.0,6,4,3,0,0,0,0,0,0,0,0,0,3,0.0,0.0,0.0,0.0,0,0.0,0,1,0.0,0.0,/1,ALCS MVP
13.0,Dallas Keuchel*,29.0,5,2,2,0,0,0,0,0,0,0,0,0,2,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0.0,/1,
14.0,Lance McCullers Jr.*,23.0,5,1,1,0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0.0,/1,
15.0,Charlie Morton,33.0,5,1,1,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0.0,/1,
16.0,Brad Peacock,29.0,7,1,1,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0.0,/1,
17.0,Derek Fisher*,23.0,5,1,0,1,0,0,0,0,0,0,1,1,0,,1.0,,,0,0.0,0,0,0.0,0.0,/HD,
18.0,Will Harris,32.0,6,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0.0,0,0,0.0,0.0,/1,
19.0,Francisco Liriano*,33.0,5,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0.0,0,0,0.0,0.0,/1,
20.0,Luke Gregerson*,33.0,5,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0.0,0,0,0.0,0.0,/1,
21.0,Ken Giles,26.0,7,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0.0,0,0,0.0,0.0,/1,
22.0,Collin McHugh,30.0,2,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0.0,0,0,0.0,0.0,/1,
23.0,Joe Musgrove,24.0,7,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0.0,0,0,0.0,0.0,/1,
24.0,Chris Devenski,26.0,10,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0.0,0,0,0.0,0.0,1,
25.0,Juan Centeno*,27.0,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,,0,0,,,/2,
