Player,Age,Pos,WAR,G,PA,AB,R,H,2B,3B,HR,RBI,SB,CS,BB,SO,BA,OBP,SLG,OPS,OPS+,rOBA,Rbat+,TB,GIDP,HBP,SH,SF,IBB,Pos.1,Awards,Bats,Under Mendoza Line?,20/20 Club,30/30 Club,40/40 Club,50/50 Club,60/60 Club,30/70 Club
Michael Reed,23,OF,0.1,8,24,22,3,4,0,0,0,0,1,0,2,7,0.182,0.25,0.182,0.432,17,0.218,7,4,1,0,0,0,0,/87H,0,Right,No,No,No,No,No,No,No
Matt Garza,32,P,-0.3,17,33,28,1,1,0,0,0,0,0,0,2,17,0.036,0.1,0.036,0.136,-62,0.077,-107,1,1,0,3,0,0,1,0,Right,No,No,No,No,No,No,No
Junior Guerra,31,P,0.2,19,43,35,2,8,2,0,0,0,0,0,0,13,0.229,0.229,0.286,0.514,35,0.226,1,10,0,0,8,0,0,1,0,Right,No,No,No,No,No,No,No
Taylor Jungmann,26,P,0.0,8,8,8,1,1,0,0,0,0,0,0,0,4,0.125,0.125,0.125,0.25,-33,0.113,-62,1,0,0,0,0,0,/1,0,Right,No,No,No,No,No,No,No
Jhan Mariñez,27,P,0.0,40,3,3,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,-100,0.0,-147,0,0,0,0,0,0,1,0,Right,No,No,No,No,No,No,No
Brent Suter*,26,P,0.0,13,2,2,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,-100,0.0,-143,0,0,0,0,0,0,1,0,Left,No,No,No,No,No,No,No
Chris Capuano*,37,P,0.1,16,1,0,0,0,0,0,0,0,0,0,1,0,0.0,1.0,0.0,0.0,0,0.697,373,0,0,0,0,0,0,1,0,Left,No,No,No,No,No,No,No
Blaine Boyer,34,P,0.0,57,1,1,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,-100,0.0,-155,0,0,0,0,0,0,1,0,Right,No,No,No,No,No,No,No
Michael Kirkman*,29,P,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,/1,0,Left,No,No,No,No,No,No,No
Michael Blazek,27,P,0.0,40,0,0,1,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,1/H,0,Right,No,No,No,No,No,No,No
Neil Ramírez,27,P,0.0,2,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,/1,0,Right,No,No,No,No,No,No,No
Damien Magnifico,25,P,0.0,3,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,/1,0,Right,No,No,No,No,No,No,No
Jeremy Jeffress,28,P,0.0,46,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,1,0,Right,No,No,No,No,No,No,No
Ben Rowen,27,P,0.0,4,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,/1,0,Right,No,No,No,No,No,No,No
Jacob Barnes,26,P,0.0,24,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,1,0,Right,No,No,No,No,No,No,No
Rob Scahill*,29,P,0.0,14,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,1,0,Left,No,No,No,No,No,No,No
Will Smith,26,P,0.0,25,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,1,0,Right,No,No,No,No,No,No,No
Corey Knebel,24,P,0.0,34,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,1,0,Right,No,No,No,No,No,No,No
Ariel Peña,27,P,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,/1,0,Right,No,No,No,No,No,No,No
Tyler Thornburg,27,P,0.0,63,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,1,0,Right,No,No,No,No,No,No,No
Carlos Torres,33,P,0.0,69,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,1,0,Right,No,No,No,No,No,No,No
David Goforth,27,P,0.0,10,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,1,0,Right,No,No,No,No,No,No,No
Sam Freeman,29,P,0.0,7,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,/1,0,Right,No,No,No,No,No,No,No
