Player,Age,Pos,WAR,G,PA,AB,R,H,2B,3B,HR,RBI,SB,CS,BB,SO,BA,OBP,SLG,OPS,OPS+,rOBA,Rbat+,TB,GIDP,HBP,SH,SF,IBB,Pos.1,Awards,Bats,Under Mendoza Line?,20/20 Club,30/30 Club,40/40 Club,50/50 Club,60/60 Club,20/70 Club,30/70 Club,40/70 Club
Seby Zavala,28,C,1.0,61,205,178,22,48,14,0,2,21,0,0,19,64,0.27,0.347,0.382,0.729,108,0.329,110,68,1,3,3,2,0,2/H3D,0,Right,No,No,No,No,No,No,No,No,No
Leury García#,31,2B,-0.9,97,315,300,38,63,8,0,3,20,2,0,7,65,0.21,0.233,0.267,0.5,42,0.228,35,80,6,3,2,3,0,469H/75D8,0,Both,No,No,No,No,No,No,No,No,No
Adam Engel,30,OF,0.1,119,260,245,32,55,13,1,2,17,12,4,11,76,0.224,0.269,0.31,0.579,65,0.267,62,76,2,4,0,0,1,*89H/7D,0,Right,No,No,No,No,No,No,No,No,No
Danny Mendick,28,SS,0.5,31,106,97,22,28,4,1,3,15,1,0,7,23,0.289,0.343,0.443,0.786,122,0.347,121,43,2,1,1,0,0,6/457H,0,Right,No,No,No,No,No,No,No,No,No
Romy González,25,2B,-0.3,32,109,105,15,25,4,1,2,11,0,1,2,39,0.238,0.257,0.352,0.609,72,0.268,69,37,3,1,0,1,0,4/6H97,0,Right,No,No,No,No,No,No,No,No,No
Reese McGuire*,27,C,0.0,53,166,151,12,34,9,0,0,10,0,0,6,33,0.225,0.261,0.285,0.546,56,0.248,49,43,2,2,5,2,0,2/HD,0,Left,No,No,No,No,No,No,No,No,No
Adam Haseley*,26,OF,0.1,14,25,21,4,5,0,0,0,2,0,0,3,7,0.238,0.333,0.238,0.571,67,0.344,122,5,0,0,1,0,0,/H978D,0,Left,No,No,No,No,No,No,No,No,No
Carlos Pérez,25,C,-0.2,7,18,18,0,4,2,0,0,2,0,0,0,2,0.222,0.222,0.333,0.556,56,0.24,45,6,1,0,0,0,0,/2H,0,Right,No,No,No,No,No,No,No,No,No
Lenyn Sosa,22,MI,-0.5,11,36,35,3,4,1,0,1,1,0,0,1,12,0.114,0.139,0.229,0.367,2,0.184,5,8,2,0,0,0,0,/46DH,0,Right,No,No,No,No,No,No,No,No,No
Mark Payton*,30,OF,-0.1,8,25,21,3,3,0,0,0,1,0,0,4,4,0.143,0.28,0.143,0.423,26,0.29,81,3,0,0,0,0,0,/798H,0,Left,No,No,No,No,No,No,No,No,No
Reynaldo López,28,P,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,1,0,Right,No,No,No,No,No,No,No,No,No
Matt Foster,27,P,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,1,0,Right,No,No,No,No,No,No,No,No,No
Jimmy Lambert,27,P,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,1,0,Right,No,No,No,No,No,No,No,No,No
Liam Hendriks,33,P,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,1,AS,Right,No,No,No,No,No,No,No,No,No
Anderson Severino*,27,P,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,/1,0,Left,No,No,No,No,No,No,No,No,No
Aaron Bummer*,28,P,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,1,0,Left,No,No,No,No,No,No,No,No,No
Kendall Graveman,31,P,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,1,0,Right,No,No,No,No,No,No,No,No,No
