Player,Age,Pos,WAR,G,PA,AB,R,H,2B,3B,HR,RBI,SB,CS,BB,SO,BA,OBP,SLG,OPS,OPS+,rOBA,Rbat+,TB,GIDP,HBP,SH,SF,IBB,Pos.1,Awards,Bats,Under Mendoza Line?,20/20 Club,30/30 Club,40/40 Club,50/50 Club,60/60 Club,20/70 Club,30/70 Club,40/70 Club
Josh Smith*,24,UT,0.2,73,253,213,23,42,5,0,2,16,4,3,28,50,0.197,0.307,0.249,0.556,61,0.259,60,53,1,7,2,3,0,57H/6D4,0,Left,No,No,No,No,No,No,No,No,No
Mark Mathias,27,DH,0.8,24,74,65,11,18,3,0,5,16,2,0,9,26,0.277,0.365,0.554,0.919,157,0.412,165,36,0,0,0,0,0,D/H3579,0,Right,No,No,No,No,No,No,No,No,No
Josh Jung,24,3B,0.0,26,102,98,9,20,4,1,5,14,2,0,4,39,0.204,0.235,0.418,0.654,81,0.286,75,41,2,0,0,0,0,5/D,0,Right,No,No,No,No,No,No,No,No,No
Charlie Culberson,33,UT,0.0,68,124,115,19,29,6,0,2,12,2,3,5,31,0.252,0.283,0.357,0.64,81,0.278,78,41,5,0,4,0,0,5H74D/136,0,Right,No,No,No,No,No,No,No,No,No
Eli White,28,OF,0.9,47,117,105,16,21,2,0,3,10,12,1,11,41,0.2,0.274,0.305,0.578,65,0.295,70,32,0,0,0,1,0,87/H9D,0,Right,No,No,No,No,No,No,No,No,No
Sam Huff,24,C,0.3,44,132,121,9,29,4,0,4,10,1,0,11,42,0.24,0.303,0.372,0.675,91,0.31,95,45,1,0,0,0,1,2/H3D,0,Right,No,No,No,No,No,No,No,No,No
Bubba Thompson,24,LF,0.0,55,181,170,18,45,5,0,1,9,18,3,7,56,0.265,0.302,0.312,0.613,76,0.288,68,53,2,2,2,0,0,79/8HD,0,Right,No,No,No,No,No,No,No,No,No
Andy Ibáñez,29,3B,-0.1,40,128,119,13,26,4,0,1,9,3,0,9,21,0.218,0.273,0.277,0.551,58,0.254,51,33,0,0,0,0,0,5/D34H,0,Right,No,No,No,No,No,No,No,No,No
Meibrys Viloria*,25,C,0.2,26,75,63,10,10,1,0,2,5,0,0,11,29,0.159,0.28,0.27,0.55,58,0.254,55,17,0,0,0,1,0,2/HD,0,Left,No,No,No,No,No,No,No,No,No
Nick Solak,27,LF,-0.2,35,95,82,14,17,1,0,3,4,3,2,7,19,0.207,0.309,0.329,0.638,82,0.324,108,27,1,5,1,0,0,7D/H4,0,Right,No,No,No,No,No,No,No,No,No
Elier Hernández,27,UT,-0.4,14,35,33,4,6,2,0,0,3,0,0,1,15,0.182,0.2,0.242,0.442,25,0.194,12,8,1,0,0,1,0,/7DH39,0,Right,No,No,No,No,No,No,No,No,No
Zach Reks*,28,OF,-0.5,16,34,34,3,9,1,0,0,3,0,1,0,10,0.265,0.265,0.294,0.559,59,0.234,52,10,0,0,0,0,0,7/H9,0,Left,No,No,No,No,No,No,No,No,No
Willie Calhoun*,27,DH,-0.2,18,53,44,7,6,3,0,1,2,0,0,8,6,0.136,0.283,0.273,0.556,60,0.26,59,12,1,1,0,0,0,D/7H,0,Left,No,No,No,No,No,No,No,No,No
Steele Walker*,25,OF,-0.2,5,16,14,1,1,0,0,1,1,0,0,2,4,0.071,0.188,0.286,0.473,32,0.215,27,4,0,0,0,0,0,/79H,0,Left,No,No,No,No,No,No,No,No,No
Kevin Plawecki,31,C,-0.1,3,11,11,0,3,0,0,0,1,0,0,0,4,0.273,0.273,0.273,0.545,56,0.245,49,3,1,0,0,0,0,/2,0,Right,No,No,No,No,No,No,No,No,No
Steven Duggar*,28,OF,0.0,8,19,17,2,3,0,0,0,0,1,1,2,12,0.176,0.263,0.176,0.44,29,0.202,27,3,0,0,0,0,0,/78H,0,Left,No,No,No,No,No,No,No,No,No
Brett Martin*,27,P,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,1,0,Left,No,No,No,No,No,No,No,No,No
Joe Barlow,26,P,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,1,0,Right,No,No,No,No,No,No,No,No,No
