Rk,Player,Age,Pos,WAR,W,L,W-L%,ERA,G,GS,GF,CG,SHO,SV,IP,H,R,ER,HR,BB,IBB,SO,HBP,BK,WP,BF,ERA+,FIP,WHIP,H9,HR9,BB9,SO9,SO/BB,Awards
1,Lance Lynn,33,SP,2.2,6,3,.667,3.32,13,13,0,1,0,0,84.0,64,34,31,13,25,0,89,6,0,2,344,135,4.19,1.060,6.9,1.4,2.7,9.5,3.56,CYA-6
2,Kyle Gibson,32,SP,-0.1,2,6,.250,5.35,12,12,0,1,1,0,67.1,73,44,40,12,30,1,58,6,0,1,301,84,5.39,1.530,9.8,1.6,4.0,7.8,1.93,
3,Jordan Lyles,29,SP,-1.2,1,6,.143,7.02,12,9,0,0,0,0,57.2,67,49,45,12,23,0,36,2,1,3,266,64,5.95,1.561,10.5,1.9,3.6,5.6,1.57,
4,Mike Minor*,32,SP,0.0,0,5,.000,5.60,7,7,0,0,0,0,35.1,35,23,22,7,13,0,35,0,0,0,155,81,4.89,1.358,8.9,1.8,3.3,8.9,2.69,
5,Kolby Allard*,22,SP,-0.7,0,6,.000,7.75,11,8,2,0,0,0,33.2,31,29,29,4,20,0,32,1,0,1,152,58,4.71,1.515,8.3,1.1,5.3,8.6,1.60,
6,Kyle Cody,25,SP,0.9,1,1,.500,1.59,8,5,3,0,0,0,22.2,15,5,4,1,13,0,18,0,0,3,92,286,3.90,1.235,6.0,0.4,5.2,7.1,1.38,
7,Rafael Montero,29,CL,0.0,0,1,.000,4.08,17,0,16,0,0,8,17.2,12,11,8,2,6,0,19,1,0,0,72,112,3.70,1.019,6.1,1.0,3.1,9.7,3.17,
8,Jonathan Hernández,23,RP,0.7,5,1,.833,2.90,27,0,5,0,0,0,31.0,24,10,10,2,8,0,31,4,0,0,125,156,3.19,1.032,7.0,0.6,2.3,9.0,3.88,
9,Jimmy Herget,26,RP,0.4,1,0,1.000,3.20,20,1,6,0,0,0,19.2,13,7,7,2,14,1,17,2,0,0,87,142,5.22,1.373,5.9,0.9,6.4,7.8,1.21,
10,Jesse Chavez,36,RP,-0.4,0,0,,6.88,18,0,5,0,0,0,17.0,20,13,13,6,7,0,13,1,0,0,77,66,7.66,1.588,10.6,3.2,3.7,6.9,1.86,
11,Nick Goody,28,RP,-0.6,0,2,.000,9.00,17,1,3,0,0,1,11.0,14,12,11,3,8,0,13,0,0,1,55,51,6.55,2.000,11.5,2.5,6.5,10.6,1.63,
12,Wes Benjamin*,26,,0.1,2,1,.667,4.84,8,1,0,0,0,0,22.1,24,12,12,4,7,0,21,0,0,0,98,94,4.58,1.388,9.7,1.6,2.8,8.5,3.00,
13,Taylor Hearn*,25,,0.1,0,0,,3.63,14,0,3,0,0,0,17.1,13,8,7,2,11,0,23,1,0,2,76,125,4.11,1.385,6.8,1.0,5.7,11.9,2.09,
14,Brett Martin*,25,,0.4,1,1,.500,1.84,15,0,4,0,0,0,14.2,8,5,3,2,9,0,8,0,0,1,61,248,5.71,1.159,4.9,1.2,5.5,4.9,0.89,
15,Joely Rodríguez*,28,,0.4,0,0,,2.13,12,0,2,0,0,0,12.2,8,3,3,0,5,0,17,0,0,1,52,215,1.69,1.026,5.7,0.0,3.6,12.1,3.40,
16,Ian Gibaut,26,,-0.3,0,1,.000,6.57,14,0,0,0,0,0,12.1,11,10,9,2,9,0,14,1,1,2,59,70,5.46,1.622,8.0,1.5,6.6,10.2,1.56,
17,John King*,25,,-0.2,1,0,1.000,6.10,6,0,0,0,0,0,10.1,13,8,7,2,4,0,9,2,0,0,51,76,5.71,1.645,11.3,1.7,3.5,7.8,2.25,
18,Luis García,33,,-0.3,0,2,.000,7.56,11,2,3,0,0,0,8.1,10,9,7,1,9,1,11,0,0,2,45,62,5.35,2.280,10.8,1.1,9.7,11.9,1.22,
19,Edinson Vólquez,36,,-0.1,2,1,.667,6.35,7,0,3,0,0,0,5.2,6,4,4,0,2,0,3,1,0,0,26,75,3.72,1.412,9.5,0.0,3.2,4.8,1.50,
20,Luke Farrell,29,,-0.1,0,0,,8.44,4,0,1,0,0,0,5.1,5,5,5,1,5,0,8,1,0,2,27,56,6.00,1.875,8.4,1.7,8.4,13.5,1.60,
21,Demarcus Evans,23,,0.1,0,0,,2.25,4,0,0,0,0,0,4.0,3,1,1,1,0,0,4,1,0,0,14,216,5.19,0.750,6.8,2.3,0.0,9.0,,
22,Joe Palumbo*,25,,-0.2,0,1,.000,11.57,2,0,0,0,0,0,2.1,3,3,3,1,3,0,5,0,0,0,14,44,8.33,2.571,11.6,3.9,11.6,19.3,1.67,
23,José Leclerc,26,,0.0,0,0,,4.50,2,0,2,0,0,1,2.0,2,1,1,0,2,0,3,0,0,0,10,116,3.19,2.000,9.0,0.0,9.0,13.5,1.50,
24,Juan Nicasio,33,,-0.3,0,0,,40.50,2,0,0,0,0,0,1.1,5,6,6,1,2,0,1,0,0,0,11,14,15.94,5.250,33.8,6.8,13.5,6.8,0.50,
25,Corey Kluber,34,,0.1,0,0,,0.00,1,1,0,0,0,0,1.0,0,0,0,0,1,0,1,0,0,0,3,,4.19,1.000,0.0,0.0,9.0,9.0,1.00,
