Rk,Player,Age,G,PA,AB,R,H,2B,3B,HR,RBI,SB,CS,BB,SO,BA,OBP,SLG,OPS,TB,GIDP,HBP,SH,SF,IBB,Pos,Awards
1.0,Jorge Polanco#,29.0,6,26,21,2,4,0,0,1,3,1,0,4,8,0.19,0.32,0.333,0.653,7,0.0,0,1,0.0,0.0,/*45,
2.0,Royce Lewis,24.0,6,26,22,6,5,0,0,4,5,0,0,4,8,0.227,0.346,0.773,1.119,17,2.0,0,0,0.0,0.0,/D5,
3.0,Carlos Correa,28.0,6,24,22,1,9,3,0,0,4,0,0,1,5,0.409,0.458,0.545,1.004,12,0.0,1,0,0.0,0.0,/*6,
4.0,Max Kepler*,30.0,6,24,23,1,5,2,0,0,0,0,0,1,10,0.217,0.25,0.304,0.554,7,0.0,0,0,0.0,0.0,*/9,
5.0,Ryan Jeffers,26.0,6,23,19,1,2,0,0,0,0,0,0,2,8,0.105,0.261,0.105,0.366,2,1.0,2,0,0.0,0.0,/*2,
6.0,Edouard Julien*,24.0,6,22,17,2,5,2,0,1,2,0,0,5,8,0.294,0.455,0.588,1.043,10,0.0,0,0,0.0,0.0,/4DH,
7.0,Willi Castro#,26.0,6,17,15,1,3,0,0,0,1,0,0,2,6,0.2,0.294,0.2,0.494,3,1.0,0,0,0.0,0.0,*/78H5,
8.0,Michael A. Taylor,32.0,5,14,13,1,2,0,0,0,0,0,0,0,5,0.154,0.214,0.154,0.368,2,1.0,1,0,0.0,0.0,*/8,
9.0,Donovan Solano,35.0,5,13,10,1,1,0,0,0,0,0,0,3,4,0.1,0.308,0.1,0.408,1,1.0,0,0,0.0,0.0,/*3H,
10.0,Matt Wallner*,25.0,5,12,8,1,0,0,0,0,0,0,0,3,5,0.0,0.333,0.0,0.333,0,0.0,1,0,0.0,0.0,*/7,
11.0,Alex Kirilloff*,25.0,5,11,9,0,0,0,0,0,0,0,0,2,4,0.0,0.182,0.0,0.182,0,0.0,0,0,0.0,0.0,/*3H,
12.0,Kyle Farmer,32.0,3,4,4,1,1,0,0,1,2,0,0,0,2,0.25,0.25,1.0,1.25,4,0.0,0,0,0.0,0.0,/5H,
13.0,Byron Buxton,29.0,1,1,1,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0.0,/H,
14.0,Griffin Jax,28.0,4,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0.0,0,0,0.0,0.0,/1,
15.0,Pablo López*,27.0,2,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0.0,0,0,0.0,0.0,/1,
16.0,Kenta Maeda,35.0,2,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0.0,0,0,0.0,0.0,/1,
17.0,Bailey Ober,27.0,2,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0.0,0,0,0.0,0.0,/1,
18.0,Chris Paddack,27.0,2,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0.0,0,0,0.0,0.0,/1,
19.0,Emilio Pagán*,32.0,2,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0.0,0,0,0.0,0.0,/1,
20.0,Sonny Gray,33.0,2,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0.0,0,0,0.0,0.0,/1,
21.0,Joe Ryan,27.0,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0.0,0,0,0.0,0.0,/1,
22.0,Andrew Stevenson*,29.0,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,,0,0,,,/7,
23.0,Brock Stewart*,31.0,3,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0.0,0,0,0.0,0.0,/1,
24.0,Jhoan Durán,25.0,4,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0.0,0,0,0.0,0.0,/1,
25.0,Caleb Thielbar,36.0,4,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0.0,0,0,0.0,0.0,/1,
26.0,Louis Varland*,25.0,2,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0.0,0,0,0.0,0.0,/*1,
