Rk,Player,Age,G,PA,AB,R,H,2B,3B,HR,RBI,SB,CS,BB,SO,BA,OBP,SLG,OPS,TB,GIDP,HBP,SH,SF,IBB,Pos,Awards
1.0,Xander Bogaerts,24.0,4,18,17,2,1,0,0,1,1,0,0,1,4,0.059,0.111,0.235,0.346,4,0.0,0,0,0.0,0.0,/*6,
2.0,Dustin Pedroia,33.0,4,18,16,0,2,0,0,0,0,0,0,2,2,0.125,0.222,0.125,0.347,2,0.0,0,0,0.0,0.0,/*4,
3.0,Mookie Betts,24.0,4,17,16,2,5,2,0,0,0,1,0,1,4,0.313,0.353,0.438,0.79,7,0.0,0,0,0.0,0.0,*/9,
4.0,Andrew Benintendi*,22.0,4,17,16,2,4,0,0,1,2,0,0,1,3,0.25,0.294,0.438,0.732,7,1.0,0,0,0.0,0.0,*/7,
5.0,Mitch Moreland*,31.0,4,15,13,4,5,2,0,0,0,0,0,2,2,0.385,0.467,0.538,1.005,7,0.0,0,0,0.0,0.0,/*3DH,
6.0,Hanley Ramírez,33.0,4,15,14,2,8,2,0,0,3,0,0,1,2,0.571,0.6,0.714,1.314,10,0.0,0,0,0.0,0.0,/*D3H,
7.0,Jackie Bradley Jr.*,27.0,4,15,15,1,3,0,0,1,5,0,0,0,6,0.2,0.2,0.4,0.6,6,1.0,0,0,0.0,0.0,*/8,
8.0,Rafael Devers*,20.0,4,14,11,3,4,0,0,2,5,0,0,2,4,0.364,0.429,0.909,1.338,10,1.0,0,0,1.0,0.0,/*5H,
9.0,Christian Vázquez,26.0,2,8,6,1,2,0,0,0,0,0,0,2,2,0.333,0.5,0.333,0.833,2,0.0,0,0,0.0,0.0,/2,
10.0,Sandy León#,28.0,2,8,8,0,4,0,0,0,2,0,0,0,2,0.5,0.5,0.5,1.0,4,0.0,0,0,0.0,0.0,/2,
11.0,Chris Young,33.0,1,2,2,1,1,1,0,0,0,1,0,0,0,0.5,0.5,1.0,1.5,2,0.0,0,0,0.0,0.0,/D,
12.0,Deven Marrero,26.0,1,2,2,0,0,0,0,0,0,0,0,0,2,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0.0,/5,
13.0,Eduardo Núñez,30.0,1,1,1,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0.0,/D,
14.0,Drew Pomeranz,28.0,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0.0,0,0,0.0,0.0,/1,
15.0,Carson Smith,27.0,2,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0.0,0,0,0.0,0.0,/1,
16.0,Chris Sale*,28.0,2,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0.0,0,0,0.0,0.0,/1,
17.0,Eduardo Rodríguez*,24.0,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0.0,0,0,0.0,0.0,/1,
18.0,Addison Reed*,28.0,3,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0.0,0,0,0.0,0.0,/*1,
19.0,David Price*,31.0,2,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0.0,0,0,0.0,0.0,/1,
20.0,Rick Porcello,28.0,2,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0.0,0,0,0.0,0.0,/1,
21.0,Doug Fister*,33.0,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0.0,0,0,0.0,0.0,/1,
22.0,Rajai Davis,36.0,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,,0,0,,,/9,
23.0,Austin Maddox,26.0,2,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0.0,0,0,0.0,0.0,/1,
24.0,Craig Kimbrel,29.0,2,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0.0,0,0,0.0,0.0,/1,
25.0,Joe Kelly,29.0,2,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0.0,0,0,0.0,0.0,/1,
26.0,Brock Holt*,29.0,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,,0,0,,,/4H,
