Player,Age,Pos,WAR,G,PA,AB,R,H,2B,3B,HR,RBI,SB,CS,BB,SO,BA,OBP,SLG,OPS,OPS+,rOBA,Rbat+,TB,GIDP,HBP,SH,SF,IBB,Pos.1,Awards,Bats,Under Mendoza Line?,20/20 Club,30/30 Club,40/40 Club,50/50 Club,60/60 Club,40/70 Club
Brett Anderson*,33,P,-0.2,24,34,28,2,0,0,0,0,1,0,0,4,14,0.0,0.125,0.0,0.125,-62,0.087,-81,0,3,0,2,0,0,1,0,Left,No,No,No,No,No,No,No
Tim Lopes,27,2B,-0.2,7,11,10,1,1,0,0,0,0,0,1,1,4,0.1,0.182,0.1,0.282,-20,0.099,-29,1,0,0,0,0,0,/H4,0,Right,No,No,No,No,No,No,No
Mario Feliciano,22,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0.0,1.0,0.0,0.0,0,0.696,358,0,0,0,0,0,0,/H,0,Right,No,No,No,No,No,No,No
Corey Ray*,26,RF,0.0,1,3,2,1,0,0,0,0,0,0,0,1,1,0.0,0.333,0.0,0.333,3,0.232,31,0,0,0,0,0,0,/9H,0,Left,No,No,No,No,No,No,No
Freddy Peralta,25,P,-0.2,28,45,43,1,4,0,0,0,0,0,0,1,22,0.093,0.114,0.093,0.207,-43,0.098,-67,4,1,0,1,0,0,1/H,AS,Right,No,No,No,No,No,No,No
Aaron Ashby,23,P,0.0,12,4,2,0,0,0,0,0,0,0,0,1,2,0.0,0.333,0.0,0.333,3,0.232,9,0,0,0,1,0,0,1/H,0,Right,No,No,No,No,No,No,No
Brent Suter*,31,P,-0.1,60,4,4,0,0,0,0,0,0,0,0,0,3,0.0,0.0,0.0,0.0,-100,0.0,-132,0,0,0,0,0,0,1,0,Left,No,No,No,No,No,No,No
Daniel Norris*,28,P,0.0,16,2,2,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,-100,0.0,-135,0,0,0,0,0,0,1,0,Left,No,No,No,No,No,No,No
Jandel Gustave,28,P,0.0,12,2,2,0,0,0,0,0,0,0,0,0,2,0.0,0.0,0.0,0.0,-100,0.0,-135,0,0,0,0,0,0,1,0,Right,No,No,No,No,No,No,No
Hoby Milner*,30,P,0.0,18,2,1,0,0,0,0,0,0,0,0,1,1,0.0,0.5,0.0,0.5,54,0.348,113,0,0,0,0,0,0,1,0,Left,No,No,No,No,No,No,No
Colin Rea,30,P,0.0,1,2,2,0,0,0,0,0,0,0,0,0,2,0.0,0.0,0.0,0.0,-100,0.0,-135,0,0,0,0,0,0,/1,0,Right,No,No,No,No,No,No,No
Hunter Strickland,32,P,0.0,31,2,2,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,-100,0.0,-135,0,0,0,0,0,0,1,0,Right,No,No,No,No,No,No,No
Josh Lindblom,34,P,0.0,8,1,1,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,-100,0.0,-125,0,0,0,0,0,0,/1,0,Right,No,No,No,No,No,No,No
Alec Bettinger,25,P,0.0,4,1,1,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,-100,0.0,-125,0,0,0,0,0,0,/1,0,Right,No,No,No,No,No,No,No
Justin Topa,30,P,0.0,4,1,1,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,-100,0.0,-125,0,0,0,0,0,0,/1,0,Right,No,No,No,No,No,No,No
Jordan Zimmermann,35,P,0.0,2,1,1,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,-100,0.0,-125,0,0,0,0,0,0,/1,0,Right,No,No,No,No,No,No,No
Miguel Sánchez,27,P,0.0,28,1,1,1,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,-100,0.0,-125,0,0,0,0,0,0,1,0,Right,No,No,No,No,No,No,No
Zack Godley,31,P,0.0,2,1,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,1,0,0,/1,0,Right,No,No,No,No,No,No,No
Drew Rasmussen,25,P,0.0,15,1,1,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,-100,0.0,-125,0,0,0,0,0,0,1,0,Right,No,No,No,No,No,No,No
Trevor Richards,28,P,0.1,15,1,0,1,0,0,0,0,0,0,0,1,0,0.0,1.0,0.0,0.0,0,0.696,358,0,0,0,0,0,0,1,0,Right,No,No,No,No,No,No,No
J.P. Feyereisen,28,P,0.0,20,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,1,0,Right,No,No,No,No,No,No,No
Jake Cousins,26,P,0.0,26,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,1,0,Right,No,No,No,No,No,No,No
Brad Boxberger,33,P,0.0,67,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,1,0,Right,No,No,No,No,No,No,No
John Curtiss,28,P,0.0,6,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,/1,0,Right,No,No,No,No,No,No,No
Phil Bickford,25,P,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,/1,0,Right,No,No,No,No,No,No,No
Sal Romano*,27,P,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,/1,0,Left,No,No,No,No,No,No,No
Ryan Weber,30,P,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,/1,0,Right,No,No,No,No,No,No,No
Patrick Weigel,26,P,0.0,3,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,/1,0,Right,No,No,No,No,No,No,No
Devin Williams,26,P,0.0,55,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,1,0,Right,No,No,No,No,No,No,No
John Axford,38,P,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,/1,0,Right,No,No,No,No,No,No,No
Angel Perdomo*,27,P,0.0,19,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,1,0,Left,No,No,No,No,No,No,No
Eric Yardley,30,P,0.0,17,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,1,0,Right,No,No,No,No,No,No,No
Josh Hader*,27,P,0.0,57,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,1,AS,Left,No,No,No,No,No,No,No
Blaine Hardy*,34,P,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,/1,0,Left,No,No,No,No,No,No,No
