Player,Age,Pos,WAR,G,PA,AB,R,H,2B,3B,HR,RBI,SB,BB,BA,OBP,SLG,OPS,OPS+,rOBA,Rbat+,TB,HBP,SH,Bats
Willard Brown,22,LF,3.3,56,235,214,51,81,11,10,10,60,10,19,0.379,0.432,0.664,1.095,199.0,0.482,183.0,142,1,1,Right
