Player,Age,Pos,WAR,G,PA,AB,R,H,2B,3B,HR,RBI,SB,BB,BA,OBP,SLG,OPS,OPS+,rOBA,Rbat+,TB,GIDP,HBP,SH,IBB,Bats
Ed Young,28,1B,0.3,16,63,58,8,16,2,1,0,10,0,4,0.276,0.333,0.345,0.678,104.0,0.328,104.0,20,0,1,0,0,Right
