Player,Age,Pos,WAR,G,PA,AB,R,H,2B,3B,HR,RBI,SB,BB,BA,OBP,SLG,OPS,OPS+,rOBA,Rbat+,TB,GIDP,HBP,SH,IBB,Bats
Turkey Stearnes*,39,CF,0.9,36,146,126,22,33,6,2,5,33,4,18,0.262,0.359,0.46,0.819,145.0,0.392,135.0,58,0,1,1,0,Left
