Player,Age,Pos,WAR,G,PA,AB,R,H,2B,3B,HR,RBI,SB,BB,BA,OBP,SLG,OPS,OPS+,rOBA,Rbat+,TB,HBP,Bats
Felipe Sierra,27,SS,0.1,37,153,138,15,36,6,1,0,22,2,15,0.261,0.333,0.319,0.652,71.0,0.308,73.0,44,0,Right
José Roque,20,RF,0.0,43,163,150,17,38,7,3,3,19,3,13,0.253,0.313,0.4,0.713,84.0,0.323,82.0,60,0,Right
Rogelio Alonso,23,LF,-0.4,42,174,165,21,43,4,2,1,16,7,9,0.261,0.299,0.327,0.626,63.0,0.293,61.0,54,0,Right
Ramón Hernández,22,3B,0.6,34,126,111,14,29,3,1,5,16,0,14,0.261,0.349,0.441,0.791,105.0,0.36,104.0,49,1,Right
Cando López,23,CF,0.0,43,182,166,22,41,5,3,2,16,9,16,0.247,0.313,0.349,0.663,72.0,0.312,72.0,58,0,Right
Aurelio Cortés,25,C,-0.7,43,166,155,17,34,6,0,1,16,2,11,0.219,0.271,0.277,0.549,43.0,0.257,41.0,43,0,Right
L. Peña,,1B,-0.4,38,118,115,12,29,3,1,1,11,0,3,0.252,0.271,0.322,0.593,54.0,0.271,49.0,37,0,Right
Bienvenido Jiménez,39,2B,0.5,41,157,141,21,40,6,3,0,10,4,16,0.284,0.357,0.369,0.725,89.0,0.338,92.0,52,0,Right
