Player,Age,Pos,WAR,G,PA,AB,R,H,2B,3B,HR,RBI,SB,BB,BA,OBP,SLG,OPS,OPS+,rOBA,Rbat+,TB,SH,Bats
Ted Strong#,25,RF,1.8,34,148,132,31,48,8,0,6,32,1,14,0.364,0.425,0.561,0.985,202.0,0.456,187.0,74,2,Both
