Player,Age,Pos,WAR,G,PA,AB,R,H,2B,3B,HR,RBI,SB,BB,BA,OBP,SLG,OPS,OPS+,rOBA,Rbat+,TB,HBP,SH,Bats
David Whatley*,22,RF,1.0,27,118,112,25,40,7,7,5,31,3,3,0.357,0.385,0.679,1.063,189.0,0.46,172.0,76,2,1,Left
