Player,Age,Pos,WAR,G,PA,AB,R,H,2B,3B,HR,RBI,SB,BB,BA,OBP,SLG,OPS,OPS+,rOBA,Rbat+,TB,Bats
Esteban Montalvo*,29,RF,1.8,43,189,166,33,53,9,4,11,60,4,23,0.319,0.402,0.62,1.023,171.0,0.443,161.0,103,Left
